	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/001_2015092202.wav	0.0	0	17.95	791595	000_2015092202	de colleagues we can make a start thank you to the lite came on time that we just waited a few minute	mr colleagues we can make a start thank you to the lite came on time that we just waited a few minute	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	2
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/002_2015092202.wav	17.95002267573696	791596	36.80002267573696	1622881	001_2015092202	have some other members would be taindy so we have a nexive subject is after un and we beginning with the issue of the roma and we have a communication from the com	have some other members would be taindy so we have a nexive subject is aftenun and we beginning with the issue of the roma and we have a communication from the com	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	2
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/003_2015092202.wav	36.800045351473926	1622882	59.550045351473926	2626157	002_2015092202	and the council the european economic and social committee and the committee of the regions and it is a report on the implementation of the eu framework for the national roma integration strategy two thousand and fifteen the cometentation by renoprhapmplol ahead of unit of non discrimination and roma integration aupholities	and the council the european economic and social committee and the committee of the regions and it is a report on the implementation of the eu framework for the national roma integration strategy two thousand and fifteen the cometentation by renoprhapmplol ahead of unit of non discrimination and roma integration aupholities	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/004_2015092202.wav	59.550068027210884	2626158	81.20006802721089	3580923	003_2015092202	in june of this inclusion published it annual report on the implementation of the roma national strategies and integration many ons we may committee he been a waking this report with interest that hat is the progress made by member states in the fight against exclusion and discrimination of roma and on the promotion of integration of the roma people	in june of this inclusion published it annual report on the implementation of the roma national strategies and integration many ones we may committehae been a waking this report with interest that hat is the progress made by member states in the fight against exclusion and discrimination of roma and on the promotion of integration of the roma people	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	4
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/005_2015092202.wav	81.20009070294785	3580924	99.55009070294784	4390159	004_2015092202	ni going to listen to the commission and we are going to take the presentation followed by any questions from members to the andor de	ani going to listen to the commission and we are going to take the presentation followed by any questions from members to the and ps	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	5
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/006_2015092202.wav	99.55011337868481	4390160	124.10011337868481	5472815	005_2015092202	i would also like to thank the european parliament for inviting the european commission to prevent our annual report on roma integration i have to say that lead report in the fort report following the adoption of the eu communication on national roma integration strategy i	i would also like to thank the european parliament for inviting the european commission to prevent our annual report on roma integration i have to say that lead report in the fort report following the adoption of the eu communication on national roma integration strategy i	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/007_2015092202.wav	124.10013605442177	5472816	145.45013605442176	6414351	006_2015092202	in two thousand and eleven this report is rather unique actually and is relatively different an ini other report we have issued because of two very important factors the one is that we were entering the new generation of eu fund	in two thousand and eleven this report is rather unique actually and is relatively different than in other report we have issued because of two very important factors the one is that we were entering the new generation of eu fund	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	3
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/008_2015092202.wav	145.45015873015873	6414352	162.80015873015873	7179487	007_2015092202	we took advantage of the opportunity think there was provision in the regulations to include specifically roma targeted funding in the operational programme so we were monitoring the member states	we took advantage of the opportunity think there was provision in the regulations to include specifically roma targeted funding in the operational programme so we were monitoring the member states	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/009_2015092202.wav	162.8001814058957	7179488	192.5501814058957	8491463	008_2015092202	when de so and negotiating with them and also another very important factor historical the fact that on first january two thousand and fifteen the council recommendation on roma integration measures will enter into force and therefore we took at vandage of this period in order to see how the member states we are going to take measures in order to implement the recommendation on january	when dean so and negotiating with them and also another very important factor historical the fact that on first january two thousand and fifteen the council recommendation on roma integration measures will enter into force and therefore we took at vandage of this period in order to see how the member states we are going to take measures in order to implement the recommendation on january	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	2
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092202/010_2015092202.wav	192.55020408163264	8491464	222.10020408163265	9794619	009_2015092202	i think that if work mentioning that despite the fact that we were talking about using for social inclusion fund of twenty from member state collectively they have acceded that amount needless to say that it is one thing putin the target and the earmarking the fund	i think that if work mentioning that despite the fact that we were talking about using for social inclusion fund of twenty from member state collectively they have acceded that amount needless to say that it is one thing putin the target and the earmarking the fund	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092202.wav	0
