	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/001_20180628.wav	0.0	0	24.45	1173600	000_20180628	gold morning everyone we will have me chairing the committee today so you have received the agenda in good time and if there are no objections we will deem this to be adopted please note that interpretation will be available in all languages with the exception of croatian and gali	gold morning everyone we will have me chairing the committee today so you have received the agenda in good time and if there are no objections we will deem this to be adopted please note that interpretation will be available in all languages with the exception of croatian and gali	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/002_20180628.wav	24.450020833333333	1173601	46.20002083333333	2217601	001_20180628	now with regards to the delegated and implementing acts ile start with a delegated acts on the twenty econ june two thousand and eighteen the commission adopted a staff working document on the methodology for identifying high risk third countries and the directive two thousand and fifteen eight or nine the forth anti money laundering directive	now with regards to the delegated and implementing acts ile start with a delegated acts on the twenty second june two thousand and eighteen the commission adopted a staff working document on the methodology for identifying high risk third countries and the directive two thousand and fifteen eight or nine the forth anti money laundering directive	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	2
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/003_20180628.wav	46.200041666666664	2217602	70.25004166666666	3372002	002_20180628	de previously parliament had objected twice on nineteen january and seventeen may two thousand and seventeen to the amal d delegated act under nine article nine two which identifies the list of high risk third countries under this methodology the commission adopts delegated acts following the financial action task force plenary meetings eu	previously parliament had objected twice on nineteen january and seventeen may two thousand and seventeen to the amal d delegated act under nine article nine two which identifies the list of high risk third countries under this methodology the commission adopts delegated acts following the financial action task force plenary meetings	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	6
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/004_20180628.wav	70.2500625	3372003	89.0000625	4272003	003_20180628	mr prresddent as an fatf plenary meeting is scheduled on twenty seven to twenty nine june two thousand and eighteen delegated acts could be adopted before the summer recess for delegated acts that is from the fifteen july until twenty eight home gust of this cf	mr prresddent as an fatf plenary meeting is scheduled on twenty seven to twenty nine june two thousand and eighteen delegated acts could be adopted before the summer recess for delegated acts that is from the fifteen july until twenty eight amcust of this cf	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	5
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/005_20180628.wav	89.00008333333334	4272004	113.45008333333334	5445604	004_20180628	in two thousand and seventeen the econ and libe chairs road a letter to commissioner jourova asking the commission not to transmit to parliament any possible new delegated acts on third countries with the strategic deficiencies in their anti money laundering and countering the financing of terrorism regimes under the fourth amd before the summer ec	in two thousand and seventeen the econ and lib chairs road a letter to commissioner jourova asking the commission not to transmit to parliament any possible new delegated acts on third countries with the strategic deficiencies in their anti money laundering and countering the financing of terrorism regimes under the fourth amd before the summer recess	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	5
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/006_20180628.wav	113.45010416666666	5445605	134.50010416666666	6456005	005_20180628	now should we have any comments on the methodology and all the possible upcoming delegated act and its timing please notify the libe secretaried by twenty nine june two thousand and eighteen on implementing acts on twenty seven june two thousand and eighteen the parliament received a draft commission implementing decision	now should we have any comments on the methodology and all the possible upcoming delegated act and its timing please notify the libe secretaried by twenty nine june two thousand and eighteen on implementing acts on twenty seven june two thousand and eighteen the parliament received a draft commission implementing decision	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/007_20180628.wav	134.500125	6456006	159.650125	7663206	006_20180628	concerning the adoption of the work programme for two thousand and eighteen and the financing for union actions and emergency assistance within the framework of the internal security fund the instrument for financial support for police cooperation preventing and combating crime and crisis management together with its annex the basic act is regulation eu number five hundred and fourteen slash two one four	concerning the adoption of the work programme for two thousand and eighteen and the financing for union actions and emergency assistance within the framework of the internal security fund the instrument for financial support for police cooperation preventing and combating crime and crisis management together with its annex the basic act is regulation eu number five hundred and fourteen slash two one four	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/008_20180628.wav	159.65014583333334	7663207	179.30014583333335	8606407	007_20180628	laying down general provisions on the asylum migration and integration fund and on the instrument for financial support for police cooperation preventing and combating crime and crisis management the reception of this implementing act will be communicated to all libe members by the libe dia news letter of twenty nine june two thousand and eighteen	laying down general provisions on the asylum migration and integration fund and on the instrument for financial support for police cooperation preventing and combating crime and crisis management the reception of this implementing act will be communicated to all libe members by the libe dia news letter of twenty nine june two thousand and eighteen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/009_20180628.wav	179.30016666666666	8606408	204.65016666666668	9823208	008_20180628	internal deadline for proposing an objection is set for the ten july of this year in case any member which is to raise an objection please inform the libe secretariat by the ten july at nel we have a vote please bear with me is the first time i actually running a vote so let us see how it goes	internal deadline for proposing an objection is set for the ten july of this year in case any member which is to raise an objection please inform the libe secretariat by the ten july at nel we have a vote please bear with me is the first time i actually running a vote so let us see how it goes	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180628/010_20180628.wav	204.6501875	9823209	229.6001875	11020809	009_20180628	mr president please make sure you have your electronic voting card with you the vote is about on the draft opinion on the proposal for a eu regulation of this parliament and over the council on the import of cultural goods the rapporteur ms kostas krisoon us does key want to take the flow eu	mr president please make sure you have your electronic voting card with you the vote is about on the draft opinion on the proposal for a reregulation of this parliament and over the council on the import of cultural goods the rapporteur mskstaskrisoon us does key want to take the flow	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180628.wav	9
