	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/001_2014092402.wav	0.0	0	16.05	707805	000_2014092402	colleagues we are going to make a start	colleagues we are going to make a start	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/002_2014092402.wav	16.05002267573696	707806	40.90002267573696	1803691	001_2014092402	mr de clear going to begin this often in with the exchange of views on the council of europes cybercrime convention many of you will remember the cybercrime issues which came up in the electronic mass surveillance inquiry some of you have a expertise in this area for the new members this was a a critical issue	resdcolearegoingto begin this often in with the exchange of views on the council of europes cybercrime convention many of you will remember the cybercrime issues which came up in the electronic mass surveillance inquiry some of you have a expertise in this area for the new members this was a a critical issue	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	8
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/003_2014092402.wav	40.90004535147392	1803692	65.65004535147392	2895167	002_2014092402	in the electronic mass surveillance inquiry in our resolution in march of this year we stress our serious concerns in relation to the work within the council of europes cybercrime convention committee on their interpretation of various article so it has huge relevant to our recent work and this is an incredibly important	in the electronic mass surveillance inquiry in our resolution in march of this year we stress our serious concerns in relation to the work within the council of europes cybercrime convention committee on their interpretation of various article so it has huge relevant to our recent work and this is an incredibly important	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/004_2014092402.wav	65.65006802721088	2895168	94.00006802721089	4145403	003_2014092402	issue for us and i would say to new members please take an interest in this work because it will be part of our ongoing work on the european digital bill of rights follow up as huge importance in terms of fighting crime it is a very practical significant so if it is new to please take an interest and of course for members who are involved in the inquiry and involved in data protection issues of course it will be important as well	issue for us and i would say to new members please take an interest in this work because it will be part of our ongoing work on the european digital bill of rights follow up as huge importance in terms of fighting crime it is a very practical significant so if it is new to please take an interest and of course for members who are involved in the inquiry and involved in data protection issues of course it will be important as well	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/005_2014092402.wav	94.00009070294784	4145404	117.95009070294785	5201599	004_2014092402	i am going to get on with the presentation with our ges here today all of whom are very welcome this going a presentation first of all by alexander seger who is the executive secretary of the cybercrime convention committee is also the head of the cybercrime programme office sea prock there is gong to be a lot of	i am going to get on with the presentation with our ges here today all of whom are very welcome this going a presentation first of all by alexander seger who is the executive secretary of the cybercrime convention committee is also the head of the cybercrime programme office sea prock there is gong to be a lot of	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/006_2014092402.wav	117.9501133786848	5201600	134.6001133786848	5935865	005_2014092402	tervanology here today have cprock eric planken of tc you can explain all of these things you going in fact i want you to explain some of these	tervanology here today have cprockeric plankon of tc you can explain all of these things you going in fact i want you to explain some of these	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	2
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/007_2014092402.wav	134.60013605442177	5935866	151.25013605442177	6670131	006_2014092402	silinimsanians whatever they are his military of justice of the netherlands because many of you will know g of any buterarlyas the assistant european data protection supervisor and wa check via varovska	silinimsanians whatever they are his military of justice of the netherlands because many of you will know g of any buterarlyas the assistant european data protection supervisor and wa check via varovska	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/008_2014092402.wav	151.25015873015872	6670132	171.20015873015873	7549927	007_2014092402	who is the inspect of general for protection of personal data of the polish data protection authority and is a vice chair of the article twenty nine working party and many of you will be familiar with that that important working party i hope that prenouteyourereasontably correctly	who is the inspect of general for protection of personal data of the polish data protection authority and is a vice share of the article twenty nine working party and many of you will be familiar with that that important working party i hope that prenouteyourereasontably correctly	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	3
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/009_2014092402.wav	171.2001814058957	7549928	192.2501814058957	8478233	008_2014092402	mr fully ok colleagues you are going to divide up your presentation and so eart you are going to go first with your presentation and after which we are going to open up to the floor from members task questions	a fully ok colleagues you are going to divide up your presentation and so eart you are going to go first with your presentation and after which we are going to open up to the floor from members task questions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	2
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/010_2014092402.wav	192.25020408163266	8478234	217.70020408163265	9600579	009_2014092402	mr president ladies de thank you for giving me the word and good afternoon in my capacity as chair of the committee of the parties to the budapest convention on cybercrime in an eccronime the dci i will do my best to inform you of the work of our committee in particular when it comes to transporereccess to data to us this is a very complex matter	mr president ladies and thankyou for giving me the word and good afternoon in my capacity as chair of the committee of the parties to the budapest convention on cybercrime in an eccronime the dci i will do my best to inform you of the work of our committee in particular when it comes to transporereccess to data to us this is a very complex matter	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	4
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014092402/011_2014092402.wav	217.70022675736962	9600580	243.45022675736962	10736155	010_2014092402	i have to remain rather general in view of the limited time i am allocated first i want you to eu want you to go with me on the role of our committee our committee is regulated by article forty six of the convention and it is to ensure the functioning of the convention we have got three main tasks the first being assessing the implementation of this treaty by the parties	i have to remain rather general in view of the limited time i am allocated first i want you to take want you to go with me on the role of our committee our committee is regulated by article forty six of the convention and it is to ensure the functioning of the convention we have got three main tasks the first being assessing the implementation of this treaty by the parties	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014092402.wav	4
