	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/001_2015071602.wav	0.0	0	26.05	1148805	000_2015071602			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/002_2015071602.wav	26.05002267573696	1148806	43.70002267573696	1927171	001_2015071602			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/003_2015071602.wav	43.700045351473925	1927172	65.85004535147392	2903987	002_2015071602			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/004_2015071602.wav	65.85006802721088	2903988	84.70006802721089	3735273	003_2015071602			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/005_2015071602.wav	84.70009070294785	3735274	108.55009070294784	4787059	004_2015071602			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/006_2015071602.wav	108.55011337868481	4787060	127.7001133786848	5631575	005_2015071602	ms which encourage people who commit to eu ad we do not want to up get net neutrality but we hard hit let time	men which encourage people who commit to ad we do not want to up get net neutrality but we hard hit let time	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	5
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/007_2015071602.wav	127.70013605442176	5631576	149.55013605442176	6595161	006_2015071602	we want to make sure that we do not have anybody making apology for terrorism after all this is what you get when you firt by key words were in favour of the proposal who fetifiede those firsupect	we want to make sure that we do not have anybody making apology for terrorism after all this is what you get when you firt by key words were in favour of the proposal who fetifiede those firsupect	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/008_2015071602.wav	149.55015873015873	6595162	170.00015873015872	7497007	007_2015071602	without irtrolating of figgregating in individual you know by the experience in france in a large prison in the perit region we believe prisoner detention conditions should no elif respect their fundamental rights at	without irtrolating of figgegating inte individual you know by the experience in france in a large prison in the perit region we believe prisoner detention conditions should no elif respect their fundamental rights at	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	3
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/009_2015071602.wav	170.0001814058957	7497008	196.1501814058957	8650223	008_2015071602	i would be gate for all pritning there are a number of amendments that were quite interesting and in rich the report now we need to draft a compromise in order to work with the shadow rapporteurs on this rapporteurs on in september so basically that the description of the amendment overall i think we have done a very fruitful bit of work we have had some amendments which have	i would be gate for all pritning there are a number of amendments that were quite interesting and in rich the report now we need to draft a compromise in order to work with the shadow rapporteurs on this rapporteurs on in september so basically that the description of the amendment overall i think we have done a very fruitful bit of work we have had some amendments which have	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071602/010_2015071602.wav	196.15020408163267	8650224	224.70020408163265	9909279	009_2015071602	rate particular problems and i think that we will be able to reach a you for and intelligent compromisenoncmtheshadow rapporteur would like to thank mar	rate particular problems and i think that we will be able to reach a you for end intelligent compromise no cm the shadow rapporteur would like to thank mart	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071602.wav	6
