	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/001_2018090601.wav	0.0	0	17.75	852000	000_2018090601	der colleagues let start i submit to you the following changes to the draft agenda new seven eight the structural dialogue with commissioner king has been added at ten en	dear colleagues let start i submit to you the following changes to the draft agenda new seven eight the structural dialogue with commissioner king has been added at ten en	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	1
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/002_2018090601.wav	17.750020833333334	852001	44.900020833333336	2155201	001_2018090601	eight the examination and adoption of the karigandume to the eu leasa proposal for a regulation reporter macovei has been postponed twelve the consideration of amendments to the humanitarian visa initiative rapporteur lopez akilar has been postponed if there are no objections to the agenda as modified it is adopted	eight the examination and adoption of the karigandume to the eu leasa proposal for a regulation reporter macovei has been postponed twelve the consideration of amendments to the humanitarian visa initiative rapporteur lopesakilar has been postponed if there are no objections to the agenda as modified it is adopted	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	2
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/003_2018090601.wav	44.90004166666667	2155202	69.35004166666667	3328802	002_2018090601	i neto approval of minutes of meetings eleven june two thousand and eighteen and second july two thousand and eighteen other minutes on the agenda have not been translated yet they will be submitted by approval at forthcoming meetings	i neto approval of minutes of meetings eleven june two thousand and eighteen and second july two thousand and eighteen other minutes on the agenda have not been translated yet they will be submitted by approval at forthcoming meetings	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/004_2018090601.wav	69.3500625	3328803	90.8000625	4358403	003_2018090601	yet now we start a joint debate with the committee on budgetary control elisa establishment of the european public prosecutor office der colleagues a welcome you to this joint meeting with our cont colleagues and mr ana	yet now we start a joint debate with the committee on budgetary control is establishment of the european public prosecutor office dear colleagues i welcome you to this joint meeting with our cont colleagues and mr tarn	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	8
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/005_2018090601.wav	90.80008333333333	4358404	109.75008333333334	5268004	004_2018090601	cont base chair as you know by council regulation two thousand and seventeen one nine pry nine the european public prosecutors office was established as a measure of enhanced cooperations the legal basis for the approvie article eighty six	cont base chair as you know by council regulation two thousand and seventeen one nine pry nine the european public prosecutors office was established as a measure of enhanced cooperations the legal basis for the approvie article eighty six	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/006_2018090601.wav	109.75010416666667	5268005	130.20010416666668	6249605	005_2018090601	threat of the treaty were by at the moment the commission could provide as more inco on that twenty two member states are participating as for now the competence of the ppo is limited to cases of fraud against financial interests of the eu	threat of the treaty were by at the moment the commission could provide as more inco on that twenty two member states are participating as for now the competence of the ppo is limited to cases of fraud against financial interests of the eu	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/007_2018090601.wav	130.200125	6249606	150.350125	7216806	006_2018090601	the european parliament could participate in the procedure establishing the ppo only through a constant procedure without having direct influence or any possibility of direct content change of the instrument negotiated to de it had said its guidelines in two resolutions	the european parliament could participate in the procedure establishing the ppo only through a constant procedure without having direct influence or any possibility of direct content change of the instrument negotiated to od it had said its guidelines in two resolutions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	2
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/008_2018090601.wav	150.35014583333333	7216807	171.60014583333333	8236807	007_2018090601	according to the commission following a build up pace of three years the eppondvisarers to take up its function by by the end of two thousand and twenty in that regard implementing measures for the selection and appointment of the european chief prosecutor and european prosecutors	according to the commission following a build up pace of three years the eppondvisarers to take up its function by by the end of two thousand and twenty in that regard implementing measures for the selection and appointment of the european chief prosecutor and european prosecutors	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/009_2018090601.wav	171.60016666666667	8236808	188.75016666666667	9060008	008_2018090601	the development of the case management system and over logistical administrative and financial matters are being taken in that regard i would like to remind you that the ep appointed mr antonio muras and you italian prosecute al	the development of the case management system and over logistical administrative and financial matters are being taken in that regard i would like to remind you that the ep appointed mr antonio muras and you italian prosecute al	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/010_2018090601.wav	188.7501875	9060009	209.4001875	10051209	009_2018090601	as it representative whereby the selections planners main task will be tool draw up a short please of candidates for the position of european chip prosecutor and to assess the qualifications of candidates for european prosecutors before the appointment by the council	as it representative whereby the selections planners main task will be tool draw up a short please of candidates for the position of european chip prosecutor and to assess the qualifications of candidates for european prosecutors before the appointment by the council	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	0
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018090601/011_2018090601.wav	209.40020833333332	10051210	234.45020833333334	11253610	010_2018090601	there were some questions already relating to the application conditions for the possible de chi prosecutor for example relating to age and his term of mandate but now i give the floor to the commission but first i would like to ask mr tarand would you like to say a few words about	there were some questions already relating to the application conditions for the possible chi prosecutor for example relating to age and his term of mandate but now i give the floor to the commission but first i would like to ask mr tarand would you like to say a few words about	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018090601.wav	3
