	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/001_20150305.wav	0.0	0	16.15	712215	000_20150305	ms good morning colleagues i know some colleagues are press for time so we commika a quick start colleagues we wold like to take their ep	m good morning colleagues i know some colleagues are press for time so we commika a quick start colleagues we wold like to take their s	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	3
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/002_20150305.wav	16.150022675736963	712216	38.70002267573696	1706671	001_20150305	mr presegmornincolleagueif there are no objections the agenda is adopted and or linguistic profile interpretation of maltese labian and croatian is unfortunately not available during the meeting and we can move immediately to the joint debate on the visa package we have	mr presegmornincolleagueif there are no objections the agenda is adopted and or linguistic profile interpretation of maltese labian and croatian is unfortunately not available during the meeting and we can move immediately to the joint debate on the visa package we have	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/003_20150305.wav	38.700045351473925	1706672	61.35004535147392	2705537	002_20150305	two rapporteurs here an fernando lopez agila and mr brishortepo i am wondering if we could take first just by sorry by way of introduction we wanted to proceed with the first discussion on the visa package to remin colleagues it since work resumed	two rapporteurs here an fonandalopisagila and mr brishortepo i am wondering if we could take first just by sorry by way of introduction we wanted to proceed with the first discussion on the visa package to remin colleagues it since work resumed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	7
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/004_20150305.wav	61.35006802721088	2705538	82.40006802721088	3633843	003_20150305	after the elections the discussion would take place on the basis of two working documents which have been prepared by both of our rapporteur i want to give the flower first both over the colleagues we would then proceed with an exchange of view with members wishing to participate in the debate and of course the commission may also intervene as well	after the elections the discussion would take place on the basis of two working documents which have been prepared by both of our rapporteurs i want to give the flower first both over the colleagues we would then proceed with an exchange of view with members wishing to participate in the debate and of course the commission may also intervene as well	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	1
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/005_20150305.wav	82.40009070294785	3633844	112.05009070294784	4941409	004_20150305	i know mr hortifo in particular is press for time so i want to move immediately to hearing from both rapporteur and perhaps i could take mr hoti first and know he is particularly press for time so if he would like to proceed first and then i take mr lopez aguilar to mr hortifo first please mr ep	i know mr hortifo in particular is press for time so i want to move immediately to hearing from both rapporteurs and perhaps i could take mr hoti first and know he is particularly press for time so if he would like to proceed first and then i take mr lopes agila to mr hortifo first please mrs psd	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	8
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/006_20150305.wav	112.05011337868481	4941410	133.5001133786848	5887355	005_20150305	let me begin by paying tribute to the very good climate of cooperation that we have had with the commission and my colleagues working on touring visas as well a you will be able to see in the working document	let me begin by paying tribute to the very good climate of cooperation that we have had with the commission and my colleagues working on touring visas as well a you will be able to see in the working document	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/007_20150305.wav	133.50013605442177	5887356	156.65013605442178	6908271	006_20150305	ms i have tried to look at the broad outlines of the proposition first site this new kind of visa asocal touring visa has given rise to a good deal of interest because it seems to be something which will help the hole of the schengen a	i have tried to look at the broad outlines of the proposition first site this new kind of visa asocal touring visa has given rise to a good deal of interest because it seems to be something which will help the hole of the schengen a	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	3
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/008_20150305.wav	156.65015873015872	6908272	174.50015873015872	7695457	007_20150305	ms develop particularly as far as tourism is concerned so what i are trying to do was deconstruct the proposal so that the commission could give us the most accurate answers on certain issues	pes develop particularly is far as tourism is concerned so what i are trying to do was deconstruct the proposal so that the commission could give us the most accurate answers on certain issues	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	3
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/009_20150305.wav	174.5001814058957	7695458	193.1501814058957	8517923	008_20150305	and need to look at the facts of the new instrument that its our responsibility our duty is to rapporteurs to be as vigilant as possible on all aspects of the proposal and we need to make sure that we do not come up with	and need to look at the facts of the new instrument that its our responsibility our duty is to rapporteurs to be as vigilant as possible on all aspects of the proposal and we need to make sure that we do not come up with	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/010_20150305.wav	193.15020408163267	8517924	214.10020408163265	9441819	009_20150305	a time of white elephant which is not what we are trying to do it all of visa policy which is as effective and symbol as possible what we need to do it in our duty is to strike a balance between security which is vital of course in the schengen area on the one hand and economic interests on the other	a time of white elephant which is not what we are trying to do it all of visa policy which is as effective and symbol as possible what we need to do it in our duty is to strike a balance between security which is vital of course in the schengen area on the one hand and economic interests on the other	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	0
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/011_20150305.wav	214.10022675736963	9441820	239.85022675736963	10577395	010_20150305	striking about between those two things it is therefore in our interest to come up with a system which would allow european visa policy to be coming more flexible responding to the people of ask for them and to our considers service is too so i would like the commission to answer the questions that are raised in the working document	striking about between those two things it is therefore in our interest to come up with a system which would allow european visa policy to be coming more flexible responding to the people of ask for them and to our considers service is too so i would like the commission to answer the questions that are raised in the working document	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	0
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/012_20150305.wav	239.85024943310657	10577396	269.60024943310657	11889371	011_20150305	let me just ronnow one or two of the first of all the choice to the legal base is this something which is unimpunable they say it is done under seventy seven two of the teu question is not touring visas which would allow a holder to move for two years in the schengen area i	let me just ronnow one or two of the first of all the choice to the legal base is this something which is unimpunable they say it is done under seventy seven two of the teu question is not touring visas which would allow a holder to move for two years in the schengen area i	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	0
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/013_20150305.wav	269.6002721088435	11889372	292.1502721088435	12883827	012_20150305	ms are basically a series of a series of short term visas so one a one year two years in schengen is that compatible with the concept of short term which is mentioned in article seventy seven first of all then the legal base is that justified and can it be impured secondly	are basically a series of a series of short term visas so one a one year two years in schengen is that compatible with the concept of short term which is mentioned in article seventy seven first of all then the legal base is that justified and can it be impured secondly	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	3
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150305/014_20150305.wav	292.1502947845805	12883828	314.6002947845805	13873873	013_20150305	categories the commission has said that the proposal would deal with sixty to one hundred and twenty zero people but sim its anis who could benefit everyone that means a artists sportsmen and women researchers students and tourists in general	categories the commission has said that the proposal would deal with sixty to one hundred and twenty zero people but sim its anis who could benefit everyone that means a artists sportsmen and women researchers students and tourists in general	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150305.wav	0
