	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/001_20171127.wav	0.0	0	18.85	831285	000_20171127	ms good after dear colleagues i was posing for some minutes because we always have this issue of the agenda threaclockan monday	m good after dear colleagues i was posing for some minutes because we always have this issue of the agenda threaclockan monday	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	1
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/002_20171127.wav	18.850022675736962	831286	48.60002267573696	2143261	001_20171127	with people travelling in coming in and we have a very important agenda item on the asylum package at three so thank you for those who have have made it for this important item i am going to begin is usual with the announcements beginning with the adoption of the agenda and if there are no objections to the agenda it is adopted on linguistic profile interpretation in danish maltese creation and gaelic will not be available today and tomorrow	with people travelling in coming in and we have a very important agenda item on the asylum package at three so thank you for those who have have made it for this important item i am going to begin is usual with the announcements beginning with the adoption of the agenda and if there are no objections to the agenda it is adopted on linguistic profile interpretation in danish maltese creation and galic will not be available today and tomorrow	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	1
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/003_20171127.wav	48.60004535147392	2143262	66.45004535147392	2930447	002_20171127	and then the endorsement of coordinators recommendations and we have a nomination of a rapporteur ms sogor of the epp has been nominated rapporteur on the report single digital gateway to provide information procedures assistance and problem solving services de	and then the endorsement of coordinators recommendations and we have a nomination of a rapporteur mr shogo of the epp has been nominated rapporteur on the report single digital gateway to provide information procedures assistance and problem solving services	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	6
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/004_20171127.wav	66.45006802721089	2930448	89.00006802721089	3924903	003_20171127	des the committee endorsed this recommendation yes so endorsed and then delegated an implementing acts on the twenty three november parliament received a draft commission implementing decision amending implementing regulation eu two thousand and fifteen two for three establishing common guidelines on de activation standards and techniques	just the committee endorsed this recommendation yes so endorsed and then delegated an implementing acts on the twenty three november parliament received a draft commission implementing decision amending implementing regulation eu two thousand and fifteen two for three establishing common guidelines on de activation standards and techniques	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	3
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/005_20171127.wav	89.00009070294784	3924904	111.45009070294785	4914949	004_20171127	for ensuring that de activated fire arms are rendered irreversibly in operable the basic act being directive eu twenty seven twenty seventeen eight five three amending council directive eu eu ninety one for seven seven eec on the control of the acquisition and position of weapons the lead committee s imco with libe associated under rule fifty four	for ensuring that deactivated fire arms are rendered irreversibly in operable the basic act being directive eu twenty seven twenty seventeen eight five three amending council directive on ned ninety one for seven seven eec on the control of the acquisition and position of weapons the lead committees imco with leba associated under rule fifty four	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	8
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/006_20171127.wav	111.4501133786848	4914950	140.20011337868482	6182825	005_20171127	the reception of this act was communicated to all libe members by the libe commatologynews letter of twenty four november and an internal deadline for proposing an objection was set in case any member wishes to raise an objection in please in forme de libya secretariat before the eight december two thousand and seventeen and finally there is an electronic vote set for tomorrow seventeen forty five if you could have your electronic voting cards ready	the reception of this act was communicated to all lib members by the lib commatologynews letter of twenty four november and an internal deadline for proposing an objection was set in case any member wishes to raise an objection in please in formed lebasecreteriaat before the eighth december two thousand and seventeen and finally there is an electronic vote set for tomorrow seventeen forty five if you could have your electronic voting cards ready	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	10
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/007_20171127.wav	140.20013605442176	6182826	167.45013605442176	7384551	006_20171127	so we come to our main point of debate this afternoon which is on the common european asylum system colleagues on this point we decided and coordinators decided that we would have a debate on exactly where we are politically on the entire	so we come to our main point of debate this afternoon which is on the common european asylum system colleagues on this point we decided and coordinators decided that we would have a debate on exactly where we are politically on the entire	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/008_20171127.wav	167.45015873015873	7384552	187.10015873015874	8251117	007_20171127	common asylum system this is involving as a reminder many of you will know this but i just want to summarise where we are and the importance of this package but there are now eight libya rapporteurs involved in this package and this is an enormous undertaking	common asylum system this is involving as a reminder many of you will know this but i just want to summarise where we are and the importance of this package but there are now eight libya rapporteurs involved in this package and this is an enormous undertaking	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/009_20171127.wav	187.10018140589568	8251118	211.6501814058957	9333773	008_20171127	and set of revisions for this committee and it is politically important of course for us to the european asylum agency the dublin recast the eurodac recast the reception conditions recast the qualification regulation the asylum procedures regulation the union resettlement framework and the common list of safe countries of origin	and set of revisions for this committee and it is politically important of course for us to the european asylum agency the dublin recast the eurodac recast the reception conditions recast the qualification regulation the asylum procedures regulation the union resettlement framework and the common list of safe countries of origin	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/010_20171127.wav	211.65020408163267	9333774	227.30020408163264	10023939	009_20171127	so the purpose of todates debate is not to somehow go integrate detail on the texts of each of these files that that would be impossible and not what we	so the purpose of todates debate is not to somehow go integrate detail on the texts of each of these files that that would be impossible and not what we	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/011_20171127.wav	227.30022675736961	10023940	252.6502267573696	11141875	010_20171127	had intended to do what we had intended to do today was to try understand where elements of the package are going politically and we were we stand at the moment and i would ask our commission colleagues and the council to please try and focus on that point to not go through the detail that many of us know and some of the rapporteurs are here some of the shadows are here	had intended to do what we had intended to do today was to try understand where elements of the package are going politically and we were we stand at the moment and i would ask our commission colleagues and the council to please try and focus on that point to not go through the detail that many of us know and some of the rapporteurs are here some of the shadows are here	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/012_20171127.wav	252.65024943310658	11141876	276.0002494331066	12171611	011_20171127	some members who are following these files are already here the question is what direction are these files taking politically were to we stand at this point just before christmas and what can we expect on what are very sensitive politically sensitive files and what is the shape of the package as a whole	some members who are following these files are already here the question is what direction are these files taking politically were to we stand at this point just before christmas and what can we expect on what are very sensitive politically sensitive files and what is the shape of the package as a whole	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/013_20171127.wav	276.00027210884355	12171612	294.3502721088435	12980847	012_20171127	as as a reminder to colleagues in may and july the commission proposed seven legislative proposals in two packages to reform the asylum system as a whole and besides the proposal for a common list of safe countries that was the report of ms gue on eu	as as a reminder to colleagues in may and july the commission proposed seven legislative proposals in two packages to reform the asylum system as a whole and besides the proposal for a common list of safe countries that was the report of ms gue on	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	3
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/014_20171127.wav	294.3502947845805	12980848	316.1002947845805	13940023	013_20171127	was already rod which was already proposed in two thousand and fifteen and where the council suspended the negotiations to have the list included in the asylum procedure regulation and since then on six of these files parliament as adopted a mandate for negotiations with the council most recently on the dublin recast regulation	was already rod which was already proposed in two thousand and fifteen and where the council suspended the negotiations to have the list included in the asylum procedure regulation and since then on six of these files parliament as adopted a mandate for negotiations with the council most recently on the dublin recast regulation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/015_20171127.wav	316.10031746031746	13940024	334.15031746031747	14736029	014_20171127	and home ms which home be with us later as well as i know some of the rapporteurs with as another parts of the package so the proposals although more or less presented at the same time are at very different stages of the legislative process	and hope ms which be with us later as well as i know some of the rapporteurs with as another parts of the package so the proposals although more or less presented at the same time are at very different stages of the legislative process	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	6
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/016_20171127.wav	334.1503401360544	14736030	358.1003401360544	15792225	015_20171127	the proposal on the european asylum agency for example has reached the stage of a provisional agreement negotiations have started on the eurodac recast and on the qualification regulation but for the latter only on the basis of a partial mandate of the council the council as now adopt in a mandate for negotiations of the union resettlement framework but has not yet been able to agree on a mandate for negotiations	the proposal on the european asylum agency for example has reached the stage of a provisional agreement negotiations have started on the eurodak recast and on the qualification regulation but for the latter only on the basis of a partial mandate of the council the council as now adopt in a mandate for negotiations of the union resettlement framework but has not yet been able to agree on a mandate for negotiations	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	1
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/017_20171127.wav	358.1003628117914	15792226	379.6503628117914	16742581	016_20171127	for the proposal for the reception conditions recast directive the asylum procedures regulation and the dublin recast regulation so what we are seeing in my view is an imbalance which raises serious questions as to the will and capacity to conclude and reform the asylum package	for the proposal for the reception conditions recast directive the asylum procedures regulation and the dublin recast regulation so what we are seeing in my view is an imbalance which raises serious questions as to the will and capacity to conclude and reform the asylum package	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/018_20171127.wav	379.65038548752835	16742582	404.80038548752833	17851697	017_20171127	as the proposals overall are highly interconnected and we perhaps not seeing the coherence that we need to complete the package politically an will hear of course from the commission and the council on their views so what we are now going to hear is not all the detail of all the proposals but we are going to hear a political stap short	as the proposals overall are highly interconnected and we perhaps not seeing the coherence that we need to complete the package politically an will hear of course from the commission and the council on their views so what we are now going to hear is not all the detail of all the proposals but we are going to hear a political stap short	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/019_20171127.wav	404.80040816326533	17851698	426.9504081632653	18828513	018_20171127	our strategic snapshot from the commission and council where the stand and then hopefully from the rapporteurs their response on this extremely important point i am going to first gave the floor to the commission to mr ryan whose deputy head of the unit for an overview of the state of play of the reform package from the commission	our strategic snapshot from the commission and council where the stand and then hopefully from the rapporteurs their response on this extremely important point i am going to first gave the floor to the commission to mr ryan whose deputy head of the unit for an overview of the state of play of the reform package from the commission	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/020_20171127.wav	426.95043083900225	18828514	450.20043083900225	19853839	019_20171127	and ms rein if you would speak for perhaps were an seven minutes and know that de not sign a lot for the entire package but i am pre issue we re going tohave a lot of questions and debate and i would like you to come back on the points that are raised so if you could please take the floor and please address the strategy and where you think we are at the moment on the package thank you	and mr rein if you would speak for perhaps were an seven minutes and know that do not sign a lot for the entire package but i am pre issue we re going tohave a lot of questions and debate and i would like you to come back on the points that are raised so if you could please take the floor and please address the strategy and where you think we we are at the moment on the package thank you	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	5
20	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/021_20171127.wav	450.20045351473925	19853840	478.95045351473925	21121715	020_20171127	mr president il try to be suxingt as i can what i will attempt to do is to briefly summarise the state of play of the negotiations on the seven proposals adopted by the commission last year for a comprehensive reform of the asylum system then il say a word about the the interlinkuages between the draft proposals being negotiated which there are many both from a technical and from a more political view point	mr president i try to be suxingt as i can what i will attempt to do is to briefly summarise the state of play of the negotiations on the seven proposals adopted by the commission last year for a comprehensive reform of the asylum system then is say a word about the the interlinkuages between the draft proposals being negotiated which there are many both from a technical and from a more political view point	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	2
21	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/022_20171127.wav	478.9504761904762	21121716	506.7004761904762	22345491	021_20171127	i would lastly say a word about what we think the implications are for the timing and the sequencing of the conclusion of the negotiations on the various instruments turning them to the individual instruments and i will try not to reiterate to much what you have just outlined yourself firstly turning to the files on which we have made the most progress	i would lastly say a word about what we think the implications are for the timing and the sequencing of the conclusion of the negotiations on the various instruments turning them to the individual instruments and i will try not to reiterate to much what you have just outlined yourself firstly turning to the files on which we have made the most progress	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
22	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/023_20171127.wav	506.70049886621314	22345492	532.2504988662132	23472247	022_20171127	the colegislators have reached broad political agreement already on the an acting terms for a substantially reinforced mandate for the agency in june of this year and work is being finalised at the technical level on the recitals the various links to the other proposals forming part of the sas reform will also need to be addressed in the near future	the colegislators have reached broad political agreement already on the an acting terms for a substantially reinforced mandate for the agency in june of this year and work is being finalised at the technical level on the recitals the various links to the other proposals forming part of the sas reform will also need to be addressed in the near future	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
23	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/024_20171127.wav	532.2505215419501	23472248	559.3005215419502	24665153	023_20171127	when it comes to eurodac parliament and council have both adopted their respective mandates and we have already had three trilogues in the autum most recently on eight november and we have further trilogues this week and again in strasbourg the week after next our expectation is that it will be possible to reach political agreement	when it comes to eurodac parliament and council have both adopted their respective mandates and we have already had three trilogues in the autum most recently on eight november and we have further trilogues this week and again in strasbourg the week after next our expectation is that it will be possible to reach political agreement	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
24	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/025_20171127.wav	559.300544217687	24665154	579.050544217687	25536129	024_20171127	before the end of this year so by the end of two thousand and seventeen however it is clear that a number of important issues still remain to be resolved including as regards the data storage periods and the manner in which law enforcement access is to be ensured	before the end of this year so by the end of two thousand and seventeen however it is clear that a number of important issues still remain to be resolved including as regards the data storage periods and the manner in which law enforcement access is to be ensured	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
25	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/026_20171127.wav	579.050566893424	25536130	606.9005668934241	26764315	025_20171127	as regards the qualification directive the two institutions have have both reached their positions and we have already had two trilogues and we will have a further one this week and again in a couple of weeks time no compromise proposals if yet been agreed but steady progress is being made there is i think a broad degree of convergence between the co legislator is	as regards the qualification directive the two institutions have have both reached their positions and we have already had two trilogues and we will have a further one this week and again in a couple of weeks time no compromise proposals if yet been agreed but steady progress is being made there is i think a broad degree of convergence between the co legislator is	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
26	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/027_20171127.wav	606.900589569161	26764316	636.450589569161	28067471	026_20171127	but there do remains some important divergences as regards the harmonisation ambitions both as regards the criteria for qualification and as regards the content of protection of the rights that the beneficiaries have for as regards the reception conditions directive the work in the council has advanced well and we expect to reach we expect the council to reach a partial general approach on wen day of this week	but there do remains some important divergences as regards the harmonisation ambitions both as regards the criteria for qualification and as regards the content of protection of the rights that the beneficiaries have for as regards the reception conditions directive the work in the council has advanced well and we expect to reach we expect the council to reach a partial general approach on wen day of this week	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
27	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/028_20171127.wav	636.4506122448979	28067472	662.000612244898	29194227	027_20171127	ms we then expect the trilogues to be able to start in a couple of weeks time again to summarise the position on substance i think there is considerable convergence between the institutions but there are some important de divergences in particular as regards the timing of access to the labour market	we then expect the trilogues to be able to start in a couple of weeks time again to summarise the position on substance i think there is considerable convergence between the institutions but there are some important divergences in particular as regards the timing of access to the labour market	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	6
28	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/029_20171127.wav	662.0006349206349	29194228	682.5506349206349	30100483	028_20171127	the detention of minors and some some reception related measures for the prevention of secondary movements when it comes to the asylum procedures regulation here progress has been a bit slower due to the complexity the length of the instrument	the detention of minors and some some reception related measures for the prevention of secondary movements when it comes to the asylum procedures regulation here progress has been a bit slower due to the complexity the length of the instrument	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
29	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/030_20171127.wav	682.5506575963719	30100484	706.9006575963718	31174319	029_20171127	the work in the council has made however excellent progress during the estonian presidency we are now close to the completion of the second reading on the basis of a compromise text from the presidency we have had a particular focus during the discussions of the compromise text on the provisions as regards safe third country il	the work in the council has made however excellent progress during the estonian presidency we are now close to the completion of the second reading on the basis of a compromise text from the presidency we have had a particular focus during the discussions of the compromise text on the provisions as regards safe third country	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	3
30	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171127/031_20171127.wav	706.9006802721088	31174320	729.3506802721089	32164365	030_20171127	taking account of the guidance we received from the european council in june of this year and we expect that conclusions in the negotiations in the council should show at least conclude sometime in the spring of next year and as you said yourself	taking account of the guidance we received from the european council in june of this year and we expect that conclusions in the negotiations in the council should show at least conclude sometime in the spring of next year and as you said yourself	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171127.wav	0
