	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/001_2017032701.wav	0.0	0	16.65	734265	000_2017032701	ms ppe good afternoon colleagues i would like to both ms blinkovvichise and myself would like to	m good afternoon colleagues i would like to both mrs blinkovvichise and myself would like to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	6
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/002_2017032701.wav	16.650022675736963	734266	33.000022675736965	1455301	001_2017032701	mr president i just want to make one point of information to colleagues in the libe committee and that is that at five clock we have an extension to our meeting which will be in another room which will jan	mr president i just want to make one point of information to colleagues in the libe committee and that is that at five clock we have an extension to our meeting which will be in another room which will jan	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/003_2017032701.wav	33.00004535147392	1455302	49.75004535147392	2193977	002_2017032701	four eu two so i would believing that around for forty five for fifty to go to that room so just be aware that we are not in this room for the continuation it will be an jan for you to five clock from five to seven	a four two so i would believing that around for forty five for fifty to go to that room so just be aware that we are not in this room for the continuation it will be an jan for you to five clock from five to seven	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	5
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/004_2017032701.wav	49.75006802721089	2193978	79.40006802721088	3501543	003_2017032701	ms that is right the libe committee meets until seven a clock in the evening just that our farm colleagues mr president ok la suggest for my libe colleagues sudy know what what is happening so colleagues welcome to this joint meeting of libe and farm the cooperation between our two committees has always been excellent we have an a long track record of	that is right the lib committee meets until seven a clock in the evening just that our farm colleagues mr president ok cola suggest for my libe colleagues sudy know what what is happening so colleagues welcome to this joint meeting of libya and farm the cooperation between our two committees has always been excellent we have an a long track record of	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	8
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/005_2017032701.wav	79.40009070294785	3501544	102.05009070294784	4500409	004_2017032701	files together on on a whole range of legislative and non legislative files which are real importance in our areas the accession of course of the eu to the istanbul convention on preventing and combating violence against women has been published and this is the subject matter also for today	files together on on a whole range of legislative and non legislative files which are real importance in our areas the accession of course of the eu to the istanbul convention on preventing and combating violence against women has been published and this is the subject matter also for today	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/006_2017032701.wav	102.05011337868481	4500410	125.0001133786848	5512505	005_2017032701	we all know colleagues that the eu has to do more and it is possible that we must do more on the fight against violence against women and girls the negotiations are ongoing in the council the maltese presidency is done a very good job and parliament of course is willing to contribute to with a joint interim report	we all know colleagues that the eu has to do more and it is possible that we must do more on the fight against violence against women and girls the negotiations are ongoing in the council the maltese presidency is done a very good job and parliament of course is willing to contribute to with a joint interim report	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/007_2017032701.wav	125.00013605442177	5512506	153.85013605442177	6784791	006_2017032701	on twenty nine november last year a first joint hearing took place on the institutional aspects of the accession today we are going to listen to experts in the fight against violence against women to understand better what is at stake for the union and member states so with that introduction from the libe side of this debate on the istanbul convention i am now going to pass the floor to my co chair in the chair of the home committee ms blinkobituta	on twenty nine november last year a first joint hearing took place on the institutional aspects of the accession today we are going to listen to experts in the fight against violence against women to understand better what is at stake for the union and member states so with that introduction from the lib side of this debate on the istanbul convention i am now going to pass the floor to my cochair in the chair of the fame committee mrs blinkobituta	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	5
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/008_2017032701.wav	153.85015873015874	6784792	181.30015873015873	7995337	007_2017032701	ms le from the libe committee as well as colleagues from the farm committee experts participants of the hearing i would like to welcome all of you here and i am very happy that we were organising the second hearing today on an extremely important and sensitive topic the	mme from the lib committee as well as colleagues from the farm committee experts participants of the hearing i would like to welcome all of you here and i am very happy that we were organising the second hearing today on an extremely important and sensitive topic the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	4
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/009_2017032701.wav	181.3001814058957	7995338	211.0501814058957	9307313	008_2017032701	the joining of the european union to the istanbul convention we all know that gender based violence is at the heart of the work of the found committee and we have urged more than one member states and the european union to join the convention and we are very happy that the commission came up with a proposal and we support the presidency in its efforts to get to the signature and conclusion by the eu both libe and farm committees	the joining of the european union to the istanbul convention we all know that gender based violence is at the heart of the work of the found committee and we have urged more than one member states and the european union to join the convention and we are very happy that the commission came up with a proposal and we support the presidency in its efforts to get to the signature and conclusion by the eu both libe and farm committees	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032701/010_2017032701.wav	211.05020408163264	9307314	236.50020408163266	10429659	009_2017032701	we have got a long history of good cooperation and we we started our work much earlier when report by the report by ms parvanova was adopted where parliament urges to adopt measures on the combating violence against women without further du i would like	we have got a long history of good cooperation and we we started our work much earlier when report by the report by ms parvanova was adopted where parliament urges to adopt measures on the combating violence against women without further you i would like	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032701.wav	2
