	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/001_2015012201.wav	0.0	0	25.15	1109115	000_2015012201	mr de de de members he speakers pleasure to welcome eu to the fear on eu on the situation of human rights in hungary	eni da members he speakers pleasure to welcome to the fear on iu on the situation of human rights in hunger	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	14
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/002_2015012201.wav	25.150022675736963	1109116	53.90002267573696	2376991	001_2015012201	i think the point of or us moment kit as make a peer woes of introduction tall marek you do not mind so de a member us speakers it a pleasure to welcome muted the hearing on the situation of human rights in hungary please note that the interpretation in danish creep and creation of unfortunately not available during the meeting we also aware that the hearings webstreamed and the interventions of speakers and all participants will be recorded	i think the point of or just moment tak it as make a pearwoesof introduction talmarekyoudonotmindsodeamemberyospeakersithapleasure to welcome muted the hearing on the situation of human rights in hungary please note that the interpretation in danish creep and creation of unfortunately not available during the meeting we also aware that the hearings webstreamed and the interventions of speakers and all participants will be recorded	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	25
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/003_2015012201.wav	53.90004535147392	2376992	71.75004535147393	3164177	002_2015012201	in october of last year the conference of president decided to refer the issue of the situation of human rights in hungary to de libe committee for an initial discussion and asking is chair of the libe committee to ensuring that the matter was fallow du in our committee	in october of last year the conference of president decided to refer the issue of the situation of human rights in hungary to the libe committee for an initial discussion and asking as chair of the lebigcommilte to ensuring that the matter was fallow at in our committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	10
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/004_2015012201.wav	71.75006802721089	3164178	97.70006802721089	4308573	003_2015012201	the coordinaterest of the political political groups in libe decided that organising a public hearing to looking to experts to give us their views on the situation was be most appropriate way to procieve the issues that we are brought to my attention amongst others where the interventions to ngos dealing with the norway grant and the effect of new legislation related to media freedom	the coordinaterest of the political political groups in be decided that organising a public hearing to looking to experts to give us their views on the situation was be most appropriate way to procieve the issues that we are brought to my attention amongst others where the interventions to ngos dealing with the norway grant and the effect of new legislation related to media freedom	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	2
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/005_2015012201.wav	97.70009070294785	4308574	123.75009070294784	5457379	004_2015012201	i expect we will have a chance de fogatbees and other related issues after also amount to change to the programme i have first speaker mr ana brice founder and spulksfession for the civil union forum will not be able to join us today i would also like to underline that the list of speakers has been agreed by all re ba coordinators i will give the for or speakers for around ten minutes	i expect we will have a chance do fogatbees and other related issues after also amount to change to the programme i have first speaker mr tanatobrich founder and spulksfession for the civil union forum will not be able to join us today i would also like to underline that the list of speakers has been agreed by all re ba coordinators i will give the footor speakers for around ten minutes	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	7
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/006_2015012201.wav	123.7501133786848	5457380	141.4001133786848	6235745	005_2015012201	then il open the for ford debate and de stand that can mrs home epp coordinator has a pointed order mr salm	then we open the for ford debate and i stand that can mrs holmaer epp coordinator has a pointed order mr salm	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	7
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/007_2015012201.wav	141.40013605442178	6235746	168.55013605442176	7433061	006_2015012201	point concerning the rules point of order i have got to considerable problem with the way that hearing with organised and the selection of the speakers i think the rights of the epp and the ecr have been breached we heard a few day to go that mr frith did not wish to come because he were not because you have unable but because	point concerning the rules point of order i have got to considerable problem with the way that hearing with organised and the selection of the speakers i think the rights of the epp and the ecr have been breached we heard a few day to go that mr frith did not wish to come because he were not because you have unable but because	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/008_2015012201.wav	168.55015873015873	7433062	197.90015873015872	8727397	007_2015012201	he a views be hearing us completely imbalance he would have like another non governmental organisation to be invited a research institute with meant to come but they were ant to given actes to the hearing and to parliament because of objections by the green de alga	he a views be hearing as completely imbalance he would have like another non governmental organisation to be invited a research institute with meant to come but they were ant to given actes to the hearing and to parliament because of objections by the green and alga	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	4
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/009_2015012201.wav	197.9001814058957	8727398	214.1501814058957	9444023	008_2015012201	they did not wish any changes to be original coordinator for decisions and yesterday a coordinator about felt unable to speak to me yesterday i think that there is beenunimpowerable way to	they did not wish any changes to be original coordinator for decisions and yesterday a coordinator about felt unable to speak to me yesterday i think that there is beenunimpowerable way to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015012201/010_2015012201.wav	214.15020408163267	9444024	231.90020408163267	10226799	009_2015012201	my elect speakers are for hearing and am very one fighded way i have got another problem there are there is il legal action and away in hungary regarding frome of the invotiefemeaningthatthere are gal	my elect speakers are for hearing and am very one fighded way i have got another problem there are there is a legal action and away in hungary regarding frome of the invotiefemeaningthatthere are legal	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015012201.wav	4
