	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/001_2014111102.wav	0.0	0	23.75	1047375	000_2014111102	mr colleagues please take your seats we are going to begin am president dr members d your speakers day of participants	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/002_2014111102.wav	23.75002267573696	1047376	53.500022675736965	2359351	001_2014111102	thank you for your presence here today it is a pleasure to welcome you to this hearing on the procedural rights of suspects and accused persons achievements in the way forward the protection of the rights of the individual and criminal proceedings is a fundamental value of the union and i am delighted that we are having this very important hearing here today we have a number of distinguished members and speakers and ges for you this after on	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/003_2014111102.wav	53.50004535147392	2359352	77.25004535147393	3406727	002_2014111102	some procedural points first i would like to inform you that interpretation is provided an all official languages today with the exception of danish latvian and croatian please also be aware on this is particularly for any gas here with us today that the hearing is webstreamed and the interventions of speakers and participants will be recorded so	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/004_2014111102.wav	77.25006802721089	3406728	96.70006802721089	4264473	003_2014111102	despite the attendence or af you leave during the course of events all of the proceedings will be recorded now in order to leave time for the debate i want to say at the very outset please respect your speaking time than you	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/005_2014111102.wav	96.70009070294785	4264474	125.55009070294784	5536759	004_2014111102	our discussions today will focus on the protection of the rights of the individual and criminal proceedings as a fundamental value of the union and as a means to maintain mutual trust in the member states and public confidence in the european union in the european area of justice citizens must not only have the right to a fair trial anywhere in the european union but must be confident of this when exercising their right to move freely in the un	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/006_2014111102.wav	125.55011337868481	5536760	152.4001133786848	6720845	005_2014111102	as all of you probably know our committee is currently dealing with three legislative files in this area firstly the draft directive on the safeguard for children suspected or accused and criminal proceedings secondly a directive on certain aspects of the presumption of innocence and thirdly a directive on provisional legal aid and legal aid in european arrest warrant proceedings	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/007_2014111102.wav	152.40013605442178	6720846	170.15013605442178	7503621	006_2014111102	i now have the pleasure to give the floor for fifteen minutes to profess their taro spronken who will give us a general introduction to the subject professors pronk en you have the floor and welcome to the live committee to this yearin	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/008_2014111102.wav	170.15015873015872	7503622	193.80015873015873	8546587	007_2014111102	mr president thank you very much for inviting me here i have been asked to just give you very short al a view of the achievements and the challenges that still are coming with regard to the procedural guarantees for suspects and accused persons in at eu level	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/009_2014111102.wav	193.8001814058957	8546588	214.9501814058957	9479303	008_2014111102	mr president what i am going to give you just a small reminder of the common problems that we faced which were the reason actually also to adopt these measures with regard to the problems that suspects have in the eu	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/010_2014111102.wav	214.95020408163265	9479304	234.50020408163266	10341459	009_2014111102	i have listed them ondeslighte there r several issues a just shortly will list them to you there are practices that circumstant a right to silence which are closely related to the overuse of pretrial detention	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/011_2014111102.wav	234.5002267573696	10341460	261.2502267573696	11521135	010_2014111102	and lengthy periods of pretrial detention just probably you know but the proportion of prison population that is in pretrial detention is in the northern european countries is less than in the southern european countries i think it is fourteen and sixteen in finland and england and wells but it is about thirty in france and about sixty in italy	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/012_2014111102.wav	261.2502494331066	11521136	281.10024943310657	12396521	011_2014111102	so this means that when facing criminal charges and facing the fact that the probably weil be held in pretrial detention for a long time that influences the use of the right to silence	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/013_2014111102.wav	281.1002721088435	12396522	296.3502721088435	13069047	012_2014111102	another issue is the failure to guarantee in practice the right to legal assistance at the investigative stage it is in practice because most countries most european countries have now very	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/014_2014111102.wav	296.3502947845805	13069048	325.2002947845805	14341333	013_2014111102	rather well standards in their legislation but the very point is how these standards are ar applied wether in practice the there was a failure to guarantee the right to information to suspects which concerned the information own rights but also the information on what kind of material is in the case for what is access to the file	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/015_2014111102.wav	325.2003174603175	14341334	354.35031746031746	15626849	014_2014111102	mr president the problems that we identified in with regard to legal assistance is a lack of procedure and structures to ensure timely assistance this means that we there are many countries who do not have an adequate duty scheme lawyers can not and are not possible to give legal assistance in time len person is arrested at a police station there are limit to choose a lawyer	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/016_2014111102.wav	354.3503401360544	15626850	381.9003401360544	16841805	015_2014111102	there will er lack of in the lack of enforcement mechanisms or they were not effective and sometimes what we have seen in our researches poor quality also of the legal assistance that was provided which had to do with how the lawyers who provided this legal assistance were paid	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/017_2014111102.wav	381.9003628117914	16841806	402.8503628117914	17765701	016_2014111102	this is also a big issue that is i think under discussion is disafternoon two is the issue of legal aid i think we all know that without legal ate most suspects and defendants will not have legal assistance at all ninety five of those	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/018_2014111102.wav	402.85038548752834	17765702	428.80038548752833	18910097	017_2014111102	suspects and defendants are not able to pay for a lawyer of for legal assistance themselves and if we look at how legal ate is regulated in a national at national level we see very complicated and unclear or slow application methods especially if you would want to have legal ate in the very first period of the police	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/019_2014111102.wav	428.80040816326533	18910098	448.55040816326533	19781073	018_2014111102	arrest face and there is inadequate remuneration i think we are facing now of course also an economic crisis and this is a very i think high topic on the agenda of every national government	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/020_2014111102.wav	448.5504308390023	19781074	477.90043083900224	21075409	019_2014111102	the appointment mechanisms they came threaten independence of the lawyers it could be that depends on who is choosing the lawyers but also when governments sort of make make the legal aid only available through certain mechanisms of lawyers offices who have to sign in to provide certain legal aid during certain time that came	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
20	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/021_2014111102.wav	477.90045351473924	21075410	495.45045351473925	21849365	020_2014111102	effect of course the quality and the independence of the legal ate provided so this has consequences for the availability of a lawyer access to a lawyer and the quality of the lawyer	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
21	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111102/022_2014111102.wav	495.4504761904762	21849366	511.8004761904762	22570401	021_2014111102	so if we look and this is slight look back you see a presentation of the road matter on the screen as from when it was presented at the eu level when there was decided that instead of	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111102.wav
