	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/001_2016052402.wav	0.0	0	20.85	919485	000_2016052402	prclaguif you want to take your places we can make a start no doubt we will be joined by people in the next few minutes but i think it is important to make a start and keep to time president	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/002_2016052402.wav	20.850022675736962	919486	47.000022675736965	2072701	001_2016052402	mr prreenntdmeerspeakersladies and gentlemen is a pleasure to welcome you to this hearing on the european public prosecutors office obviously known as the epo and eurojust on the qodian we have mr ari is armen the deputy director general for the administration of justice and law enforcement ministry of security and justice of the netherlands	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/003_2016052402.wav	47.00004535147392	2072702	70.65004535147392	3115667	002_2016052402	i represent he is representing obviously the the dutch presidency ms ingaborgrassla who has chair of the cont committee welcome to libe war welcome our collaborators on on this file my colleagues ms silva if on cotmen an active member of the libe committee on this file mr niklas franc an	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/004_2016052402.wav	70.65006802721088	3115668	90.60006802721088	3995463	003_2016052402	of the dutch presidency and he chairs the council working party on the epp regulation and finally on the prodian msalegsandrjurshouder of the european commission and she s the acting directive of criminal law do justice is welcome to everyone and i should also mention now that we have	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/005_2016052402.wav	90.60009070294785	3995464	114.55009070294784	5051659	004_2016052402	a group of austrian journalists in the room a very warn welcome to you they are hosted by our good colleague hinsbeker mep hinsbecker and i am sure we will have an exciting event for you today not this exciting is probably what you have been reporting on back home but wilde are best warn welcome	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/006_2016052402.wav	114.55011337868481	5051660	134.9001133786848	5949095	005_2016052402	so colleagues for parliament the establishment of the ppo as an important step forward towards the establishment of a european area of criminal justice and the strengthening of the tools for fighting fraud against the unions financial interests hence the major collaboration here today of the committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/007_2016052402.wav	134.90013605442178	5949096	156.55013605442176	6903861	006_2016052402	since the adoption of the commissions proposal in july two thousand and thirteen parliament has called upon the council to ensure transparency and democratic legitimacy by keeping parliament fully informed regularly consulted and by taking its views into account it is a precondition to secure in consent for the adoption of the epp regulation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/008_2016052402.wav	156.55015873015873	6903862	177.60015873015874	7832167	007_2016052402	so to this end parliament has adopted two resolutions one in march two thousand and fourteen and one in march two thousand and fifteen stressing the need for a fully independent and efficient ppo ensuring a high protection of the rights of defence and providing for a clear division of competence between the epo and national authorities	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/009_2016052402.wav	177.60018140589568	7832168	203.6501814058957	8980973	008_2016052402	in this regard let me recall that the epp should should have competence for offences related to fraud against the european unions financial interests to be set out in the proposed directive on the fight against fraud to the unions financial interests by means of criminal law the so called pit directive the adoption of that directive is also a precondition to the consent for the adoption of the regulation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016052402/010_2016052402.wav	203.65020408163267	8980974	223.80020408163264	9869589	009_2016052402	now is many of you are aware the negotiations on the epp within the council are still ongoing and the council has made important changes to the commission proposal the epp will be a collegial body composed of one european prosecutor by member state organised in permanent chambers that will have con current jurisdiction with the national	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016052402.wav
