	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/001_2018062103.wav	0.0	0	22.55	1082400	000_2018062103	mr pr since ere apologies for the lateness because a coordinators finish late so my le so we go straight to point twenty nine thirty thirty one which were questions	mr pre since ere apologies for the lateness because a coordinators finish late so my poles so we go straight to point twenty nine thirty thirty one which were questions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	4
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/002_2018062103.wav	22.550020833333335	1082401	39.20002083333333	1881601	001_2018062103	to the questions the commission and to the council which were not answered on time these were presented by mrs sargentini ad eu on the agreement between the eu and ethiopia on return procedures	to the questions the commission and to the council which were not answered on time these were presented by mrs sargentini an horn the agreement between the eu and ethiopia on return procedures	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	5
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/003_2018062103.wav	39.200041666666664	1881602	57.15004166666667	2743202	002_2018062103	so as usual i just repeat that the deadline for having the question is replieted by the commission has a lapsed in the absence of a reply and under the circumstances the author of the question is requested to placed the question on the agenda of the committee pursuing to ro one hundred and thirty	so as usual i just repeat that the deadline for having the question is replieted by the commission has a lapsed in the absence of a reply and under the circumstances the author of the question is requested to placed the question on the agenda of the committee pursuing to ro one hundred and thirty	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/004_2018062103.wav	57.1500625	2743203	84.3000625	4046403	003_2018062103	although in the meantime as often happens in these cases the commission has replied to the question but the outhembers still like to deal with the question in the committees meeting and to hear the commission s reply given ad as eu so we would like to indicate that we would like the commission to apply on time and i would like to follow like the commission for being late to this me thing but	although in the meantime as often happens in these cases the commission has replied to the question but the outhembers still like to deal with the question in the committees meeting and to hear the commission s reply given and as so we would like to indicate that we would like the commission to apply on time and i would like to follow like the commission for being late to this me thing but	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	4
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/005_2018062103.wav	84.30008333333333	4046404	103.75008333333334	4980004	004_2018062103	again chide the commission for not answering on time so i think in this case we would thank you to the commission for being here to make sure that the asker of the question mrs sargentini can now take the floor repeat the question but also	again chide the commission for not answering on time so i think in this case we would thank you to the commission for being here to make sure that the asker of the question mrs sarrentini can now take the floor repeat the question but also	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	1
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/006_2018062103.wav	103.75010416666667	4980005	119.20010416666666	5721605	005_2018062103	indicate her displeasure the time answer it is please take the fore very president ad thank you for the commission being here i also understand that the council did not send a representative and i would like to note that i find ad highly impelight	indicate her displeasure the time answer it is please take the fore very president thank you for the commission being here i also understand that the council did not send a representative and i would like to note that i find at highly impelight	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	4
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/007_2018062103.wav	119.200125	5721606	141.550125	6794406	006_2018062103	i am very aware that we had an issue we had an item on readmission on the agenda yesterday where we also touched upon ethiopia i am aware i was there still to make the point that questions need to be answered in time and bid away also it would be no sive questions that are asked are actually answered and not	i am very aware that we had an issue we had an item on readmission on the agenda yesterday where we also touched upon utopia i am aware i was there still to make the point that questions need to be answered in time and bid away also it would be no sive questions that are asked are actually answered and not	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	3
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/008_2018062103.wav	141.55014583333335	6794407	157.30014583333335	7550407	007_2018062103	vericly touching upon the topic i put it back on to the agenda the questions that i address to the council will answer where answered somewhere this week only which i find again unbelievably in poli	vericly touching upon the topic i put it back on to the agenda the questions that i address to the council will answer where answered somewhere this week only which i find again unbelievably in poli	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/009_2018062103.wav	157.30016666666666	7550408	180.85016666666667	8680808	008_2018062103	mr president i asked to clarify i ask the european commission to to clarify when it would consult the european parliament on the to the informal agreement with etopia on readmission the answer i god is that the the commission is regularly informing us	mr president i asked to clarify i ask the european commission to to clarify when it would consult the european parliament on the to the informal agreement with etopia on readmission the answer i god is that the the commission is regularly informing us	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062103/010_2018062103.wav	180.8501875	8680809	198.8001875	9542409	009_2018062103	and i thought we had a principle agreement here that since the trend is moving from official readmission agreements to informal cooperation with third countries we would continue to treat this as officially as possible so informing is not consulting	and i thought we had a principle agreement here that since the trend is moving from official readmission agreements to informal cooperation with third countries we would continue to treat this as officially as possible so informing is not consulting	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062103.wav	0
