	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/001_2017022805.wav	0.0	0	25.85	1139985	000_2017022805	friends the friends of national parliaments let us seek start so i am very preciolly welcome your discussion which is in my view very important and very timely as children are the most vulnerable and the most affected	friends the friends of national parliaments let us seek start so i am very preciolly welcome your discussion which is in my view very important and very timely as children are the most vulnerable and the most affected	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/002_2017022805.wav	25.850022675736962	1139986	53.60002267573696	2363761	001_2017022805	by a migration crisis and the numbers are increasing in some areas there are between thirteen even up to forty of those coming to europe and europe should mean safety for children it is very timely because we had just the commission forum on the rights of children where some of you were tomorrow in the plenary in the minisession we have a nora question on missing children that we have	by a migration crisis and the numbers are increasing in some areas there are between thirteen even up to forty of those coming to europe and europe should mean safety for children it is very timely because we had just the commission forum on the rights of children where some of you were tomorrow in the plenary in the minisession we have a nora question on missing children that we have	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/003_2017022805.wav	53.60004535147392	2363762	74.95004535147392	3305297	002_2017022805	actually initiated as after the europol alarm last year and and several other important reports from the fra and mr children europe except that we have been focusing a lot here on the tragedy of children that disappear in europe and our failure to really	actually initiated as after the europol alarm last year and and several other important reports from the fra and mr children europe except that we have been focusing a lot here on the tragedy of children that disappear in europe and our failure to really	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/004_2017022805.wav	74.95006802721089	3305298	93.50006802721089	4123353	003_2017022805	put them into the protection system and we are as you know here because we are in parliament now revising the asylum package the directives transform into regulation on procedures and qualifications the dublin of course and also eurodac and the	put them into the protection system and we are as you know here because we are in parliament now revising the asylum package the directives transform into regulation on procedures and qualifications the dublin of course and also eurodac and the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/005_2017022805.wav	93.50009070294784	4123354	119.75009070294784	5280979	004_2017022805	the directive on reception we really really need to join forces with you at it is our common responsibility and we really look forward to your inputs i have with me today and amazing panel as you already have seen with enzobianko who is the mayor of catania needless to say in sicily absolutely at the forefront of welcoming	the directive on reception we really really need to join forces with you at it is our common responsibility and we really look forward to your inputs i have with me today and amazing panel as you already have seen with enzobianko who is the mayor of catania needless to say in sicily absolutely at the forefront of welcoming	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/006_2017022805.wav	119.7501133786848	5280980	136.70011337868482	6028475	005_2017022805	and taking care of unaccompanied minors and children congratulation for everything you are doing and also for what italy is doing to save lives in the mediterranean we then have also	and taking care of unaccompanied minors and children congratulation for everything you are doing and also for what italy is doing to save lives in the mediterranean we then have also	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/007_2017022805.wav	136.70013605442176	6028476	155.45013605442176	6855351	006_2017022805	matinaerbkrunamanwho is going to talk to us more about the german approach to un accompany minor and germany is together we sweet an the country in europe who has welcomed more actually children and unaccompanied minors and then we have also	matinaerbkrunamanwho is going to talk to us more about the german approach to un accompany minor and germany is together we sweet an the country in europe who has welcomed more actually children and unaccompanied minors and then we have also	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/008_2017022805.wav	155.45015873015873	6855352	181.80015873015873	8017387	007_2017022805	m mr tin vestegen i i am heasi taken in my predentiation you would you would forgive me if it is wrong you are managing the needers foundation so you will tell us you will bring us beyond the national context also on the very important issue of guardianship and then last but not least al made malmudi from an sancomanderforbund	m mr tin vestegen i i am heasi taken in my predentiation you would you would forgive me if it is wrong you are managing the needers foundation so you will tell us you will bring us beyond the national context also on the very important issue of guardianship and then last but not least al made malmudi from an sancomanderforbund	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/009_2017022805.wav	181.8001814058957	8017388	200.9501814058957	8861903	008_2017022805	in malma in sweden where you are yourself and afghan and accompanied minor and we were visiting you with an official delegation of the libe committee and were extremely impressed by the amazing work that you are doing at grass roots to integrate	in malma in sweden where you are yourself and afghan and accompanied minor and we were visiting you with an official delegation of the libe committee and were extremely impressed by the amazing work that you are doing at grass roots to integrate	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/010_2017022805.wav	200.95020408163265	8861904	227.10020408163265	10015119	009_2017022805	on accompany minors in society and in our view to show that they are not a burden but an asset to society if the right measures are taken to integrate with them so colleagues without further delay i would like also to welcome the cot chair of the intergroup or chine rights katerinakinicinataliresbekor vice president jim lambert and other vice president	on accompany minors in society and in our view to show that they are not a burden but an asset to society if the right measures are taken to integrate with them so colleagues without further delay i would like also to welcome the cochair of the intergroup or chine rights katerinakinicinataliresbekor vice president jim lambert and other vice president	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	2
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/011_2017022805.wav	227.10022675736963	10015120	251.1502267573696	11075725	010_2017022805	and many other colleagues in the group of cider rights we are mainstreaming the best interest of the child and in case of migration that the child is first a child regardless of the migrant status in all the activities of parliament and we are doing a lot of work in migration adjust some practical information	and many other colleagues in the group of cider rights we are mainstreaming the best interest of the child and in case of migration that the child is first a child regardless of the migrant status in all the activities of parliament and we are doing a lot of work in migration adjust some practical information	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/012_2017022805.wav	251.15024943310658	11075726	275.7002494331066	12158381	011_2017022805	when when we will have finish with this amazing speakers and will open the floor for discussion please for the member of national parliaments register to request the floor there is some kind of paper you must have got from the secretariat and and for colleagues this is a usual system that you just raise your hands and i will give	when when we will have finish with this amazing speakers and will open the floor for discussion please for the member of national parliaments register to request the floor there is some kind of paper you must have got from the secretariat and and for colleagues this is a usual system that you just raise your hands and i will give	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022805/013_2017022805.wav	275.70027210884354	12158382	297.1502721088435	13104327	012_2017022805	speaking time as two minutes the registration starts now and we will take it by order of of registration so without delay in the florrpresident	speaking time as two minutes the registration starts now and we will take it by order of of registration so without delay in the florrpresident	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022805.wav	0
