	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/001_2016061601.wav	0.0	0	29.75	1311975	000_2016061601	mr president think we should make a start this morning i am going to chair our meeting there is a little change in the agenda at two fifteen we are going to talk about a report on third country visa obligation	mr president think we should make a start this morning i am going to chair our meeting there is a little change in the agenda at two fifteen we are going to talk about a report on third country visa obligation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/002_2016061601.wav	29.75002267573696	1311976	51.80002267573696	2284381	001_2016061601	present those who are exempted from that in particular kosovo thatstanual fins report we are now going to start with the state of emergency in france primary and secondary law colleagues	present those who are exempted from that in particular kosovo thatstanual fins report we are now going to start with the state of emergency in france primary and secondary law colleagues	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/003_2016061601.wav	51.800045351473926	2284382	69.85004535147392	3080387	002_2016061601	in a few words tell you the history of this legislation following the terrorist attacks which took place in paris on thirteen november a french authorities decided to apply the law on a state of emergency	in a few words tell you the history of this legislation following the terrorist attacks which took place in paris on thirteen november a french authorities decided to apply the law on a state of emergency	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/004_2016061601.wav	69.85006802721088	3080388	94.80006802721088	4180683	003_2016061601	mpresdent for three months from the twenty six november ton fifteen that was authorised on twenty november in fifteen was renewed in february two thousand and fifteen for further three months and then on the twenty may last for another two months the french law on the state of emergency	mpresdent for three months from the twenty six november ton fifteen that was authorised on twenty november in fifteen was renewed in february two thousand and fifteen for further three months and then on the twenty may last for another two months the french law on the state of emergency	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/005_2016061601.wav	94.80009070294784	4180684	116.35009070294785	5131039	004_2016061601	end define a certain number of measures which can be taken by administrative authorities some of these measures can involve a derogation to the obligations under the human rights and fundamental rights charter	end define a certain number of measures which can be taken by administrative authorities some of these measures can involve a derogation to the obligations under the human rights and fundamental rights charter	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/006_2016061601.wav	116.35011337868481	5131040	139.1001133786848	6134315	005_2016061601	following the decree of the twenty four november and in the other two as well the french authorities informed the secretary general of the council of europe of the decision to use the derogation under article fifteen of in keeping with the coordinators decision	following the decree of the twenty four november and in the other two as well the french authorities informed the secretary general of the council of europe of the decision to use the derogation under article fifteen of in keeping with the coordinators decision	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/007_2016061601.wav	139.10013605442177	6134316	165.35013605442177	7291941	006_2016061601	and the decision of the following the zsoneofcordinites we invited mr person now the planet potentiary and extraordinary ambassedup for the european union for an exchange of views on the state of emergency in france and the compatibility with the measures taken in this context by the french authorities with the primary and secondary law of the european union first of all	and the decision of the following the zsoneofcordinites we invited mr person now the planet potentiary and extraordinary ambassedup for the european union for an exchange of views on the state of emergency in france and the compatibility with the measures taken in this context by the french authorities with the primary and secondary law of the european union first of all	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/008_2016061601.wav	165.35015873015874	7291942	192.50015873015872	8489257	007_2016061601	i ambassador allow me in the name of the lib committee to express my condolences our condolences following the murder of the two policemen on thirteen june colleagues following a brief presentention by mr sell we will proceed to an exchange of views as usual and now mr you have the floor	i ambassador allow me in the name of the lib committee to express my condolences our condolences following the murder of the two policemen on thirteen june colleagues following a brief presentention by mr sell we will proceed to an exchange of views as usual and now mr you have the floor	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/009_2016061601.wav	192.5001814058957	8489258	222.1501814058957	9796823	008_2016061601	mr president ladies and gene the parliamentarians it is a privilege and an honour to be able to speak perfor you and to answer your questions on the state of emergency in france as as described by the chair and i would like to thank you also for the condolences that you have expressed in your own am end in the name of the european parliament	mr president ladies and gene the parliamentarians it is a privilege and an honour to be able to speak perfor you and to answer your questions on the state of emergency in france as as described by the chair and i would like to thank you also for the condolences that you have expressed in your own am end in the name of the european parliament	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061601/010_2016061601.wav	222.15020408163267	9796824	245.30020408163264	10817739	009_2016061601	in relation to the attack that was carried out three days ago in france so what is this state of emergency about women you said at yourself it is a special situation defined by the law which is characterised	in relation to the attack that was carried out three days ago in france so what is this state of emergency about women you said at yourself it is a special situation defined by the law which is characterised	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061601.wav	0
