	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/001_2017030902.wav	0.0	0	27.45	1210545	000_2017030902	identities colleagues for being late and qualities mr melo for being right so to keep everyone waiting we will begin on thirteen the presentation by the commission on the proposal for a council decision on the application of the schengen aq	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/002_2017030902.wav	27.45002267573696	1210546	52.90002267573696	2332891	001_2017030902	in the area of the schengen information system of money problic of croatia and our rapporteurs mr melo en because i am sill late i am j ask y to make your presentation and apologies again morel so i have to start with the commission if we can begin with mr start with the commission	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/003_2017030902.wav	52.90004535147392	2332892	70.45004535147392	3106847	002_2017030902	mr president i would have to non ladies and gentlemen my name as verlyclarhot i am policy officer in dg home unit b three dealing with information systems and in the schengen information system in particular	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/004_2017030902.wav	70.45006802721089	3106848	89.50006802721089	3946953	003_2017030902	so first i will explain you with the context of this proposal and then our say some words about its content and implications so what first of all i should explain that this proposal is related to the ongoing schengen evaluation process of croatia	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/005_2017030902.wav	89.50009070294784	3946954	107.65009070294785	4747369	004_2017030902	the purpose of the schengen evaluation procedures with regard to croatia is to verify in accordance with article four two of croatias act of accession whether croatia fulfils the necessary conditions for the full application of all parts of the schengen acquis	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/006_2017030902.wav	107.65011337868481	4747370	125.10011337868481	5516915	005_2017030902	after this successful after this evaluation procedure has been completed and has been successfully completed the council will be able to take a decision on the full application of all parts of the schengen aqui an croatia	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/007_2017030902.wav	125.10013605442177	5516916	143.45013605442176	6326151	006_2017030902	the schengen evaluation process of croatia started in two thousand and sixteen after croatia ha declared is readiness to be evaluated to the commission in two thousand and fifteen and the schengen evaluation covers several aspects several areas	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/008_2017030902.wav	143.45015873015873	6326152	165.20015873015873	7285327	007_2017030902	such as the visa code management of external borders and also police cooperation data protection and also the schengen the functioning of the schengen information system this last evaluation in the area of the schengen information system has not taken place yes the visit has not taken place at	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/009_2017030902.wav	165.2001814058957	7285328	181.2501814058957	7993133	008_2017030902	because it can only take place when the system has been put into operation in croatia because the schengen information system is an it system its an operational system means that its operational and technical function can only be	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017030902/010_2017030902.wav	181.25020408163266	7993134	206.00020408163266	9084609	009_2017030902	evaluated evaluated after the system has been put into operation so this within this context the subject of this proposal is to allow the gradual interoperation of the schengen information system in croatia as it was as explained in the explanatory memorandum croatia has fulfilled the necessary conditions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017030902.wav
