	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/001_2016120802.wav	0.0	0	26.75	1179675	000_2016120802	mr presielguesiflibya colleagues are ready and know some people have to have transport and other arrangement so if colleagues are ready in want to do the announcement on them we can muvestratto the vote of ms macovei so f he cont colleagues could leave fairly quitely we will move on	mr presielguesiflibyacolleagues are ready and know some people have to have transport and other arrangement so if colleagues are ready in want to do the announcement on them we can muvestratto the vote of mrs markovi so f he cont colleagues could leave fairly quitely we will move on	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	5
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/002_2016120802.wav	26.75002267573696	1179676	48.80002267573696	2152081	001_2016120802	so for the i would just to announce ii quickly than we will move to our our single vote so please now that on the adoption of the agenda two one has been added to the agenda the vote on the text great during interinstitutional negotiations on the reinforcement of checks against relevant data basis of external borders	so for the i would just to announce is quickly than we will move to our our single vote so please now that on the adoption of the agenda two one has been added to the agenda the vote on the text great during interinstitutional negotiations on the reinforcement of checks against relevant data basis of external borders	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	1
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/003_2016120802.wav	48.800045351473926	2152082	65.95004535147392	2908397	002_2016120802	for the rapporteur ms macovei if there are no objections to that agenda as adopted it is modified just on the linguistic profile as usual croatian maltese and galit will not be available today throughout the meeting and slovak will not be available just for this morning	for the rapporteur ms makove if there are no objections to that agenda as adopted it is modified just on the linguistic profile as usual croatian maltese and galit will not be available today throughout the meeting and slovak will not be available just for this morning	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	2
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/004_2016120802.wav	65.95006802721089	2908398	82.30006802721088	3629433	003_2016120802	just quickly on the point on delegated acts colleagues before we move to the vote we received three delegated acts on addition to the annexes to regulation eu number ninety eight two thousand and thirteen on the marketing and use of explosive precursors	just quickly on the point on delegated acts colleagues before we move to the vote we received three delegated acts on addition to the annexes to regulation eu number ninety eight two thousand and thirteen on the marketing and use of explosive precursors	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/005_2016120802.wav	82.30009070294784	3629434	103.65009070294785	4570969	004_2016120802	ii pursuant to ro one o five paragraph three in accordance with the provisions of the basic legislative act and if the committee responsible considers it appropriate to do so the committee responsible mee table a reasoned motion for resolution the deadline is set for fourteen december six pm libe members wanting to object to the delegated act	pursuant to ro one o five paragraph three in accordance with the provisions of the basic legislative act and if the committee responsible considers it appropriate to do so the committee responsible mee table a reasoned motion for resolution the deadline is set for fourteen december six pm levi members wanting to object to the delegated act	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	6
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/006_2016120802.wav	103.65011337868481	4570970	131.6001133786848	5803565	005_2016120802	should inform the chair and secretariat by email before the deadline and the objection to take the form of a reason draft motion for rejection the three delegated act ser as follows the commission delegated regulation eu of the thirty eighth of the eleven two thousand and sixteen amending regulation eu nineutyeigh two thousand and thirteen of the parliament and the council as regards adding aleminiumpouded to the list of explosive precursors	should inform the chair and secretariat by email before the deadline and the objection to take the form of a reason draft motion for rejection the three delegated act ser as follows the commission delegated regulation eu of the thirty eighth of the eleven two thousand and sixteen amending regulation eu nineutyeigh two thousand and thirteen of the parliament and the council as regards adding aleminiumpouded to the list of explosive precursors	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/007_2016120802.wav	131.60013605442177	5803566	151.95013605442176	6701001	006_2016120802	secondly commission delegated regulation of the thirty november again adding magnesiampoude to the list of expos iv precursors and finally a commission delegated regulation of the thirty november adding magnisiam nitrateexhexahidrate cite list of explosive precursors	secondly commission delegated regulation of the thirty november again adding magnesiampoude to the list of expos iv precursors and finally a commission delegated regulation of the thirty november adding magnisiam nitrateexhexahidratecivhelist of explosive precursors	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	4
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/008_2016120802.wav	151.95015873015873	6701002	176.70015873015873	7792477	007_2016120802	with that announcement colleagues we can move to the vote a proposal for a regulation of the parliament and the council amending regulation five six to two thousand and six as regards the reinfursement of checks against relevant data bases at external borders the rapporteur s ms macovei if you de wish to take the floor briefly	with that announcement colleagues we can move to the vote a proposal for a regulation of the parliament and the council amending regulation five six to two thousand and six as regards the reinfursement of checks against relevant databases at external borders the rapporteurs ms makove if you do wish to take the floor briefly	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	5
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/009_2016120802.wav	176.7001814058957	7792478	192.35018140589568	8482643	008_2016120802	de ing everyone i would like to thank my colleagues for the excellent cooperation we have had we have been through	sing everyone i would like to thank my colleagues for the excellent cooperation we have had we have been through	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	3
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/010_2016120802.wav	192.35020408163265	8482644	221.40020408163267	9763749	009_2016120802	mr presigodandmaybe less good moment but at the end of the day we have reached a good compromise solution i hope for this regulation to allow us to have a more secure europe while ensuring all our freedoms than again thank ms macovei we vote now on the text agreed during inter institutional negotiations a single vote by electronic vote to vote is open	mr presigodandmaybe less good moment but at the end of the day we have reached a good compromise solution i hope for this regulation to allow us to have a more secure europe while ensuring all our freedoms than again thank ms marcoveswek vote now on the text agreed during inter institutional negotiations a single vote by electronic vote to vote is open	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	4
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120802/011_2016120802.wav	221.4002267573696	9763750	248.1502267573696	10943425	010_2016120802	and the vote is closed that is courage forty five vote it against with no abstentions congratulations to the rapporteur colleges that is the end of voting time thank you for your	and the vote is closed that is courage forty five vote it against with no abstentions congratulations to the rapporteur colleges that is the end of voting time thank you for your	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120802.wav	0
