	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/001_2014111101.wav	0.0	0	22.95	1012095	000_2014111101	m president colleagues if you do not mind i am going to make a start on time this morning because our ges also have to leave and	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/002_2014111101.wav	22.95002267573696	1012096	43.90002267573696	1935991	001_2014111101	we we want to just continue our process of starting on time for all of our meetings so thank you for those who have come on time as usuoclaguthe them very much for this morning is our internal security strategy and we will begin immediately with our first	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/003_2014111101.wav	43.90004535147392	1935992	65.15004535147392	2873117	002_2014111101	item which is the activities of the standing committee on operational cooperation on internal security in the field of law enforcement cooperation and internal security the presentation of operation arcommeties we have a presentation this morning from mr pan dos the cosechair	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/004_2014111101.wav	65.15006802721088	2873118	83.00006802721089	3660303	003_2014111101	under the italian presidency and also presentation by mr win right our europol directive so colleagues as we know internal security is the topic which we have placed very high on our political agenda at this high of course on the external political agenda	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/005_2014111101.wav	83.00009070294784	3660304	101.95009070294785	4495999	004_2014111101	and i believe that if we have this initial discussion before the oral question of which will follow it i think it will give us a horizontal view of the wide spectrum of measures and activities that encompass internal security from an operational	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/006_2014111101.wav	101.9501133786848	4496000	130.0001133786848	5733005	005_2014111101	perspective so first we will hear from mr piantodosi who was chair of the standing committee on operational cooperation on internal security cosy has been set up pursuant article seventy one of the treaties it was a standing committee set up within the council in order to ensure that operational cooperation on internal security is promoted and strengthened within the union	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/007_2014111101.wav	130.00013605442177	5733006	153.45013605442176	6767151	006_2014111101	and just is a reminder i would say remind colleagues that it it was set up to facilitate coordination of the action of member states and competent authorities and as far as we are concerned in the european parliament the european parliament and national parliaments were to be kept and formed of its proceedings	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/008_2014111101.wav	153.45015873015873	6767152	180.80015873015873	7973287	007_2014111101	following mr piantitolisy we will then here from rob wain rights our europol director who will give us a presentation of a concrete example of european operational cooperation and namely the recent our communities operation which was the largest ever coordinated operation against organised crime in the eu with over a thousand individuals arrested in a single operation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/009_2014111101.wav	180.8001814058957	7973288	198.0501814058957	8734013	008_2014111101	first i began beginning with mr piantodose speautedoshanyouhavetheforepreside	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2014111101/010_2014111101.wav	198.05020408163264	8734014	224.10020408163265	9882819	009_2014111101	mr president ladies and gentlemen of the libya committee good morning to you all i like first to thank you for the invitation to this hearing in this eminent place there have already been introductions but my na mile say do again is cepiddose and the deputy directed general of the public security department in the italian ministry of the interior	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2014111101.wav
