	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/001_2016040702.wav	0.0	0	23.95	1056195	000_2016040702	de good after non everybody you know very often we are missing times so we should start quickly having in mind all the questions that might come up	de good after non everybody you know very often we are missing times so we should start quickly having in mind all the questions that might come up	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/002_2016040702.wav	23.95002267573696	1056196	39.20002267573696	1728721	001_2016040702	this morning we change the agenda of our committee meeting so we will now start with point fourteen the internet and drug markets report and it will be presentation	this morning we change the agenda of our committee meeting so we will now start with point fourteen the internet and drug markets report and it will be presentation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/003_2016040702.wav	39.200045351473925	1728722	55.75004535147392	2458577	002_2016040702	avi mr gusde the director of the emcdda and by mr vasilaskas from europol and we will also ask after that the commission to come up with some additional	avi mr gusde the director of the emcdda and by mr vasilaskas from europol and we will also ask after that the commission to come up with some additional	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/004_2016040702.wav	55.75006802721089	2458578	71.20006802721089	3139923	003_2016040702	point you might remember that on fifth apl both organisations were joining forces to launch their second eu drug markets report and they will present it today	point you might remember that on fifth apl both organisations were joining forces to launch their second eu drug markets report and they will present it today	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/005_2016040702.wav	71.20009070294785	3139924	96.15009070294785	4240219	004_2016040702	how to tackle the online drug trade and options for common action is a major challenge for the union as well as third country researches in representatives from civil society industry and the relevant eu agencies and international organisations so to see what currently is taking place i will first give the floor to mr us you have the floor	how to tackle the online drug trade and options for common action is a major challenge for the union as well as third country researches in representatives from civil society industry and the relevant eu agencies and international organisations so to see what currently is taking place i will first give the floor to mr gusdie you have the floor	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	4
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/006_2016040702.wav	96.15011337868481	4240220	120.0001133786848	5292005	005_2016040702	mr president the honouraber members of the european parliament and of the libe committee ladies and gentlemen it is a great pleasure to present you today the second european drug market report that was launched last tes day with commissioner avramopulos and with my colleague robrainwite director of europol	mr president the honouraber members of the european parliament and of the deb committee ladies and gentlemen it is a great pleasure to present you today the second european drug market report that was launched last tes day with commissioner avramopulos and with my colleague robrainwite director of europol	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	3
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/007_2016040702.wav	120.00013605442177	5292006	149.45013605442176	6590751	006_2016040702	this report is built on the synthesis of operational intelligence and expertise provided by europol together with research data statistics and information available from the ongoing monitoring of the drug situation by the emcdda and its retox network of national focal points this is what makes this report unique us it provides a strategic an	this report is built on the synthesis of operational intelligence and expertise provided by europol together with research data statistics and information available from the ongoing monitoring of the drug situation by the mcdda and its retox network of national focal points this is what makes this report unique as it provides a strategic an	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	2
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/008_2016040702.wav	149.45015873015873	6590752	174.40015873015872	7691047	007_2016040702	that is only possible by integrating data intelligence and context you our information that come from two different words that usually do not work very closely sometimes do not speak rely with each other demand and supply reduction what us changed since the publication of the first truck markets report three years ago what is eu	that is only possible by integrating data intelligence and context you our information that come from two different words that usually do not work very closely sometimes do not speak rely with each other demand and supply reduction what has changed since the publication of the first truck markets report three years ago what is new	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	4
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/009_2016040702.wav	174.4001814058957	7691048	190.7501814058957	8412083	008_2016040702	what is the new knowledge that working together with europol and with our partners we are presenting to you today first of all we have for the first time produced an estimate of the size of the illicit drug market in the eu	what is the new knowledge that working together with europol and with our partners we are presenting to you today first of all we have for the first time produced an estimate of the size of the illicit drug market in the eu	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016040702/010_2016040702.wav	190.75020408163266	8412084	212.10020408163265	9353619	009_2016040702	this is worth at least eu twenty four billion euro per year and the range of the estimates between eu twenty one two eu thirty one billion just ave methodological remark to make about this amount it is the first time that we based the amount on existing the estimation of the amount	this is worth at least twenty four billion euro per year and the range of the estimates between twenty one to eur thirty one billion just ave methodological remark to make about this amount it is the first time that we based the amount on existing the estimation of the amount	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016040702.wav	8
