	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/001_2017011203.wav	0.0	0	25.25	1113525	000_2017011203	regi aftenon colleagues my apologies for being late not usually the hit g afteninvpologies to our rapporteur who has on time we begin colleagues with the uniform format for visas report back	g aftenoncolleagues my apologies for being late not usually the hit g afteninvpologies to our rapporteur who has on time we begin colleagues with the uniform format for visas report back	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	4
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/002_2017011203.wav	25.25002267573696	1113526	41.70002267573696	1838971	001_2017011203	on twenty nine november a trialogue meeting on the uniform format forbeses took place and sillveovonkafmen the rapporteur is now going to update the committee on the current state of play on those negotiations silvey av on police take the floor	on twenty nine november a trialogue meeting on the uniform format forbeses took place and sillveovonkafmen the rapporteur is now going to update the committee on the current state of play on those negotiations silveyaveon police take the floor	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	2
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/003_2017011203.wav	41.700045351473925	1838972	56.950045351473925	2511497	002_2017011203	mr fund ec s president clout my can keep agri for the visas	fendagasipresidentcloutmicankeepagrforthe visas	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	18
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/004_2017011203.wav	56.95006802721088	2511498	75.20006802721089	3316323	003_2017011203	foursuries are circulating and an experts group has recently suggested changes to the visa form it to make them for dury free and on the basis of the group meeting	foursuries are circulating and an experts group has recently suggested changes to the visa form it to make them for dury free and on the basis of the group meeting	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/005_2017011203.wav	75.20009070294785	3316324	94.65009070294785	4174069	004_2017011203	a proposal was made in july in order to equip the visas with a new forduary approof technology on sixteen february the report was adopted with a large majority and the vote	a proposal was made in july in order to equip the visas with a new forduary approof technology on sixteen february the report was adopted with a large majority and the vote	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/006_2017011203.wav	94.65011337868481	4174070	122.7001133786848	5411075	005_2017011203	on opening the mandate for the trilogue took place on thirty may the first trilogue took place on november twenty nine last year an during that meeting which was a constructive meeting two main points emerged which still have to be clarified the first one de most important one is the question of whether ireland	on opening the mandate for the trilogue took place on thirty may the first trilogue took place on november twenty nine last year an during that meeting which was a constructive meeting two main points emerged which still have to be clarified the first one and most important one is the question of whether ireland	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	3
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/007_2017011203.wav	122.70013605442176	5411076	147.15013605442178	6489321	006_2017011203	will still participate in the joint visa sticker and be a party to the regulation the problem is that the council and the commission have a different legal position they are not quite sure how this actually should be done in practice these different legal positions still exist and we in parliament	will still participate in the joint visa sticker and be a party to the regulation the problem is that the council and the commission have a different legal position they are not quite sure how this actually should be done in practice these different legal positions still exist and we in parliament	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/008_2017011203.wav	147.15015873015872	6489322	169.70015873015873	7483777	007_2017011203	eu courselves as an intermediary it is important to underscore that all the institutions want ireland to remain part of this regulation this second point is a how long should the transitional period be until the old visa sticker	courselves as an intermediary it is important to underscore that all the institutions want ireland to remain part of this regulation this second point is a how long should the transitional period be until the old visa sticker	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	3
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/009_2017011203.wav	169.7001814058957	7483778	196.0501814058957	8645813	008_2017011203	expire we have different institutions again depending on the institutions but i am pretty confident that under the maltese a presidency a solution will be found in order to settle these two questions which are still pending hope i was not will not take too long and that will manage to rout this one up under the maltese presidency	expire we have different institutions again depending on the institutions but i am pretty confident that under the maltese a presidency a solution will be found in order to settle these two questions which are still pending hope i was not will not take too long and that will manage to rout this one up under the maltese presidency	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/010_2017011203.wav	196.05020408163264	8645814	221.20020408163265	9754929	009_2017011203	thank you very much silvio on i think we just send one colleague wish is to contribute jera to pradjeration this sytempleaseompresidentasa rapporteur has said this final as extremely importinte because it aims to fight against	thank you very much silvio on i think we just send one colleague wish is to contribute jera to pradjeration this sytempleaseompresidentasarapporteurhassaid this final as extremely importinte because it aims to fight against	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	3
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/011_2017011203.wav	221.20022675736962	9754930	241.05022675736961	10630315	010_2017011203	mr i am particularly in the sphere of visas which unfortunately has become more widespread in recent times so it is important that we find an agreement on this file i want to congratulate our rapporteur for her commitment to this and also	i am particularly in the sphere of visas which unfortunately has become more widespread in recent times so it is important that we find an agreement on this file i want to congratulate our rapporteur for her commitment to this and also	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	3
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/012_2017011203.wav	241.0502494331066	10630316	268.10024943310657	11823221	011_2017011203	mr for her cooperation with the shadow rapporteurs and i hope they have a successful end to this dossier that she has been de a with very intelligently and with great scallpspresindeed from the alde shadow on the file thank you very much eu thank you solhavon for the work on this the next trilogue a understand is going to be	for her cooperation with the shadow rapporteurs and i hope they have a successful end to this dossier that she has been den a with very intelligently and with great scallpspresindeed from the alde shadow on the file thank you very much thank you sovihavon for the work on this the next trilogue a understand is going to be	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	9
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/013_2017011203.wav	268.1002721088435	11823222	289.45027210884354	12764757	012_2017011203	well in the next couple of weeks i think it says here but we will see but we hope there will be good progress in the maltese presidency thank you very much for the report back ok colleagues now we come to point ten to twenty which is the two thousand and fifteen discharge	well in the next couple of weeks i think it says here but we will see but we hope there will be good progress in the maltese presidency thank you very much for the report back ok colleagues now we come to point ten to twenty which is the two thousand and fifteen discharge	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/014_2017011203.wav	289.4502947845805	12764758	306.9002947845805	13534303	013_2017011203	and the rapporteur is mr jeekyspressoyjrardiuwillbe replacing mr jezek sorry i just cut the information now my college	and the rapporteur is mr jeekyspressoyjrardiuwillbe replacing mr jeseksorry i just cut the information now my acollogys	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	6
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/015_2017011203.wav	306.90031746031747	13534304	326.25031746031743	14387639	014_2017011203	not the must professional start to the after in am sorry but jet if you want to just take the floor i know you do it incredibly well as you usually do please go ahead mr petr president	not the must professional start to the after in am sorry but jet if you want to just take the floor i know you do it incredibly well as you usually do please go ahead per president	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	4
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/016_2017011203.wav	326.25034013605443	14387640	347.2003401360544	15311535	015_2017011203	mr am not speaking on a personal basis i will be replacing my colleague mr jezek and i am helping the alde group on this point the rapporteur first of all would like i am just going to read what has been prepared by mr jezek because i did not have time to look at the file	i am not speaking on a personal basis i will be replacing my colleague mr se and i am helping the alde group on this point the rapporteur first of all would like i am just going to read what has been prepared by mr jezek because i did not have time to look at the file	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	6
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/017_2017011203.wav	347.20036281179136	15311536	372.2503628117914	16416241	016_2017011203	mr de the rapporteur would like to express a satisfaction as regards the point of error rates in the budget for two thousand and fifteen particularly given the number of challenges the union has been facing in recent years the rapporteur is satisfied to note the effective mobilisation of necessary resources to respond to the migration issue in europe	so the rapporteur would like to express a satisfaction as regards the point of error rates in the budget for two thousand and fifteen particularly given the number of challenges the union has been facing in recent years the rapporteur is satisfied to note the effective mobilisation of necessary resources to respond to the migration issue in europe	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	5
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/018_2017011203.wav	372.2503854875283	16416242	401.70038548752837	17714987	017_2017011203	however mr ges i would like to encourage dg home to provide more specific indications as to the use and implementation of funds for recovery and relocation ry settlement that was a fault in the report by dg home and it would be useful according to the rapporteur to have a more complete idea of the use of these funds as regards	however mr ges i would like to encourage dg home to provide more specific indications as to the use and implementation of funds for recovery and relocation ry settlement that was a fault in the report by dg home and it would be useful according to the rapporteur to have a more complete idea of the use of these funds as regards	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/019_2017011203.wav	401.7004081632653	17714988	417.7504081632653	18422793	018_2017011203	the discharge for agencies agencies that were facing unforseen circumstances in two thousand and fifteen and the rapporteur has noted that the budget is healthy and resources were used effective late	the discharge for agencies agencies that were facing unforseen circumstances in two thousand and fifteen and the rapporteur has noted that the budget is healthy and resources were used effective late	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/020_2017011203.wav	417.75043083900226	18422794	437.90043083900224	19311409	019_2017011203	mr resent the rapporteur calls on frontex to ensure that improvements are made in its budgetary management the court of auditors has issued a reasoned opinion on frontex because the agency had underestimated the costs of maritime surveillance	present the rapporteur calls on frontex to ensure that improvements are made in its budgetary management the court of auditors has issued a reasoned opinion on frontex because the agency had underestimated the costs of maritime surveillance	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	3
20	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/021_2017011203.wav	437.90045351473924	19311410	457.5504535147392	20177975	020_2017011203	that was for the two tituneo over eu one seven million then there was also the case of a ship that had passed its life span and that led to expenses that had to been cured and frontex only recovered	that was for the two tituneo over eur one seven million then there was also the case of a ship that had passed its life span and that led to expenses that had to been cured and frontex only recovered	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	1
21	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/022_2017011203.wav	457.5504761904762	20177976	483.4004761904762	21317961	021_2017011203	mr zero eu six million ad of a total of one four million as regards sap mr jezek would like to recall our groups initial stance and highlight the emerging of cepol that had been forcasted by the commission could lead to huge savings	zero six million ad of a total of one four million as regards sap mr jese would like to recall our groups initial stance and highlight the emerging of sap that had been forcasted by the commission could lead to huge savings	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	12
22	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/023_2017011203.wav	483.4004988662131	21317962	498.95049886621314	22003717	022_2017011203	to the tune of seventeen two million unfortunately that was not finally agreed on by co legislators in conclusion our rapporteur feels that the some	to the tune of seventeen two million unfortunately that was not finally agreed on by co legislators in conclusion our rapporteur feels that the some	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
23	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/024_2017011203.wav	498.95052154195014	22003718	528.3005215419502	23298053	023_2017011203	i shows an insufficient of credits paid by the european budget and there is a higher rate for the mens du we have not received demands from the commission and the way in which the commission intends to deal with the payments crisis and the rapporteur i think it is important for a budgetary planning in the sphere of justice and internal affairs that the commission be prepared to do that mr jean	i shows an insufficient of credits paid by the european budget and there is a higher rate for the mens due we have not received demands from the commission and the way in which the commission intends to deal with the payments crisis and the rapporteur i think it is important for a budgetary planning in the sphere of justice and internal affairs that the commission be prepared to do that	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	9
24	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/025_2017011203.wav	528.300544217687	23298054	555.6505442176871	24504189	024_2017011203	mr pesddent is waiting to receive the amendments of is a colleagues from other group so that he can discuss this with the shadow rapporteurs in the weeks to come for the disargeverymr president the deadline for tabling those amendments would be the nineteen january seventeen hundred and we and to spate the vote in committee on nine february but i should ask just before we	mr pesddent is waiting to receive the amendments of is a colleagues from other group so that he can discuss this with the shadow rapporteurs in the weeks to come for the disargeverymr president the deadline for tabling those amendments would be the nineteen january seventeen hundred and we and to spate the vote in committee on nine february but i should ask just before we	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	0
25	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/026_2017011203.wav	555.6505668934241	24504190	582.4005668934241	25683865	025_2017011203	finish this item if any colleagues have any questions on any of the eleven draft opinions it me or can i hear some knows in the committee that is not coming from members just me at caterytweu you like to ask a question on of the opinions	finish this item if any colleagues have any questions on any of the eleven draft opinions it me or can i hear some knows in the committee that is not coming from members just me at cater t weu you like to ask a question on of the opinions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	2
26	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/027_2017011203.wav	582.400589569161	25683866	605.350589569161	26695961	026_2017011203	mr like to esionyoucannotmanbyasfather than a question i just wanted to make a brief consideration president i want to thank our rapporteur mr jezek and our colleague who has never placed him	like toesionyoucannotmanbyasfather than a question i just wanted to make a brief consideration president i want to thank our rapporteur mr jsa and our colleague who has never placed him	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	8
27	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017011203/028_2017011203.wav	605.350612244898	26695962	633.8006122448979	27950607	027_2017011203	mr for outline i want to thank you for giving us the rapporteurs thoughts and ideas and i feel that the work is moving in the right direction we know that these discharges are very important for the agencies because it is an opportunity for us to look at the budget performance of the agencies we also know this was stated by my colleague that	for outline i want to thank you for giving us the rapporteurs thoughts and ideas and i feel that the work is moving in the right direction we know that these discharges are very important for the agencies because it is an opportunity for us to look at the budget performance of the agencies we also know this was stated by my colleague that	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017011203.wav	3
