	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/001_2017101201.wav	0.0	0	23.25	1025325	000_2017101201	mr good morning colleagues and welcome to this hearing this morning on behalf of both of us cochairs really a blinkovichuta my co chair chair of pa committee and myself	mr good morning colleagues and welcome to this hearing this morning on behalf of both of us cochairs really a blinkovichuta my cochair chair of bam committee and myself	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	3
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/002_2017101201.wav	23.25002267573696	1025326	47.70002267573696	2103571	001_2017101201	pa this hearing this morning represents an opportunity for members of both the fame committee and libe committee to hear the views have be invited experts as regards the implementation of the european protection order an extremely important piece of legislation for both of our committees and for european citizens or	and this hearing this morning represents an opportunity for members of both the fame committee and libe committee to hear the views have be invited experts as regards the implementation of the european protection order an extremely important piece of legislation for both of our committees and for european citizens or	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	3
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/003_2017101201.wav	47.700045351473925	2103572	71.55004535147393	3155357	002_2017101201	as you know this directive put in place a mechanism for the mutual recognition of protection measures and criminal matters and the provisions of this directive had to be implemented in the national legislation of member states by the eleven january two thousand and fifteen almost three years later there is growing concern on the effectiveness of the pa	as you know this directive put in place a mechanism for the mutual recognition of protection measures and criminal matters and the provisions of this directive had to be implemented in the national legislation of member states by the eleven january two thousand and fifteen almost three years later there is growing concern on the effectiveness of the ep	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	2
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/004_2017101201.wav	71.55006802721088	3155358	88.30006802721088	3894033	003_2017101201	the data available suggests that only seven epos have been issued so far and that is a deep concern to all of us and the members here will know doubt talk about those as il my cor vilia as we proceed with this hearing	the data available suggests that only seven epos have been issued so far and that is a deep concern to all of us and the members here will know doubt talk about those as will my cor vilia as we proceed with this hearing	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	2
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/005_2017101201.wav	88.30009070294784	3894034	111.55009070294784	4919359	004_2017101201	the diverse internal national systems and legislations on victim protection of the member states the complexity of the instrument as well as the degree of cooperation between member states are only some of the reasons that were highlighted by the eprs assessment which will also be presented today for this limited use of the epo	the diverse internal national systems and legislations on victim protection of the member states the complexity of the instrument as well as the degree of cooperation between member states are only some of the reasons that were highlighted by the eprs assessment which will also be presented today for this limited use of the epo	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/006_2017101201.wav	111.55011337868481	4919360	128.20011337868482	5653625	005_2017101201	this hearing is an opportunity to hear the views of the experts and it will serve us an input for the future report to be drafted under rule fifty five by the co rapporteurs from the two committees on the implementation of this piece of legislation	this hearing is an opportunity to hear the views of the experts and it will serve us an input for the future report to be drafted under rule fifty five by the co rapporteurs from the two committees on the implementation of this piece of legislation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/007_2017101201.wav	128.20013605442176	5653626	148.25013605442177	6537831	006_2017101201	so with that introduction and obviously these concerns which we will hear at the hearing today i am very happy to pass the floor to microthere ms blinkovicutochar of the fame committee le ec	so with that introduction and obviously these concerns which we will hear at the hearing today i am very happy to pass the floor to microthere ms blinkovicutochar of the fame committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	6
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/008_2017101201.wav	148.25015873015872	6537832	164.80015873015873	7267687	007_2017101201	mr moraes and welcome to all the members from both committees this joint meetings are becoming good hay du to the numerous files that we share and	mr maras and welcome to all the members from both committees this joint meetings are becoming good hay due to the numerous files that we share and	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	3
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/009_2017101201.wav	164.8001814058957	7267688	189.2501814058957	8345933	008_2017101201	also due to the good understanding and working relations that both committees have established for movement the european protection order was a logical step forward of the national protection measures that member states can issue according to the assessment of the council before the adoption of the directive it was estimate	also due to the good understanding and working relations that both committees have established for movement the european protection order was a logical step forward of the national protection measures that member states can issue according to the assessment of the council before the adoption of the directive it was estimate	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017101201/010_2017101201.wav	189.25020408163266	8345934	215.10020408163265	9485919	009_2017101201	in two thousand and ten our one one hundred zero women residing in the eu were covered by protection measures related to gender based violence this means that at a significant pascentage of women where potential beneficiaries of the european protection order if they travelled moved commuted across the eu	in two thousand and ten our one one hundred zero women residing in the eu were covered by protection measures related to gender based violence this means that at a significant pascentage of women where potential beneficiaries of the european protection order if they travelled moved commuted across the eu	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017101201.wav	0
