	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/001_2015022601.wav	0.0	0	18.65	822465	000_2015022601	mr pre eu we begin the meeting and let us adopt the agenda if there are no objections the agenda is adopted and we begin the chairs announcements on the linguistic profile interpretation and maltese and croatian is unfortunately not available	mr preoleuswe begin the meeting and let us adopt the agenda if there are no objections the agenda is adopted and we begin the chairs announcements on the linguistic profile interpretation and maltese and creation is unfortunately not available	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	5
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/002_2015022601.wav	18.650022675736963	822466	42.10002267573696	1856611	001_2015022601	in the meeting and i now begin the endorsement of coordinators recommendations first of out some important nominations of rapporteur first ms roberta met sola of the epp and ms kyenge of the sd ar co rapporteur on the initiative report on the situation in the mediterranean and the need for a holistic approach to migration	in the meeting and i now begin the endorsement of coordinators recommendations first of out some important nominations of rapporteurs first mr roberto met sola of the epp and ms kienge of the sd ar co rapporteurs on the initiative report on the situation in the mediterranean and the need for a holistic approach to migration	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	5
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/003_2015022601.wav	42.10004535147392	1856612	64.45004535147392	2842247	002_2015022601	secondly ms rachida dati of the epp is rapporteur on the initiative report on the prevention of radicalisation and recruitment of european citizens by terrorist organisations and third ms ka keller of the greens efa is rapporteur on the report on ombudsman own initiative inquiry concerning frontex ec	secondly ms rachida dati of the epp is rapporteur on the initiative report on the prevention of radicalisation and recruitment of european citizens by terrorist organisations and third mska keller of the greens efa is rapporteur on the report on ombudsman own initiative inquiry concerning frontex	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	4
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/004_2015022601.wav	64.45006802721089	2842248	89.80006802721088	3960183	003_2015022601	ana nomination for rapporteur for an opinion is mr traian ungano on the juri report on thirty and thirty first annual reports on monitoring the application of eu law des the committee endorse those coordinated recommendations ms finally approvable of minutes of eleven december if there are no objections to the end of the meeting the minutes are approved	ana nomination for rapporteur for an opinion is mr traian ungano on the gery report on thirty and thirty first annual reports on monitoring the application of eu law is the committee endorse those coordinated recommendations in finally approvable of minutes of eleven december if there are no objections to the end of the meeting the minutes are approved	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	7
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/005_2015022601.wav	89.80009070294784	3960184	115.65009070294785	5100169	004_2015022601	socollwecome to point four the use of passenger name records data eu pnr eu on this first point on the agenda the proposed directive on passenger name records a preventative police tool for the fight against terrorism and serious crime as you know the commission proposal as presented in february two thousand and eleven a rapporteur mr kurclp of the ecr group	socollwecome to point four the use of passenger name records data eu pnr claus on this first point on the agenda the proposed directive on passenger name records a preventative police tool for the fight against terrorism and serious crime as you know the commission proposal as presented in february two thousand and eleven a rapporteur mr kurclp of the ecr group	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	4
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/006_2015022601.wav	115.65011337868481	5100170	145.0001133786848	6394505	005_2015022601	presented a draft report in two thousand and twelve the council adopted a general approach in april two thousand and twelve further to a rejection by a majority in libe in april two thousand and thirteen the plenary referred the file back to the committee in june two thousand and thirteen under the new legislature the whole procedure course as to start again on this important file i now want to immediately hand the floor to mr kirkhope to present his new draft report	presented a draft report in two thousand and twelve the council adopted a general approach in april two thousand and twelve further to a rejection by a majority in lib in april two thousand and thirteen the plenary referred the file back to the committee in june two thousand and thirteen under the new legislature the whole procedure course as to start again on this important file i now want to immediately hand the floor to mr kurkcopto present his new draft report	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	5
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/007_2015022601.wav	145.00013605442177	6394506	173.05013605442176	7631511	006_2015022601	following mr carcots presentation i want to take first the commission and then the presidency and open the floor to the members but i am very happy now to take our rapporteur mr karko to make his presentation timothy you have the floor good moninnherei am a little old and little wiser like i think all of us ms	following mr carcots presentation i want to take first the commission and then the presidency and open the floor to the members but i am very happy now to take our rapporteur mr karko to make his presentation tomathyyou have theflorelgoodmoninnhereiamalittleoldand little wiser like i think all of us must	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	15
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/008_2015022601.wav	173.05015873015873	7631512	200.60015873015874	8846467	007_2015022601	the background to my file i think is probably familiar to just about everybody in this room and just about north lot of other people as well but today i am presenting to the committee my revised report i say to you my report but as you know the work of a rapporteur is to try to provide	the background to my file i think is probably familiar to just about everybody in this room and just about north lot of other people as well but today i am presenting to the committee my revised report i say to you my report but as you know the work of a rapporteur is to try to provide	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/009_2015022601.wav	200.60018140589568	8846468	228.6501814058957	10083473	008_2015022601	a voice to the whole parliament and not just a representation of my own or my political groups position it really has been my genuine aim and i have explained this to my colleagues to produce a revised report which tries to reflect as far as i can concerns which have been voiced by this parliament and indeed within this committee	a voice to the whole parliament and not just a representation of my own or my political groups position it really has been my genuine aim and i have explained this to my colleagues to produce a revised report which tries to reflect as far as i can concerns which have been voiced by this parliament and indeed within this committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015022601/010_2015022601.wav	228.65020408163267	10083474	250.10020408163265	11029419	009_2015022601	ms first of all i want to highlight the main elements of the report many of the ideas of course contained in the original report remain the basis of introducing a european union wide pnr system remain	so first of all i want to highlight the main elements of the report many of the ideas of course contained in the original report remain the basis of introducing a european union wide pnr system remain	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015022601.wav	2
