	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/001_20160526.wav	0.0	0	25.35	1117935	000_20160526	mr president ladies and gentlemen we would like to start the meeting is afternoon unfortunately our chair mr maras is not able to join this meeting and therefore i have the plulech	mr president ladies and gentlemen we would like to start the meeting is afternoon unfortunately our chair mr maras is not able to join this meeting and therefore i have the plulech	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/002_20160526.wav	25.350022675736962	1117936	40.60002267573696	1790461	001_20160526	to chair the meeting this afternoon the first point is the adaptation of the agenda there is one modification on that please note that the point thirteen	to chair the meeting this afternoon the first point is the adaptation of the agenda there is one modification on that please note that the point thirteen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/003_20160526.wav	40.60004535147392	1790462	63.950045351473925	2820197	002_20160526	on to as a definitive vat system and fighting what front had to be postponed to the next meeting so the pa thirteen will be postponed to the next meeting if they are no objections to the agenda as modified than it is adopted is the any objection if it is not the case that it is adopted	on to as a definitive what system and fighting what front had to be postponed to the next meeting so the pound thirteen will be postponed to the next meeting if they are no objections to the agenda as modified than it is adopted is the any objection if it is not the case that it is adopted	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	6
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/004_20160526.wav	63.95006802721088	2820198	81.40006802721088	3589743	003_20160526	please note that unfortunately interpretation in croatian and gali will not be available today and just today tomorrows	please note that unfortunately interpretation in croatian and gali will not be available today and just today tomorrows	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/005_20160526.wav	81.40009070294785	3589744	101.65009070294785	4482769	004_20160526	the next point is endorsement of coordinators recommendations nomination of raporters mr mihalboni from the epp group has been nominated rapporteur for opinion on the own initiative report by the juri committee trevi low on robotics	the next point is endorsement of coordinators recommendations nomination of raporters mr mihalboni from the epp group has been nominated rapporteur for opinion on the own initiative report by the juri committee trevi low on robotics	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/006_20160526.wav	101.65011337868481	4482770	125.60011337868481	5538965	005_20160526	the second ms sifeliobigtremonthe ile group has been nominated report on the proposal establishing the criteria and mechanism for the sarmining the member states responsible for examining an application for international protection lodged in one of the member states by a third country national or a stateless person	the second ms sifeliobigtremonthe ile group has been nominated report on the proposal establishing the criteria and mechanism for the sarmining the member states responsible for examining an application for international protection lodged in one of the member states by a third country national or a stateless person	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/007_20160526.wav	125.60013605442177	5538966	142.75013605442177	6295281	006_20160526	and the serdoneisthat ms timotikercop from the ecr group has been appointed rapporteur on the euro that file and does the committee en those days coordinator recommendations	and the serdoneisthat mr timotikercop from the ecr group has been appointed rapporteur on the euro that file and does the committee en those days coordinator recommendations	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	1
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/008_20160526.wav	142.75015873015872	6295282	161.80015873015873	7135387	007_20160526	ms case that we can move to the to the first point of the agenda ms is actually the third point the agenda establishment of eurodac for the competition of finger prints	case that we can move to the to the first point of the agenda is actually the third point the agenda establishment of eurodac for the competition of finger prints	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	6
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/009_20160526.wav	161.8001814058957	7135388	187.1501814058957	8253323	008_20160526	for the effective application of regulation for identifying an illegally staying serve counter national or stateless person end on requests for the compalition with eurodac later by member states law enforcement authorities and europol for law enforcement purposes the reporter for this file is mr timotikercop but the first step is the presentation by the commission	for the effective application of regulation for identifying an illegally staying serve counter national or stateless person end on requests for the compalition with euroduct later by member states law enforcement authorities and europol for law enforcement purposes the reporter for this file is mr timotikercop but the first step is the presentation by the commission	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	2
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/010_20160526.wav	187.15020408163267	8253324	213.60020408163265	9419769	009_20160526	we know that the commission presented on fr may a set of legislative proposal in the context of a major reform of common european asylum system as outlighted in the commission communication of six april two thousand and sixteen this reform is indeed to form the medium term response to future migratially challenges	we know that the commission presented on for may a set of legislative proposal in the context of a major reform of common european asylum system as outlighted in the commissions communication of six april two thousand and sixteen this reform is indeed to form the medium term response to future migratially challenges	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	2
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/011_20160526.wav	213.60022675736963	9419770	230.1502267573696	10149625	010_20160526	the reform of the dublin system makes part of these proposals eurodac which suppose the dublin system is also being adapted and its purpose being expended to facilitate returns and helping tackle irregular migration	the reform of the dublin system makes part of these proposals eurodac which suppose the dublin system is also being adapted and its purpose being expended to facilitate returns and helping tackle irregular migration	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/012_20160526.wav	230.15024943310658	10149626	251.60024943310657	11095571	011_20160526	the commission has tabled the proposal for the request of the eurodac regulation mr herrikneozonleadof unit at dg home for asylum is here today to present the proposal after having listened to the commission i will give the floor to the members and the council de presidency mr nuzon you have declore	the commission has tabled the proposal for the request of the eurodac regulation mr herrikneozonleadof unit at dg home for asylum is here today to present the proposal after having listened to the commission i will give the floor to the members and the council red residency mr nuzon you have declore	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	3
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/013_20160526.wav	251.60027210884354	11095572	273.3502721088435	12054747	012_20160526	mr president thank you for this opportunity to present the proposal recasting the eurodac regulation i will summarise just in brief the main points of changes that are made to the current regulation so first of all as you indeed mentioned chair there are certain changes to adapt	mr president thank you for this opportunity to present the proposal recasting the eurodac regulation i will summarise just in brief the main points of changes that are made to the current regulation so first of all as you indeed mentioned share there are certain changes to adapt	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	3
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/014_20160526.wav	273.3502947845805	12054748	296.9002947845805	13093303	013_20160526	eurodac and the functioning of eurodac to the new dublin system that was proposed at the same time secondly we are proposing to extend the scope of eurodac to also deal with irregular migration and more specifically to store and search data by longing to third country nationals who are not applicants for international protection	eurodac and the functioning of eurodac to the new dublin system that was proposed at the same time secondly we are proposing to extend the scope of eurodac to also deal with irregular migration and more specifically to store and search data by longing to third country nationals who are not applicants for international protection	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/015_20160526.wav	296.90031746031747	13093304	316.25031746031743	13946639	014_20160526	this would allow for storing and searching the different categories of data in eu eurodac against each other for example with regard to a irregularly staying third country national in the member state can be searched against those that have entered and cross the external borders irregularly	this would allow for storing and searching the different categories of data in euro eurobacq against each other for example with regard to a irregularly staying third country national in the member state can be searched against those that have entered and cross the external borders irregularly	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	4
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/016_20160526.wav	316.25034013605443	13946640	344.00034013605443	15170415	015_20160526	we are also proposing to lower the age of taking finger prints it is currently fourteen years we are proposing to lower this age to six years old this takes into account research in terms of what is feasible and practical in terms of storing finger principle children we believe this will help first of all to implement dublin with regard also to mange to this category to make sure that they are also in the system	we are also proposing to lower the age of taking finger prints it is currently fourteen years we are proposing to lower this age to six years old this takes into account research in terms of what is feasible and practical in terms of storing finger principle children we believe this will help first of all to implement dublin with regard also to mange to this category to make sure that they are also in the system	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/017_20160526.wav	344.0003628117914	15170416	360.5503628117914	15900271	016_20160526	secondly equally if not more important to provide a tool to help member states to identify and trace missing children that may be cases such as when a family of asylum seekers arrive to europe what are later separated on the minory separated from the rest of the family	secondly equally if not more important to provide a tool to help member states to identify and trace missing children that may be cases such as when a family of asylum seekers arrive to europe what are later separated on the minory separated from the rest of the family	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/018_20160526.wav	360.55038548752833	15900272	382.5003854875283	16868267	017_20160526	having taken the finger principle on arrival can help to trace them back and reunite and with their family equally also to traise unaccompanied minors who may not always formally apply for international protection and who may for example a scale from child care centres or the like having registeretlive fingerprints can help to trace them back also in these cases	having taken the finger principle on arrival can help to trace them back and reunite and with their family equally also to traise unaccompanied minors who may not always formally apply for international protection and who may for example a scale from child care centres or the like having registeretlive fingerprints can help to trace them back also in these cases	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/019_20160526.wav	382.5004081632653	16868268	411.6504081632653	18153783	018_20160526	we are also proposing to under certain limited circumstances to allow to use information from eurodac for return purposes in cooperation with third countries this mirders largely the provisions that we have already for the visa information system and that we have proposed for the entryexit system so to prove the identity of irregularly staying person for the purpose of return that data in itself can be shared with the third country in question	we are also proposing to under certain limited circumstances to allow to use information from eurodac for return purposes in cooperation with third countries this mirders largely the provisions that we have already for the visa information system and that we have proposed for the entryexit system so to prove the identity of irregularly staying person for the purpose of return that data in itself can be shared with the third country in question	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	0
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160526/020_20160526.wav	411.65043083900224	18153784	439.1004308390023	19364329	019_20160526	ms we are also proposing to introduce the storage of facial recognition in eurodac and the development of software necessary to make comparisons of the facial image stort this can help in cases where the finger prints cannot be taken or are not of a sufficient quality to arrive to allow for matching then efficient limage can be used instead	we are also proposing to introduce the storage of facial recognition in euro tack and the development of software necessary to make comparisons of the facial image stort this can help in cases where the finger prints cannot be taken or are not of a sufficient quality to arrive to allow for matching then efficient limage can be used instead	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160526.wav	6
