	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/001_20160908.wav	0.0	0	15.45	681345	000_20160908	mr president the new ort summit as well as a very large i understand very large eu delegation council and commission first speaker is birgit sippel birgit please	mr president the new ort summit as well as a very large i understand very large eu delegation council and commission first speaker is birgit siplebergiplase	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	7
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/002_20160908.wav	15.450022675736962	681346	32.000022675736965	1411201	001_20160908	mr du very mr thank you for giving us a short overview and it is really important to talk about resettlement integration and how to strengthen the measure of resettlement in this area and i fully support the idea is that	makyoverymnthankyouforgiving us a short overview and it is really important to talk about resettlement integration and how to strengthen the measure of resettlement in this area and i fully support the idea is that	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	11
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/003_20160908.wav	32.00004535147392	1411202	52.85004535147392	2330687	002_20160908	in addition to the responsibility taken by more poor countries in all the regions there is a political and humanitarian responsibility of european union also to give a good example to others so that also other countries like the united states might at the end increase their numbers	in addition to the responsibility taken by more poor countries in all the regions there is a political and humanitarian responsibility of european union also to give a good example to others so that also other countries like the united states might at the end increase their numbers	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/004_20160908.wav	52.85006802721088	2330688	73.60006802721088	3245763	003_20160908	i would like to ask not going to the details because for my political group it is very clear that we fully support the idea of resettlement and integration but the debate at the time being is not an easy one as many motions and sometimes nearly histerical debates are going on	i would like to ask not going to the details because for my political group it is very clear that we fully support the idea of resettlement and integration but the debate at the time being is not an easy one as many motions and sometimes nearly histerical debates are going on	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/005_20160908.wav	73.60009070294785	3245764	102.75009070294784	4531279	004_20160908	so the facts are telling us that we can do more that our societies can do more but i would like to ask you from your very special expertise if you could give usa special advise how to improve all our efforts to spread the facts and spread the message that it is not only necessary to do more in the area of to protect the most vulnerable	so the facts are telling us that we can do more that our societies can do more but i would like to ask you from your very special expertise if you could give us a special advise how to improve all our efforts to spread the facts and spread the message that it is not only necessary to do more in the area of to protect the most vulnerable	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	1
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/006_20160908.wav	102.7501133786848	4531280	123.80011337868481	5459585	005_20160908	but also to spread the facts and the messages so that we can better account er balance all the negative messages that are going round presnextscthankyforsharingyour experience and your reflections with	but also to spread the facts and the messages so that we can better account er balance all the negative messages that are going round presnextscthankyforsharingyour experience and your reflections with	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/007_20160908.wav	123.80013605442177	5459586	152.45013605442176	6723051	006_20160908	my starting point is i think we can agree the european european union and the several member states have not been able to cope with the influx of refugees this means on the one hand we have not been able to deal with the humanitary crisis there is taking place in the mediterranean but also that we have not been able to address the root causes i hope we are not beginning to do so	my starting point is i think we can agree the european european union and the several member states have not been able to cope with the influx of refugees this means on the one hand we have not been able to deal with the humanitary crisis there is taking place in the mediterranean but also that we have not been able to address the root causes i hope we are not beginning to do so	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/008_20160908.wav	152.45015873015873	6723052	182.20015873015873	8035027	007_20160908	so far as i understood your your statement i think you believe and i agree with you resettlement is one of the safest ways to work to accept refugees and you have said recently that europe should receive a bit over five andre thousero refugees through resettlement in the next five years so far as i read do not you think it is a conservative estimate	so far as i understood your your statement i think you believe and i agree with you resettlement is one of the safest ways to work to accept refugees and you have said recently that europe should receive a bit over five andre thousero refugees through resettlement in the next five years so far as i read do not you think it is a conservative estimate	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/009_20160908.wav	182.2001814058957	8035028	211.85018140589568	9342593	008_20160908	mr de and first of all thank you mr milimanf for coming here and thank you to tir see for your work in this area i think as we wok along and and develop european policies in this area we really have to look to actors such as yours and others and and of course untr in order to get this right so thank you very much for being here and sharing	mr and first of all thank you mr milimanffor coming here and thank you to tir see for your work in this area i think as we wok along and and develop european policies in this area we really have to look to actors such as yours and others and and of course yuntr in order to get this right so thank you very much for being here and sharing	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	5
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/010_20160908.wav	211.85020408163265	9342594	240.00020408163266	10584009	009_20160908	your views on this and i think it is important as you pointed out that that an organised and functioning resettlement programme will not take away the arrival of asylum seekers but it is a way to have a positive experience of giving shelter of taking a bigger shared responsibility for the global refugee situation and it is also a way and europe is so much in need of this to have a positive framing	your views on this and i think it is important as you pointed out that that an organised and functioning resettlement programme will not take away the arrival of asylum seekers but it is a way to have a positive experience of giving shelter of taking a bigger shared responsibility for the global refugee situation and it is also a way and europe is so much in need of this to have a positive framing	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/011_20160908.wav	240.0002267573696	10584010	255.6502267573696	11274175	010_20160908	of giving protection to people in need so i think resettlement is an opening opening a door for us to have a different framing of what this europe that can take more humanitarian step could could be like	of giving protection to people in need so i think resettlement is an opening opening a door for us to have a different framing of what this europe that can take more humanitarian step could could be like	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/012_20160908.wav	255.65024943310658	11274176	275.30024943310656	12140741	011_20160908	and i wo not go into detail of the questions but i do think what you raised because we will have possibility to discuss just after this with the commission about the specifics of the proposal but i do think you raise something about the integration process that is deeply needed to to be discussed here and resettlement offers possibilities	and i wo not go into detail of the questions but i do think what you raised because we will have possibility to discuss just after this with the commission about the specifics of the proposal but i do think you raise something about the integration process that is deeply needed to to be discussed here and resettlement offers possibilities	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/013_20160908.wav	275.30027210884356	12140742	297.95027210884354	13139607	012_20160908	for planning for integration that we need take with usa where we can learn things spontaneous arrivals also but i do think that here there is a possibility to learn and be more at the fore front al at european level so if you want explain a little bit more about that and also i think about	for planning for integration that we need take with us where we can learn things spontaneous arrivals also but i do think that here there is a possibility to learn and be more at the fore front al at european level so if you want explain a little bit more about that and also i think about	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	1
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/014_20160908.wav	297.9502947845805	13139608	324.3002947845805	14301643	013_20160908	the organisation of how you receive resettlement cases in the us and the role of un r malin next is mit pagathirtonprsidetrfirst of all you much for your clear	the organisation of how you receive resettlement cases in the us and the role of un r malan next is mit pagathirtonprsidetrfirst of all you much for your clear	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	1
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/015_20160908.wav	324.30031746031744	14301644	353.85031746031746	15604799	014_20160908	and for providing information which comes at the perfect moment because there are thousands of pages have been written on this thousands of hours of work done here in the european parliament and the european commission that has just followed by the way side and we have had such difficulties with the council in order to try and implement what we have been working on over the past twenty out months	and for providing information which comes at the perfect moment because there are thousands of pages have been written on this thousands of hours of work done here in the european parliament and the european commission that has just followed by the way side and we have had such difficulties with the council in order to try and implement what we have been working on over the past twenty out months	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/016_20160908.wav	353.8503401360544	15604800	372.30034013605444	16418445	015_20160908	you have mentioned something that we think it is vital we need safe passages for those who are fleeing extreme situations and that need international protection i think that they are in lives the key for proper protection an asylum	you have mentioned something that we think it is vital we need safe passages for those who are fleeing extreme situations and that need international protection i think that they are in lives the key for proper protection an asylum	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/017_20160908.wav	372.3003628117914	16418446	396.8503628117914	17501101	016_20160908	we re got the hot spots where unaccomment unaccompanied minors are received and they have been through such atromatic experience and if we can spare them some of the pain that they go through if we can stop them dying and washing up on our shores i think it is extremely important	we regout the hot spots where unaccomment unaccompanied minors are received and they have been through such atromatic experience and if we can spare them some of the pain that they go through if we can stop them dying and washing up on our shores i think it is extremely important	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	2
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/018_20160908.wav	396.85038548752834	17501102	426.10038548752834	18791027	017_20160908	now yes has told us that when they process applications asylum applications they are finding huge obstacles you said that we should also do a lot of work in the countries of origin perhaps you could say a bit more on these humanitarian visas issued by comsolates what you think the most efficient way would be to set up a system that does work and thank you very much for all your work	now yes has told us that when they process applications asylum applications they are finding huge obstacles you said that we should also do a lot of work in the countries of origin perhaps you could say a bit more on these humanitarian visas issued by comsolates what you think the most efficient way would be to set up a system that does work and thank you very much for all your work	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/019_20160908.wav	426.1004081632653	18791028	445.8504081632653	19662003	018_20160908	mr president i would be interested in hearing a little bit more about how you specifically work with integration for instance in lebanon	mr president i would be interested in hearing a little bit more about how you specifically work with integration for instance in lebanon	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/020_20160908.wav	445.8504308390023	19662004	463.00043083900226	20418319	019_20160908	another question i had concerns a an earlier war in the balkans which had huge effect on the roma people and which meant that roma people were	another question i had concerns a an earlier war in the balkans which had huge effect on the roma people and which meant that roma people were	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
20	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/021_20160908.wav	463.0004535147392	20418320	489.35045351473923	21580355	020_20160908	mr president resettled in italy and germany and so on and they are now being sent back having spent nearly twenty years in these countries many them becomes stateless and do you do any work at all on those issues we are talking about children van for instance in germany they do not speak any other languages than german and they are then forced back	mr president resettled in italy and germany and so on and they are now being sent back having spent nearly twenty years in these countries many them becomes stateless and do you do any work at all on those issues we are talking about children born for instance in germany they do not speak any other languages than german and they are then forced back	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	3
21	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/022_20160908.wav	489.3504761904762	21580356	511.1004761904762	22539531	021_20160908	in italy there are children who have now grown up today and they do not have any state belonging and so they do not have the possibility of actually getting a passport or attending school do you do any work on this because what eu are talking about a very long purcesses	in italy there are children who have now grown up today and they do not have any state belonging and so they do not have the possibility of actually getting a passport or attending school do you do any work on this because what ou are talking about a very long purcesses	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	1
22	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/023_20160908.wav	511.1004988662132	22539532	538.8504988662131	23763307	022_20160908	president preside i have two questions on this topic we have even tried to come up with the european programmes covering relocation but also resettlement but up to now they have not really bon fro	president preside i have two questions on this topic we have even tried to come up with the european programmes covering relocation but also resettlement but up to now they have not really bon fro	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
23	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/024_20160908.wav	538.8505215419501	23763308	567.1005215419501	25009133	023_20160908	as you have seen lately there has been an increase in the number of arrivals in italy so the number of arrivals of the moment is higher than forecasts so we have seen that the number of unaccompanied minors has also increased its increased expenentially	as you have seen lately there has been an increase in the number of arrivals in italy so the number of arrivals of the moment is higher than forecasts so we have seen that the number of unaccompanied minors has also increased its increased expenentially	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
24	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/025_20160908.wav	567.1005442176871	25009134	595.450544217687	26259369	024_20160908	so often when we talk about these programmes both resettlement programmes and real location plans we do not pay enough attention to unaccompanied minors what kind of guarantees are given by the host country do protect these children and how do they fit into these schemes and now humanitarian cor doers	so often when we talk about these programmes both resettlement programmes and real location plans we do not pay enough attention to unaccompanied minors what kind of guarantees are given by the host country do protect these children and how do they fit into these schemes and now humanitarian coredors	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	2
25	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/026_20160908.wav	595.450566893424	26259370	620.5005668934241	27364075	025_20160908	what is your contribution the only humanitarian cor has been organised by italian civil society i am talking about two local communities that have organised this so this is a humanitarian coredor that was included in an own initiative report that was adopted here in the european parliament in order to talk about humanitarian visas	what is your contribution the only humanitarian cord has been organised by italian civil society i am talking about two local communities that have organised this so this is a humanitarian coredor that was included in an own initiative report that was adopted here in the european parliament in order to talk about humanitarian visas	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	1
26	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/027_20160908.wav	620.500589569161	27364076	641.450589569161	28287971	026_20160908	so how can all of this fit into these programmes so that other countries can follow the pilot project at i am reingrm president mr kyenge report mentioned resettlement is the holistic report on migration and finally mrs van please	so how can all of this fit into these programmes so that other countries can follow the pilot project at i am reingrm president mrs keyengis report mentioned resettlement is the holistic report on migration and finally mrs winberplease	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	9
27	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160908/028_20160908.wav	641.4506122448979	28287972	669.7006122448979	29533797	027_20160908	mr president thanks to david for being here i would like to start by saying that resettlement is something that i in my party consider to be very important however we do not feel that this should be forced upon member states it could be recommended to member states to receive quota refugees for resettlement we do recommend this we	mr president thanks to david for being here i would like to start by saying that resettlement is something that i in my party consider to be very important however we do not feel that this should be forced upon member states it could be recommended to member states to receive quota refugees for resettlement we do recommend this we	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160908.wav	0
