	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/001_2015071501.wav	0.0	0	19.45	857745	000_2015071501	mr present eu the speaker for our first item three is not yet here but i am going to begin with the adoption of the agenda	mr present gue the speaker for our first item three is not yet here but i am going to begin with the adoption of the agenda	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	2
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/002_2015071501.wav	19.45002267573696	857746	34.70002267573696	1530271	001_2015071501	so if you want to take a places thank you we have the so we have the adoption of the agenda and if there are no objections the agenda as adopted	so if you want to take a places thank you we have the so we have the adoption of the agenda and if there are no objections the agenda as adopted	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/003_2015071501.wav	34.700045351473925	1530272	63.050045351473926	2780507	002_2015071501	ms chair announcement the linguistic profile again interpretation in daners latvian croatian maltese and galic will not be available us justgontagosthough the endorsement of the coordinators recommendations there are few detailed recommendations particularly if they affect you please listen to these first of all the report on establishing provisional measures in the area of international protection for the benefit of italy and greece	mr as announcement the linguistic profile again interpretation in daners latvian croatian maltese and galic will not be available justgontagosthough the endorsement of the coordinators recommendations there are few detailed recommendations particularly if they affect you please listen to these first of all the report on establishing provisional measures in the area of international protection for the benefit of italy and greece	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	8
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/004_2015071501.wav	63.050068027210884	2780508	78.70006802721089	3470673	003_2015071501	the coordinators looked this and because of the urgency of the matter and based on a proposal of the rapporteur and the shadow rapporteurs the coordinators agreed on working on the an english in view of a vote in the libe committee tomorrow that is the sixteen july	the coordinators looked this and because of the urgency of the matter and based on a proposal of the rapporteur and the shadow rapporteurs the coordinators agreed on working on the an english in view of a vote in the libe committee tomorrow that is the sixteen july	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/005_2015071501.wav	78.70009070294785	3470674	101.05009070294784	4456309	004_2015071501	secondly on the recast of the visa the coordinators agreed that the committee should be able to amend also the white part of the visa proposal let us will be sent to the commission and council in accordance with the al one home forward to inform them about the committees intention to submit amendments to the quatified parts of the proposal	secondly on the recast of the visa the coordinators agreed that the committee should be able to amend also the white part of the visa proposal let us will be sent to the commission and council in accordance with the al one ho forward to inform them about the committees intention to submit amendments to the quatified parts of the proposal	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	2
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/006_2015071501.wav	101.05011337868481	4456310	122.40011337868481	5397845	005_2015071501	then on the joint lib budget mission to sicily this is on the twenty ith to the twenty four july the coordinators approved the updated draft programme forth on the legislative own initiative report for the establishment of an eu mechanism on democracy the rule of law and fundamental rights	then on the joint lib budget mission to sicily this is on the twenty ith to the twenty four july the coordinators approved the updated draft programme forth on the legislative own initiative report for the establishment of an eu mechanism on democracy the rule of law and fundamental rights	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/007_2015071501.wav	122.40013605442176	5397846	146.05013605442176	6440811	006_2015071501	i just remind you this was further to the parliament resolution of the ten june pa thirteen an instructed our committee to contribute to the development and elaboration of this proposal in the form of a legislative own initiative report so the majority of coordinators agreed on the need for this initiative report to be launched further to the plenary resolution	i just remind you this was further to the parliament resolution of the ten june pap thirteen and instructed our committee to contribute to the development and elaboration of this proposal in the form of a legislative own initiative report so the majority of coordinators agreed on the need for this initiative report to be launched further to the plenary resolution	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	2
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/008_2015071501.wav	146.05015873015873	6440812	165.00015873015872	7276507	007_2015071501	the ppe ecr at thefn opposed this and suggested to wait until the firana report goes through plenary pursuant to rule two or five this coordinators recommendation is submitted together with other recommendations for formal approval by the committee on fifteen july two thousand and fifteen	the epp the ecr at thefn opposed this and suggested to wait until the firana report goes through plenary pursuant to rule two or five this coordinators recommendation is submitted together with other recommendations for formal approval by the committee on fifteen july two thousand and fifteen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	4
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/009_2015071501.wav	165.0001814058957	7276508	192.0501814058957	8469413	008_2015071501	a fifth point the nomination rapporteur ms lara farara of the efd in place of ms of christina winberg on the annual own initiative report on public access to european parliament council and commission documents for the year two thousand and fourteen so i ask on all of those points as the committee endorsed these coordinatoed recommendations pursuit to rule two five ten ms endorse	a fifth point the nomination rapporteur mrs lara farara of the efd in place of of christina winberg on the annual own initiative report on public access to european parliament council and commission documents for the year two thousand and fourteen so i ask on all of those points as the committee endorsed these coordinatoed recommendations pursuit to rule two five ten endorse	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	7
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015071501/010_2015071501.wav	192.05020408163264	8469414	216.50020408163266	9547659	009_2015071501	ms third on delegated acts the commission delegated regulation supplementary regulation eu fi fourteen two thousand and fourteen of the parliament and the council with specific provisions on the reporting irregularities concerning thesylum migration and integration fund and the instrument for financial support for police cooperation preventing and combating crime and crisis management	third on delegated acts the commission delegated regulation supplementary regulation eu fi fourteen two thousand and fourteen of the parliament and the council with specific provisions on the reporting irregularities concerning thesylum migration and integration fund and the instrument for financial support for police cooperation preventing and combating crime and crisis management	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015071501.wav	3
