	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/001_20171113.wav	0.0	0	23.35	1029735	000_20171113	m president good even in colleagues we begin with our chairs announcements the linguistic profile unfortunately today we do not have interpretation and danish maltese creation and gal ec second chairs announcement is	m president good even in colleagues we begin with our chairs announcements the linguistic profile unfortunately today we do not have interpretation and danish maltese creation and galic second chairs announcement is	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	2
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/002_20171113.wav	23.350022675736962	1029736	43.40002267573696	1913941	001_20171113	i am delegated at implementing acts on eight november parliament received a draft commission implementing decision replacing commission decision sea thwsanty ten three one nine as regards further technical specifications for the uniform format for visas the basic act being council regulation ec ad sixty and eighty three ad ninety five	i am delegated at implementing acts on eight november parliament received a draft commission implementing decision replacing commission decision sea thwsanty ten three one nine as regards further technical specifications for the uniform format for visas the basic act being council regulation ec sixty and eighty three and ninety five	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	4
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/003_20171113.wav	43.40004535147392	1913942	63.25004535147392	2789327	002_20171113	the reception of this implementing at was communicated to all leaby members by the libe comotology tes letter of the ten november and an internal deadline for proposing an objection was set in case any member wishes to raise an objection please in form will be base secretariat before twenty four november two thousand and seventeen eu	the reception of this implementing at was communicated to all leaby members by the libya comotologytese letter of the ten november and an internal deadline for proposing an objection was set in case any member wishes to raise an objection please in form will be base secretariat before twenty four november two thousand and seventeen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	7
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/004_20171113.wav	63.25006802721089	2789328	81.90006802721088	3611793	003_20171113	we will be taking the vote on ms karas a bilts report at ata clock twenty hundred and it is all electronic ad usual so please have your electronic voting cards ready ad see mr engle is here so we can proceed now to	we will be taking the vote on ms carrasabilts report at ataclock twenty hundred and it is all electronic at usual so please have your electronic voting cards ready and see mr engle is here so we can proceed now to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	7
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/005_20171113.wav	81.90009070294785	3611794	98.05009070294784	4324009	004_20171113	three ad just a reminder this entire meeting will just be one hour so seven thirty eight thirty ad our first substantive point is three the annual report on the situation of fundamental rights in the eu in two thousand and sixteen	three just a reminder this entire meeting will just be one hour so seven thirty eight thirty and our first substantive point is three the annual report on the situation of fundamental rights in the eu in two thousand and sixteen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	4
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/006_20171113.wav	98.05011337868481	4324010	127.80011337868481	5635985	005_20171113	by we are reminder on the nineteen october mr engo who is a rapporteur of course for the fundamental rights report two thousand and sixteen presented his draft report there were total five hundred and ninety six amendments and we are now going to proceed to consider least some of those amendments so frank you have the flores	by we are reminder on the nineteen october mr engo who is a rapporteur of course for the fundamental rights report two thousand and sixteen presented his draft report there were total five hundred and ninety six amendments and we are now going to proceed to consider least some of those amendments so frank you have the flores	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/007_20171113.wav	127.80013605442177	5635986	147.35013605442177	6498141	006_20171113	and you rightly said that i am ho houthglad that its only five hundred and ninety six amendments on the report i ad ad sort of expected a four digit number but still the five hundred an ninety six still going to be ok and still going to be enough	and you rightly said that i am ho houthglad that its only five hundred and ninety six amendments on the report i had had sort of expected a four digit number but still the five hundred an ninety six still going to be ok and still going to be enough	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	2
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/008_20171113.wav	147.35015873015874	6498142	164.20015873015873	7241227	007_20171113	for quite a bil of work on compromise amendment now you know that you know that i started out by saying first du to the technical constraints such a report and tact and also because of the political message i wanted to focus very much on	for quite a bil of work on compromise amendment now you know that you know that i started out by saying first do to the technical constraints such a report and tact and also because of the political message i wanted to focus very much on	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	1
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/009_20171113.wav	164.2001814058957	7241228	183.4501814058957	8090153	008_20171113	one rule of law and de migration integration as as a theme complex it turns out that a lot of the amendments that have been brought in concern also these to focal areas which which cis final which will lead to which will lead to maximum compromises as far as possible	one rule of law and be migration integration as as a theme complex it turns out that a lot of the amendments that have been brought in concern also these to focal areas which wichisichisfinal which will lead to which will lead to maximum compromises as far as possible	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	7
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/010_20171113.wav	183.45020408163265	8090154	205.40020408163267	9058149	009_20171113	ad but it was also clear from the outside even to me that there were going to be areas of concern raised by colleagues who was focus was at was was different from mine and that this would eventually have to be integrated as well here we are talking here we are talking about	but it was also clear from the outside even to me that there were going to be areas of concern raised by colleagues who was focus was at was was different from mine and that this would eventually have to be integrated as well here we are talking here we are talking about	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	3
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/011_20171113.wav	205.4002267573696	9058150	224.35022675736963	9893845	010_20171113	minority groups both in terms of sexual orientation and in terms of being traditional minorities classical subjects for the fraud of fundamental rights report and it is evident that i am going to take on board many suggestions that have been that have been brought into	minority groups both in terms of sexual orientation and in terms of being traditional minorities classical subjects for the fraud of fundamental rights report and it is evident that i am going to take on board many suggestions that have been that have been brought into	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	0
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/012_20171113.wav	224.35024943310657	9893846	242.3002494331066	10685441	011_20171113	the report in in these areas just like also a rather strong preoccupation around children that will as well of course as well of course be taken on board now	the report in in these areas just like also a rather strong preoccupation around children that will as well of course as well of course be taken on board now	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	0
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/013_20171113.wav	242.30027210884353	10685442	268.55027210884356	11843067	012_20171113	there there is of course the risk on a number on a number of counts that the text is eventually going to be very long again i will try to avoid that as pes as best as possible i accommodating the maximum number of suggestions and concerns raised by colleagues but ad you will see that in the shadow meeting which we are going to have on wen day those if you are going to	there there is of course the risk on a number on a number of counts that the text is eventually going to be very long again i will try to avoid that as pes as best as possible i accommodating the maximum number of suggestions and concerns raised by colleagues but and you will see that in the shadow meeting which we are going to have on wen day those if you are going to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	1
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171113/014_20171113.wav	268.5502947845805	11843068	286.6002947845805	12639073	013_20171113	to be the that that are likely try to still get rid of bits of text that would essentially just make the thing longer without without really improving the substance and ad the incisiveness of it	to be the that that are likely try to still get rid of bits of text that would essentially just make the thing longer without without really improving the substance and the incisiveness of it	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171113.wav	3
