	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/001_2016112902.wav	0.0	0	28.85	1272285	000_2016112902	preresendacolleagues if you would like to take your seats we have of we have permission to start my cohare will come shortly but i think we have permission to start and i know colleagues would like like to begin because we there are time issues for some colleagues in visitors and speakers so	preresendacolleagues if you would like to take your seats we have of we have permission to start my cohare will come shortly but i think we have permission to start and i know colleagues would like like to begin because we there are time issues for some colleagues in visitors and speakers so	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/002_2016112902.wav	28.850022675736962	1272286	50.40002267573696	2222641	001_2016112902	and indeed for some speakers eu have to go so we are going to make a start and then my my cot her ms gasiepereswill will join us because this is a joint hearing between the fame committee and the libe committee still please for get me for having to make a start just on the libe i	and indeed for some speakers who have to go so we are going to make a start and then my my cot her ms gasiepereswillwill join us because this is a joint hearing between the fame committee and the libe committee still please for get me for having to make a start just on the lebesi	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	6
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/003_2016112902.wav	50.40004535147392	2222642	79.65004535147392	3512567	002_2016112902	ms with your permission il get started with our interiduptre remarks this is on the extremely important issue between famine libe on supping violence against women its on the eu accession to the council of europe convention on preventing and combating violence against women and on domestic violence and i would like to first of all welcome members of the fame committee to the joint hearing	with your permission i get started with our interiduptre remarks this is on the extremely important issue between famine lib on supping violence against women its on the eu accession to the council of europe convention on preventing and combating violence against women and on domestic violence and i would like to first of all welcome members of the fame committee to the joint hearing	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	5
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/004_2016112902.wav	79.65006802721088	3512568	100.50006802721089	4432053	003_2016112902	as i said ms casipareswill join us in a moment and co chair this hearing and also welcome the cooperation between between committees this is not the first time that libe and farm have cooperated we have done so on legislation in the past and extremely successfully i can tell you	as i said mscasipareswill join us at a moment and cochair this hearing and also welcome the cooperation between between committees this is not the first time that le ba and farm have cooperated we have done so on legislation in the past and extremely successfully i can tell you	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	7
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/005_2016112902.wav	100.50009070294784	4432054	129.75009070294786	5721979	004_2016112902	in the past and it has been a good process because it is ensured that we have worked legislatively on files which needed to be of a strong status within parliament particularly on cross border issues of violence against women and i have personally seen that between our committees and i hope todays hearing refressiors and renews this cooperation between our committees	in the past and it has been a good process because it is ensured that we have worked legislatively on files which needed to be of a strong status within parliament particularly on cross border issues of violence against women and i have personally seen that between our committees and i hope todays hearing refressiors and renews this cooperation between our committees	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/006_2016112902.wav	129.7501133786848	5721980	156.8001133786848	6914885	005_2016112902	of course we have now the very important accession of the eu to the istanbul convention on preventing and combating violence against women so of course this renews are focus on this area and i am happy that irachisno i il just continue of my introduction and il hand over tere in just one second so colleagues the eu clearly has to do more in this area	of course we have now the very important accession of the eu to the istanbul convention on preventing and combating violence against women so of course this renews are focus on this area and i am happy that irachisno i will just continue of my introduction and our hand over terror in just one second so colleagues the eu clearly has to do more in this area	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	8
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/007_2016112902.wav	156.80013605442176	6914886	184.55013605442176	8138661	006_2016112902	and we on libe the libe de antes that we play our full part in this process everything possible must be done to fight against the violation of fundamental rights that constitute violence against women and girls in view of the negotiations for the accession of the eu are two committees are working on a joint interim report and today we will have the chance to listen to the experts and representatives of the institutions	and we on lb the lib side antes that we play our full part in this process everything possible must be done to fight against the violation of fundamental rights that constitute violence against women and girls in view of the negotiations for the accession of the eu are two committees are working on a joint interim report and today we will have the chance to listen to the experts and representatives of the institutions	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	5
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/008_2016112902.wav	184.55015873015873	8138662	203.30015873015873	8965537	007_2016112902	that are negotiating the accession to understand better what is it stake for the union i am now going to pass the fore to my corte ms gasipares and she will give the her introduction from the fime committee pa	that are negotiating the accession to understand better what is it stake for the union i am now going to pass the fore to my corte m gasipares and she will give the her introduction from the fime committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	4
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/009_2016112902.wav	203.3001814058957	8965538	231.4501814058957	10206953	008_2016112902	ms mr moraes there are members of de live an frame committee i am happy to be here today for the first joint meeting on the sensitive file of the eu accensi on to the istanbul convention as you are a gue gender based violence that the very heart of the work of the fen committee and we have been asking the accession for quite a long time	mreidemrmothereareamembens of deliver an frame committee i am happy to be here today for the first join meeting on the sensitive file of the eu accensi on to the istanbul convention as you are a gue gender based violence that the very heart of the work of the fen committee and we have been asking the accession for quite a long time	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	16
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/010_2016112902.wav	231.45020408163265	10206954	260.1002040816326	11470419	009_2016112902	the cooperation between between our committees has always been a excellent namely on this topic also at the time or the parvanova report a legislative initiative report that we asking a serious meas in this area this is why i am sure our rapporteurs will do once again an excellent work at for hans	the cooperation between between our committees has always been a excellent namely on this topic also at the time or the parvanova report a legislative initiative report that we asking a serious meas in this area this is why i am sure our rapporteurs will do once again an excellent work at for hands	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	1
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/011_2016112902.wav	260.1002267573696	11470420	280.65022675736964	12376675	010_2016112902	i do not wish to take part of the time at all this poland and if you agree i would like to give immediately the floor to the first speaker ms du brak du brak na sem simonovic maybe i do not say very well de name what	i do not wish to take part of the time at all this poland and if you agree i would like to give immediately the floor to the first speaker ms dubrakdubraknasem symonowicmaybeidontsayvery well themamewat	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	20
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016112902/012_2016112902.wav	280.6502494331066	12376676	305.7002494331066	13481381	011_2016112902	mr president un a special rapporteur on violence against women ms simonovic was appointed as united nashi ana special rapporteur on violence against women it causes some consequence in june two thousand and fifteen by the un human rights council please have ep	mr president un a special rapporteur on violence against women ms zymonovic was appointed as united nashi an a special rapporteur on violence against women it causes some consequence in june two thousand and fifteen by the un human rights council please have there	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016112902.wav	7
