	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/001_2015092301.wav	0.0	0	22.95	1012095	000_2015092301	met bimvinewsharecolleagueadusiamisyonthesatrenionandparamotvasaconsoanpresident the soften mon we will look at the national level we have	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/002_2015092301.wav	22.95002267573696	1012096	41.60002267573696	1834561	001_2015092301	a number of speakers from national parliaments who will talk to us about what their respect of parliaments and parliamentary committees are doing when it comes to immigration we will also hear from the committee of the regions and the economic and social committee at european level	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/003_2015092301.wav	41.60004535147392	1834562	60.450045351473925	2665847	002_2015092301	this is a wonderful opportunity for more indepth discussions between the european parliament and national parliaments it is also an opportunity to lease with representatives of local authorities and economic stakeholders within the european union as was the case during the first panel	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/004_2015092301.wav	60.45006802721088	2665848	90.20006802721089	3977823	003_2015092301	might i ask the members of national parliament who wish to take the floor during these discussions to do so using the pink slip that you have already received could members of the libe committee ask for the floor in the usual way first of all of course i would like to give the floor to my colleagues are co rapporteurs for the european parliaments strategic report on migration	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/005_2015092301.wav	90.20009070294785	3977824	106.45009070294785	4694449	004_2015092301	ms me sole is not here unfortunately at the moment but we will hear from ms kengemamprequao	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/006_2015092301.wav	106.4501133786848	4694450	132.4001133786848	5838845	005_2015092301	mr president i am replacing my colleague robetemasola who nexpectecly was called to the preparatory works of the european summit taking place today she will join the meeting later allow me to convey to your words we are meeting here just after member states agreed to relocate one one hundred and sixty zero people in europe	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/007_2015092301.wav	132.40013605442178	5838846	161.95013605442176	7142001	006_2015092301	it is a welcome result the process may have been difficult for some member states and it is unfortunate that it has exposed divisions in our union but i am confident that we can overcome this this is a global challenge that requires a global solution and must involve all the states and entities in the region we want the european union to be an example	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/008_2015092301.wav	161.95015873015873	7142002	180.70015873015873	7968877	007_2015092301	if there is no future in countries of origin then people will continue to flee irrespective of the risk of their lives we need to look at how can we help their situation before they are fost into smugglers hand	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/009_2015092301.wav	180.7001814058957	7968878	199.85018140589568	8813393	008_2015092301	unto unseartwy votes and facing death on the seas or deserts it is only comprehensive european actions comprising measures hamed at at countries of origin transit and destination can move us forward	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2015092301/010_2015092301.wav	199.85020408163265	8813394	221.10020408163265	9750519	009_2015092301	this must include greater coherence in the european union internal and external policies including its common foreign and security policy developen policy and migration policy the message from this parlament cannot be one of political bigring but of unity	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2015092301.wav
