	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/001_20160530.wav	0.0	0	28.25	1245825	000_20160530	mr prereeenntlsweregodafternonwe are going to make a start because we have bot at sixteen fifteen and i want to be absolutely on time for the the votes so if you do not mind i think of the key members are here so we we will make a start so we are going to point one the adoption of the agenda	mr prereeenntlsweregodafternonwe are going to make a start because we have bot at sixteen fifteen and i want to be absolutely on time for the the votes so if you do not mind i think of the key members are here so we we will make a start so we are going to point one the adoption of the agenda	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/002_20160530.wav	28.25002267573696	1245826	54.80002267573696	2416681	001_20160530	so please note that point nine the vote on the draft report on the european border and coast guard will take place before five and if there are no objections the agenda as modified as adopted quite two liguistic profile we do not have interpretation creation and galic and of course that sixteen fifteen its an electronic votes of please have your electronic voting cars	so please note that point nine the vote on the draft report on the european border and cost guard will take place before five and if there are no objections the agenda as modified as adopted quite two liguistic profile we do not have interpretation creation and galic and of course that sixteen fifteen its an electronic votes of please have your electronic voting cars	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	1
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/003_20160530.wav	54.800045351473926	2416682	78.55004535147393	3464057	002_20160530	ms de so we move to the which is the establishment of an eu common list of safe countries of origin for the purposes of common procedures were granting and withdrawing international protection a rapporteur is still be agree on ninety five amendments have been tabled	so we move to the which is the establishment of an eu common list of safe countries of origin for the purposes of common procedures were granting and withdrawing international protection a rapporteur is still be agree on ninety five amendments have been tabled	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	6
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/004_20160530.wav	78.55006802721088	3464058	101.60006802721088	4480563	003_20160530	ad as you know colleagues currently there is no eu list of safe countries of origin the commission proposal aims at establishing such a common list on the basis of common criteria ad i am now going to give the floor to the rapporteur and followed by any members who wish to speak	and as you know colleagues currently there is no eu list of safe countries of origin the commission proposal aims at establishing such a common list on the basis of common criteria and i am now going to give the floor to the rapporteur and followed by any members who wish to speak	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	2
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/005_20160530.wav	101.60009070294785	4480564	122.55009070294784	5404459	004_20160530	mr president reponse or issues in eu cachimecatpredentlpofty president the cecus and the shadow rapporteur i would like to	mr president reponse or issues in ep cachimecatpredentlpofty president the cecusandthe shadow rapporteur i would like to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	3
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/006_20160530.wav	122.55011337868481	5404460	147.20011337868482	6491525	005_20160530	ms thank the shadow rapporteurs thank them for their help and for the fact that the approach that i wished to do this in was followed by most of people which is come at a part of the proposal	mr thank the shadow rapporteurs thank them for their help and for the fact that the approach that i wished to do this in was followed by most of people which is come at a part of the proposal	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	1
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/007_20160530.wav	147.20013605442176	6491526	167.85013605442177	7402191	006_20160530	we will so have an opportunity to work on that part when we get the opportunity when we get the in put from the office which is what we asked for this is also the approach that the council has adopted because it also wishes to ask the asylum office about the question of safe countries	we will also will have an opportunity to work on that part when we get the opportunity when we get the in put from the office which is what we asked for this is also the approach that the council has adopted because it also wishes to ask the asylum office about the question of safe countries	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	7
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/008_20160530.wav	167.85015873015874	7402192	186.60015873015874	8229067	007_20160530	ad this office has been given specific right by the commission to work in that capacity basically there were five main	this office has been given specific right by the commission to work in that capacity basically there were five main	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	3
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/009_20160530.wav	186.60018140589568	8229068	202.0501814058957	8910413	008_20160530	the groups of menments first of all the link between nationalists and a european lisa secondly the procedure for revising list to add countries the third area then is	the groups of menments first of all the link between nationalists and a european list secondly the procedure for revising list to add countries the third area then is	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	1
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160530/010_20160530.wav	202.05020408163264	8910414	220.90020408163267	9741699	009_20160530	what we do if there is a serious ageration of a system whih is considered a safe wit they be a process of suspension and then the adoption and review process first of all on the link between national lists and the european list	what we do if there is a serious ageration of a system whih is considered a safe wit they be a process of suspension and then the adoption and review process first of all on the link between national lists and the european list	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160530.wav	0
