	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/001_2016031601.wav	0.0	0	15.55	685755	000_2016031601	m press morning colleagues we begin the meeting today with point one the adoption of the agenda i submit to you the following changes to the draft agenda	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/002_2016031601.wav	15.550022675736962	685756	41.70002267573696	1838971	001_2016031601	point seven and nine the votes on the draft report on public access to documents and the draft opinion on the employment equality directive have to be postponed at the request of rapporteurs if there are no objections to the agenda it is adopted as modified we come to chairs announcements	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/003_2016031601.wav	41.700045351473925	1838972	57.15004535147392	2520317	002_2016031601	first the linguistic profile unfortunately interpretation in gali danish and croatian will not be available today and then i come to endorsement of coordinators recommendations under rule two zero five	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/004_2016031601.wav	57.150068027210885	2520318	81.40006802721088	3589743	003_2016031601	the nomination of rapporteurs ms monica holmire of the epp has been appointed rapporteur for the draft report on the accession of the european union to the convention of the council of europe on prevention of terrorism and its protocol on foreign fighters ms ana gomes of the sd has been appointed rapporteur to the draft own initiative report on big data	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/005_2016031601.wav	81.40009070294785	3589744	102.75009070294784	4531279	004_2016031601	mrs ca keller of the greens has been appointed rapporteur to the draft report on provisional measures in the area of international protection for the benefit of sweden and accordance with article nine of the council decision eu two thousand and fifteen fifteen twenty three mr bodil valero of the greens has been appointed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/006_2016031601.wav	102.7501133786848	4531280	130.1001133786848	5737415	005_2016031601	rapporteur to the draft on the agreement between the eu and the peoples republic of china on the short state visa waver for holders of diplomatic passports and finally ms mario larestin of the sd has been appointed draft person to the draft opinion on contracts for the supply of digital content does the committee endorse these coordinators recommendations pursuant to ro two five	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/007_2016031601.wav	130.10013605442177	5737416	156.45013605442176	6899451	006_2016031601	they are silendrmpresidentfinallyclaues the voting time has been set for five minutes past nine tes past five minutes past nine so for the next few minutes to check to check everyone has their electronic voting cards that will be all electronic if anyone does not have their electronic voting card please make the arrangements now because it will be all electronic	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/008_2016031601.wav	156.45015873015873	6899452	186.20015873015873	8211427	007_2016031601	if anyone was actually listening and we are going to start the vote in a couple of minutes we are going to start the vote on time because we have very long vote as you know	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/009_2016031601.wav	186.2001814058957	8211428	205.2501814058957	9051533	008_2016031601	i	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/010_2016031601.wav	205.25020408163266	9051534	234.10020408163265	10323819	009_2016031601	i ispeolnyapa	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/011_2016031601.wav	234.10022675736963	10323820	263.4502267573696	11618155	010_2016031601	i	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031601/012_2016031601.wav	263.4502494331066	11618156	280.30024943310656	12361241	011_2016031601	a	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031601.wav
