	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/001_20160428.wav	0.0	0	15.45	681345	000_20160428	we are going to make a protstark people need to get away and	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/002_20160428.wav	15.450022675736962	681346	32.90002267573696	1450891	001_20160428	are six bramondur that all the voted a hamed n the loncomonselferapinglow nugoicledofsonoltheteuwoassetathisasadosetreadcansavetrooborte siniapatevis i set up to so that come we de ferlypenalty	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/003_20160428.wav	32.90004535147392	1450892	56.85004535147392	2507087	002_20160428	ok quite lealikanasombadisponeblepnmiamoomondasn the govern at the agannater on a procedural acretavecacoran have real organising sitionswebamontellcommisonivedonehmaaslomisiacoratlocomondasowsilcanosaanotrevoteelectronicletno	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/004_20160428.wav	56.85006802721088	2507088	83.50006802721089	3682353	003_20160428	mr buhiwouyeresivenamepovetlycate electronic the vote oagoresahappenmosascoacanapessecarttothe roth electranicermesinvevelof manufastateintodifficultprocebursywoudeverteseplenarasmomaniftivin	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/005_20160428.wav	83.50009070294784	3682354	105.95009070294785	4672399	004_20160428	mr it is checking with coordinators that everyone is ready so we give on point for we have the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/006_20160428.wav	105.9501133786848	4672400	121.90011337868481	5375795	005_20160428	european union agency for law enforcement at lesalswilasyontheladisiondemenev said that war in malmasanksisthe rapporteur sindasdemeda	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/007_20160428.wav	121.90013605442176	5375796	148.35013605442177	6542241	006_20160428	colleague now zeloment nombasil vote in emosapaofthemondowrapporteur on the pollaborosiloswetthisisinebalkanrpresidentsoqknozeobakoalaunchermansomematnoterdsshamaasweegisomstomodvrmmestos	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/008_20160428.wav	148.35015873015874	6542242	164.50015873015872	7254457	007_20160428	justigenmoremtmrpresidentontonjun	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/009_20160428.wav	164.5001814058957	7254458	188.0501814058957	8293013	008_20160428	which channel he interpreting to that would be helpful have another go mr mer please hiv you can repeat what you said is well m very usy uld just like to say	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160428/010_20160428.wav	188.05020408163264	8293014	204.00020408163266	8996409	009_20160428	thank you posident everybody all colleagues all political groups who have been involved in this long peace of work which were now concluding and especially thanks going to guy and un one	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160428.wav
