	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/001_20171005.wav	0.0	0	27.15	1197315	000_20171005	mresi owe have reached point for we were pausing to wait for the rapporteur and i am glad to say mr sogor has arrived can i thank colleagues for their attendence the usual loyally attending hard working members we did pustpond the copyright vote so i do appreciate your attendence for the rest of the	mresi owe have reached point for we were pausing to wait for the rapporteur and i am glad to say mr sugar has arrived can i thank colleagues for their attendence the usual loyally attending hard working members we did pustpond the copyright vote so i do appreciate your attendence for the rest of the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	2
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/002_20171005.wav	27.150022675736963	1197316	45.70002267573696	2015371	001_20171005	agenda which we could not do if you are not here so thank you very much for your attendence and let us move then to point for which is the eu citizenship report two thousand and seventeen strengthening citizens rights in a union of democratic change a rapporteur mr sogor and	agenda which we could not do if you are not here so thank you very much for your attendence and let us move then to point for which is the eu citizenship report two thousand and seventeen strengthening citizens rights in a union of democratic change a rapporteurs mr shugo and	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	4
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/003_20171005.wav	45.700045351473925	2015372	66.35004535147392	2926037	002_20171005	he is going to he presented his draft opinion to the peti report on september one hundred and eighteen amendments have been table to the opinion and we now have an opportunity to discuss them just as a reminder of the base the associated committee under role fifty four and it deals with security threats	he is going to he presented his draft opinion to the peti report on september one hundred and eighteen amendments have been table to the opinion and we now have an opportunity to discuss them just as a reminder of the base the associated committee under role fifty four and it deals with security threats	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/004_20171005.wav	66.35006802721088	2926038	94.10006802721088	4149813	003_20171005	protecting eu citizens are broad and protecting and supporting victims of crime and witnesses so mr sholgo please if you could make your presentation president as i mentioned during the presentation of the draft report from or coming to perspective of the concept of eu citizenship covers arrest are and their eu level that was hart adequately deal in a draft opinion	protecting you citizens are broad and protecting and supporting victims of crime and witnesses so mr sholgo please if you could make your presentation president as i mentioned during the presentation of the draft report from or coming to perspective of the concept of eu citizenship covers arrest are and their eu level that was hart adequately deal in a draft opinion	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	2
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/005_20171005.wav	94.10009070294785	4149814	122.05009070294784	5382409	004_20171005	this is why i am glad that with the help of the shadow rapporteur colleagues we succeeded in freshiongoting more detail or view on this important concept i hundred and eighteen amendments submitted truly develop the issue of security eu citizen protection of broad and protection of victims of crime mentioned i draft opinion but they are also extend to other new areas with an instanctance on non discrimination and equality for all eu citizens	this is why i am glad that with the help of the shadow rapporteur colleagues we succeeded in freshiongoting more detail or view on this important concept i hundred and eighteen amendments submitted truly develop the issue of security eu citizen protection of broad and protection of victims of crime mentioned i draft opinion but they are also extend to other new areas with an instanctance on non discrimination and equality for all eu citizens	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/006_20171005.wav	122.05011337868481	5382410	145.0001133786848	6394505	005_20171005	regardless of they are belonging to any minority group the book of the amendments lent in this direction with particular references to the situation of athoughtonous national linguistic minorities to the still extremely worrying situation of the roma to lgbt persons and disabled and the altri	regardless of they are belonging to any minority group the book of the amendments lent in this direction with particular references to the situation of athoughtonous national linguistic minorities to the still extremely worrying situation of the roma to lgbt persons and disabled and the alderi	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	2
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/007_20171005.wav	145.00013605442177	6394506	171.25013605442177	7552131	006_20171005	it seems to me that there is a broad agreement among us on the fact that such groups need more protection if we want to fill with substance the treaty guarantees concerning non discrimination and equality i also find that there is again an agreement on the fact that eu citizenship rights can only guarantee if embedded in a strong legal framework guarantee democracy rule of law and fundamental rights across the eu	it seems to me that there is a broad agreement among us on the fact that such groups need more protection if we want to fill with substance the treaty guarantees concerning non discrimination and equality i also find that there is again an agreement on the fact that eu citizenship rights can only guarantee if embedded in a strong legal framework guarantee democracy rule of law and fundamental rights across the eu	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/008_20171005.wav	171.25015873015872	7552132	187.90015873015872	8286397	007_20171005	another area that was also addressed was the fact of brexit on eu citizenship rights an issue of vital importance for the millions of citizens on both sides of the channel who are currently experiencing justified fillings on nexcity and distress	another area that was also addressed was the fact of brexit on eu citizenship rights an issue of vital importance for the millions of citizens on both sides of the channel who are currently experiencing justified fillings on nexcity and distress	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/009_20171005.wav	187.9001814058957	8286398	209.4501814058957	9236753	008_20171005	on all these as well as other areas i did not mention i would like to thank shadow rapporteurs for their support for individual and common amendments and looking forward to a good collaboration on the compromises r president mr so any of the shadows like to take the floor mr de hose please	on all these as well as other areas i did not mention i would like to thank shadow rapporteurs for their support for individual and common amendments and looking forward to a good collaboration on the compromises r president mr so any of the shadows like to take the floor mr biden hose please	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	3
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20171005/010_20171005.wav	209.45020408163265	9236754	238.80020408163264	10531089	009_20171005	mr prreesdnt just wanted to thank you the rapporteur think it was a good good working spirit we we could really discussed the wall issue and we found a lot of of levels for compromises and there as m taking questions to be tailed with and i am sure we can we can solve and i think it is an important contribution of our committee	mr prreesdntjust wanted to thank you the rapporteur think it was a good good working spirit we we could really discussed the wall issue and we found a lot of of levels for compromises and there as m taking questions to be tailed with and i am sure we can we can solve and i think it is an important contribution of our committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20171005.wav	1
