	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/001_2017041102.wav	0.0	0	21.75	959175	000_2017041102	mpreentateguesand welcome to this hearing on the proposed rules for the respect of private life and the protection of personal data in electronic communications in the eu	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/002_2017041102.wav	21.75002267573696	959176	47.10002267573696	2077111	001_2017041102	i welcome to all of you and welcome to our ges this afternoon this is a really important an interesting file is at the very cutting age of what the libya committee is doing and i want to thank immediately our rapporteur on this file mariolorestan who is with us and experience rapporteur and our shadows on the file you you will also here	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/003_2017041102.wav	47.10004535147392	2077112	69.45004535147392	3062747	002_2017041102	today i am bank than for their work already on this this incredibly important and interesting file and of course in this hearing today we have really interesting speakers who will give the context for this file and i am sure as we go along will be joined bi more members but welcome to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/004_2017041102.wav	69.45006802721089	3062748	91.00006802721089	4013103	003_2017041102	to all of you i am just going to speak for a couple of minutes is to give the context of what we are talking about today and then introduce our panel of three after which will have an opportunity for a questions and answers in this first session and in the first session we are going to talk about institutional aspects of this issue	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/005_2017041102.wav	91.00009070294784	4013104	109.65009070294785	4835569	004_2017041102	president i wanted to say at the beginning two that this hearing is work streamed and all the interventions of speakers and participants are going to be recourses clues what are we talking about we are talking about a proposal from the commission it was presented in january two thousand and seventeen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/006_2017041102.wav	109.65011337868481	4835570	126.2001133786848	5565425	005_2017041102	for a regulation concerning the respect for private life and the protection of personal data in electronic communications the e privacy regulation and this regulation repeals the current e privacy directive of two thousand and two the eprivacy directive currently enforced	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/007_2017041102.wav	126.20013605442176	5565426	153.65013605442178	6775971	006_2017041102	provides for the rules guaranteeing the protection of privacy in the electronic communication sector and it complements the particular and particularises the form of data protection directive usd ninety five forty six it aims at ensuring the protection of confidentiality of communications in line with the fundamental right to the respect of private and family life enshrined in article seven of the charter of fundamental rights	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/008_2017041102.wav	153.65015873015872	6775972	178.50015873015872	7871857	007_2017041102	the proposed e privacy regulation takes account of the important technological and economic developments in the electronic communication sector since two thousand and two where new services of interpersonal communications coexist in parallel with traditional communication services and present a similar impact on the privacy and the protection of personal data of individuals	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/009_2017041102.wav	178.5001814058957	7871858	205.9501814058957	9082403	008_2017041102	these new services were not submitted to the protection of private life and data processing of the e privacy directive two thousand and two fifty eight resulting therefore an avoid of protection the proposed e privacy regulation updates the current rules of the privacy directive to align with the new eu data protection legal framework established by the gtpr and takes account of the recent case law of the got of justice	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017041102/010_2017041102.wav	205.95020408163265	9082404	230.10020408163265	10147419	009_2017041102	we now expand its scope to cover these new forms of electronic communications to ensure the same level of protection of individuals regardless of the communication service used it takes account of experience gained over the years regarding kuckis and other tools enable in tracking of individuals and seriously impacting on the private life and confidentiality of communications	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017041102.wav
