	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/001_2017012402.wav	0.0	0	29.75	1311975	000_2017012402	prreeif you are ready to start we can begin if you want to take your seats i am delighted to have commissioner avrmopolus with us today we have not seen him since november but as usual we have been in close contact you individually as members have been in close contact with them and we are of course know the work he has been doing	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/002_2017012402.wav	29.75002267573696	1311976	59.30002267573696	2615131	001_2017012402	today we want to discuss the implementation of the two thousand and sixteen work programme that start indicating just ignore me is the usual lebawaythatisyekeepgoing just please be relax when you re indicating its i am going to i am just going to explain we have two at we committed two hours to this so i do not want a usual mad rush so we have two hours	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/003_2017012402.wav	59.300045351473926	2615132	86.25004535147393	3803627	002_2017012402	i think normally it is one and a half hour so it gets really ridiculous so we have two hours the commissioner is going to speak for around fifteen minutes up to fifteen minutes if we do what we did yesterday colleagues with commissioner jourova those of you who were here we had colleagues stopped two minutes this made the session much better because we had	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/004_2017012402.wav	86.25006802721089	3803628	112.10006802721088	4943613	003_2017012402	adequate time for the answer is so on so if we can please stick to that can have discipline it really will help because there are there are really important issues just by way of introduction i want to just before commissioner bimopolis begins i just want to highlight complelot things we had a very intense debate colleagues will know on the issue of the everts so called emergency	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/005_2017012402.wav	112.10009070294785	4943614	138.55009070294784	6110059	004_2017012402	situation for refugees in the freezing whether and i just want to mention one thing i was began to say to him as he arrived the debate from members was not the usual or not they can have serfius debate of what is the commission doing what is at the commission doing it was a much deeper level of debate it was an understanding a what the obstacles are what the problems are	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/006_2017012402.wav	138.5501133786848	6110060	162.70011337868482	7175075	005_2017012402	mr bureaucratic and otherwise and it was a much deeper level on debate about what is really necessary in this situation also with the dublin transfers of relocation and we were aware of all the difficulties all the political difficulties administrative difficulties so this is the kind of level we want to pursue in the questions to get to the real heart of	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/007_2017012402.wav	162.70013605442176	7175076	181.15013605442178	7988721	006_2017012402	of what is going wrong and that really i think was reflected in that plenary debate the asylum package and i just want to mention of course we are the data retention judgment discussion today as well and and the inevitability of looking for a data	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/008_2017012402.wav	181.15015873015872	7988722	207.90015873015872	9168397	007_2017012402	retention package at some point i just want to mention these these points so that they are they are heard ok i am going to shot up now and we will listen to the commissioner for fifty minutes and then we will have our usual free for all we start with the coordinators and then will have the members and if anyone has an indicated please indicate that some point out close the list so please indicate as the commissioner is speaking commissioner you are very welcome	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/009_2017012402.wav	207.9001814058957	9168398	233.85018140589568	10312793	008_2017012402	and mr president thank you claude honourable members of parliament dear colleagues let me start by expressing my best wishes to you and your families for this new year and of course which is for our great success to their endabours to the new members of the newly elected	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/010_2017012402.wav	233.85020408163265	10312794	256.90020408163264	11329299	009_2017012402	berow this committee i am really glad that my go friend clod was reelected as our chair and i am looking forward to to continue working together with the vice presidents and all of you i think that our discussion today is very timely	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/011_2017012402.wav	256.90022675736964	11329300	281.0502267573696	12394315	010_2017012402	we need to take stock of the progress achieved to discuss our priorities and to respond to the most pressing issues we were all shocked by the living conditions of rereges in the extreme whether conditions across europe	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/012_2017012402.wav	281.05024943310656	12394316	304.4002494331066	13424051	011_2017012402	this is why i could not be with you last week as you know in the plenary i was in the island of lesbos and the held a serious of meetings in greece on the issue in order to improve the situation let me as i always do very open with you	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/013_2017012402.wav	304.4002721088435	13424052	326.95027210884354	14418507	012_2017012402	the actual managing of the migratory crisis is not an easy task we all know it it requires the coordination and cooperation of many different stakeholders in challenging and often changing conditions in the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/014_2017012402.wav	326.9502947845805	14418508	346.9002947845805	15298303	013_2017012402	of both greece and italy and recently in bulgaria the commission and the european agencies have provided the necessary financial and operational support we need to ensure that the whole procedure from reception	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/015_2017012402.wav	346.90031746031747	15298304	370.55031746031744	16341269	014_2017012402	to relocation or return of a migrant is done under the right human conditions and is as quick as possible in order to move people from their temporary shelters one point is certainly shared priority for un me mr	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/016_2017012402.wav	370.55034013605444	16341270	393.80034013605444	17366595	015_2017012402	i have to ask fast so that relocation becomes a success and a solidarity instrument in the european union i want to see more efforts being done in particular for the relocation of an accompanied minors member states should also relocate from italy	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/017_2017012402.wav	393.8003628117914	17366596	413.3503628117914	18228751	016_2017012402	and start accepting eretreens as foreseen in the relocation decisions europol will assist italy should additional checks be considered necessary by the member states of relocation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017012402/018_2017012402.wav	413.35038548752834	18228752	437.30038548752833	19284947	017_2017012402	the europol will provide a secure communication channel and play a facilitator role during the security interviews if needed the work on return and readmission was particularly relevant in two thousand and sixteen we engaged in a more coordinated	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017012402.wav
