	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/001_2016042101.wav	0.0	0	22.35	985635	000_2016042101	mrs colleagues welcome to our second day of this libe meeting i have to start with an announcement	men colleagues welcome to our second day of this labour meeting i have to start with an announcement	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	6
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/002_2016042101.wav	22.350022675736962	985636	39.90002267573696	1759591	001_2016042101	resent upon request from the rapporteur mrs gabriel the last point and the agenda of todays meeting the visa liberalisation with georgia is postponed to our meeting of mandate twenty fix april next mandate	resent upon request from the rapporteur ms gabriel the last point and the agenda of todays meeting the visa liberalisation with georgia is postponed to our meeting of mandate twenty fix april next mandate	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	1
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/003_2016042101.wav	39.90004535147392	1759592	65.95004535147392	2908397	002_2016042101	let us start with the first point on our agenda european travel document for the return of illegally staying third country nationals i will give a flow to the rapporteur to present the draft report and i will give immediately go immediately to mr le please	let us start with the first point on our agenda european travel document for the return of illegally staying third country nationals i will give a flow to the rapporteur to present the draft report and i will give immediately go immediately to mr ala please	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	2
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/004_2016042101.wav	65.95006802721089	2908398	88.30006802721088	3894033	003_2016042101	mr president commission le one of the many failures of the european common asylum policy and our common approach to the ongoing migrant crisis is the failure of the member states to repatriate those migrants whose asylum application has been rejected	mr president commissione one of the many failures of the european common asylum policy and our common approach to the ongoing migrant crisis is the failure of the member states to repatriate those migrants whose asylum application has been rejected	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	2
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/005_2016042101.wav	88.30009070294784	3894034	106.55009070294784	4698859	004_2016042101	who are not in need of international protection and who use the asylum procedure as a channel of economic migration less than forty of return decisions are actually enforced this failure has several consequences	who are not in need of international protection and who use the asylum procedure as a channel of economic migration less than forty of return decisions are actually enforced this failure has several consequences	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/006_2016042101.wav	106.55011337868481	4698860	123.90011337868481	5463995	005_2016042101	firstly it encourages the abuse of the asylum system we know that a very large and growing number of those who are crossing the mediterranean come from countries whose citizens are very unlikely to be recognised as refugees le	firstly it encourages the abuse of the asylum system we know that a very large and growing number of those who are crossing the mediterranean come from countries whose citizens are very unlikely to be recognised as refugees	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	3
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/007_2016042101.wav	123.90013605442176	5463996	142.65013605442178	6290871	006_2016042101	nl it undermines the credibility and legitimacy of the asylum system in the eyes of european citizens and thirdly its up resources that should be used for the benefit of those who genuinely need protection	secondly it undermines the credibility and legitimacy of the asylum system in the eyes of european citizens and thirdly its up resources that should be used for the benefit of those who genuinely need protection	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	6
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/008_2016042101.wav	142.65015873015872	6290872	160.30015873015873	7069237	007_2016042101	the reasons behind the low return rates are complicated and their clearly is no single magical solution to the problem certain member states are more successful than others in returning people to certain countries of origin	the reasons behind the low return rates are complicated and their clearly is no single magical solution to the problem certain member states are more successful than others in returning people to certain countries of origin	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/009_2016042101.wav	160.3001814058957	7069238	176.5501814058957	7785863	008_2016042101	it would be very useful to closely investigate the experiences and practices in member states while there is no single solution there are many small things that can be done to improve the situation	it would be very useful to closely investigate the experiences and practices in member states while there is no single solution there are many small things that can be done to improve the situation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016042101/010_2016042101.wav	176.55020408163264	7785864	196.50020408163266	8665659	009_2016042101	one identified reason for the reluctance of certain countries of origin to take back their own citizens is the lack of a harmonised single use travel document with sufficient security features and recognised by the countries of origin	one identified reason for the reluctance of certain countries of origin to take back their own citizens is the lack of a harmonised single use travel document with sufficient security features and recognised by the countries of origin	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016042101.wav	0
