	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/001_2016120801.wav	0.0	0	27.45	1210545	000_2016120801	mr dearcollagesif we are ready to vote we can proceed psidesclguefirst of all welcome to our econ vice chair mato adrover mr gualtieri can not make it today said meeting in italy and we welcome the vice chair of the committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/002_2016120801.wav	27.45002267573696	1210546	49.40002267573696	2178541	001_2016120801	so welcome to eco members also as regards the vote today on the draft motion for a resolution pursuant to rule one five three of the rules of procedure on the commission delegated regulation of twenty four november two thousand and sixteen amending commission delegated regulation eu two thousand and sixteen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/003_2016120801.wav	49.40004535147392	2178542	73.95004535147392	3261197	002_2016120801	one six seven five supplementing directive eu two thousand and fifteen eight nine identifying high risk third countries with strategic deficiencies as you know colleagues on the latest list gana has been removed from the list in line with fatf however based on objections of groups the majority of coordinator has indicated a possible rejection of the delegated act	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/004_2016120801.wav	73.95006802721089	3261198	100.90006802721088	4449693	003_2016120801	consequently todays meeting was organised to take a decision of both committees before the vote let me remind you about the timeline and the voting procedure an extension of the deadline for scrutiny has been requested by a further month this means that the deadline to legally object the act is twenty four january two thousand and seventeen and the draft resolution voted today will go to plenary in january two thousand and seventeen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/005_2016120801.wav	100.90009070294785	4449694	119.95009070294785	5289799	004_2016120801	in that regard econ an lib tabled a draft motion for a resolution to which amendments were received so first we will vote on the amendments followed by a vote on the resolution so we can now proceed to the vote i think my cocheri would like to just make a quick announcement before we	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/006_2016120801.wav	119.9501133786848	5289800	136.0001133786848	5997605	005_2016120801	yes thank you mr marit one second to thank you as president of live and yes to rememb to the eco members that we continue with our meeting in the room one a after the ods	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/007_2016120801.wav	136.00013605442177	5997606	158.15013605442178	6974421	006_2016120801	so we could proceed to the vote and we begin with paragraph one the original text the voters open by the wat s all elect the votes led	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/008_2016120801.wav	158.15015873015872	6974422	187.90015873015872	8286397	007_2016120801	mr prentlaguejustpsforamoment obviously eca on this year so let me just pos just before we begin could colleagues who do not have colleagues if you cold just pos for a moment colleages who do not have electronic voting cars cold you just indicate now please one to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/009_2016120801.wav	187.9001814058957	8286398	207.1501814058957	9135323	008_2016120801	three you indicating mr machel you do not have you had looking at three for for all three for all three colleagues who do not have their electronic voting cars please indicate my hand and we will we will record your vote ok everyone else happy	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016120801/010_2016120801.wav	207.15020408163267	9135324	234.10020408163265	10323819	009_2016120801	ok we can proceed what all yes i take the paragraph one again and we will proceed ok paragraph one the votes open voting posed but it is carried paragraph two the votes open votes closed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016120801.wav
