	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/001_20151217.wav	0.0	0	19.25	848925	000_20151217	m pe on more than colleagues we begin with the chairs and a we do we begin with the adoption of the agenda if there are no objection to the agenda adopted	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/002_20151217.wav	19.25002267573696	848926	41.80002267573696	1843381	001_20151217	on the linguistic profile please note that only interpretation and french german and talian dutch including create spanish porturagincleded hungarian polin bovak bulgarian romanian will be available today the endorsement of coordinators recommendation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/003_20151217.wav	41.800045351473926	1843382	67.85004535147392	2992187	002_20151217	i have to inform that coordinators due to the limited meeting pots available in january two thousand and fifteen have requested two additional flat for their meeting firstly the fourteen january in brussels and money eighteen of january in strasbourg d you endorsed be recommendations so endorsed thank you very much	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/004_20151217.wav	67.85006802721088	2992188	89.00006802721089	3924903	003_20151217	colleagues do you all have your voting can you if anyone does not have their voting part to people in decatehagid morning again realise that i anmekingisisa very bid microphone i do not know i am getting it that	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/005_20151217.wav	89.00009070294784	3924904	116.45009070294785	5135449	004_20151217	does my my vifeallyouminimspekmorelodlytogobingmoreathoricatthatismabaiifeelinthe data regulation i should be know their public ok and at the something wrong with it pollogytoboroldthapeebackulkcolleagueseveryone has their electronic voting card we have tree bot today to pre	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/006_20151217.wav	116.4501133786848	5135450	133.8001133786848	5900585	005_20151217	i remain for the perdooneweavtwehavetrewewill take the vote in a moment i just want to just ta the core we begin i am conscious that we will have a number of members who do not be here next week when we have the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/007_20151217.wav	133.80013605442176	5900586	153.55013605442176	6771561	006_20151217	mr president you report back amongst other things with the next two days had a number of people have given apologies already so i just wanted to say by we have introduction very quickly that because an unprecedented number of trilogues that have now completed or our near completion for this committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/008_20151217.wav	153.55015873015873	6771562	177.30015873015873	7818937	007_20151217	and for that region i really want to thank the members who have taken part in this trialogue the shadowed all of the other members who have been involved in amending that legislation have been involved in discussing it i want to thank the members of the debate daft and the staff members of the member	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/009_20151217.wav	177.3001814058957	7818938	193.85018140589568	8548793	008_20151217	who have been involved in all of this because it has been an unprecedented workload which has taken place at a time on the external work and issues on this committee have been quite extreme as we all know	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151217/010_20151217.wav	193.85020408163265	8548794	223.40020408163267	9851949	009_20151217	so thank you to all of you for that work particularly to us of you can not be hear for the final committing meetings next week and i would like to on record the president yolsospeaking aseconiiwill thank them following their intervention so with that banks we move to the first electronic vote the protection of individuals with regard to the processing of personal data and free movement of such data the general data protection regulation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151217.wav
