	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/001_2017022803.wav	0.0	0	27.95	1232595	000_2017022803	mr pre ladies and gentlemen you may you may have the same opinion then i have as the last sessions ended later we try now to bring in the lost time dear colleagues dear members of national parliaments	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/002_2017022803.wav	27.95002267573696	1232596	55.60002267573696	2451961	001_2017022803	it is a pleasure to welcome you to this workshop which will focus on the working of the dublin regulation in practice i am happy to see that we have with us representatives from eleven national parliaments and chambers regarding interpretation please not that there is interpretation for	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/003_2017022803.wav	55.60004535147392	2451962	83.15004535147392	3666917	002_2017022803	greek and polish this workshop has the objective to bring together officials working with the dublin rules on a daily basis and decision makers of national parliament and the european parliament to increase the mutual understanding about the implementation of the regulation and what works	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/004_2017022803.wav	83.15006802721088	3666918	110.40006802721088	4868643	003_2017022803	the events of two thousand and fifteen leave no doubt about the question whether the dublin regulation needs to be reformed and the commission has presented a proposal for a revision of the existing dublin regulation in may of last year since then many stakeholders have send us their views and we had the occasion to discuss many aspects of the proposed reform	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/005_2017022803.wav	110.40009070294785	4868644	140.15009070294784	6180619	004_2017022803	like the introduction of the corrective allocation mechanism the useful ness of the discretionary class the length of the procedure etc however the workshop today makes a difference it will focus on the technical side on what it takes on the ground to make the dublin system work of particular interest is how to ensure family unity	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/006_2017022803.wav	140.1501133786848	6180620	160.1001133786848	7060415	005_2017022803	and the cooperation between member states when it comes to take charge and take back requests i am therefore particularly honoured to welcome jesicanisonhelier from the dublin unit of the swedish migration agency	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/007_2017022803.wav	160.10013605442177	7060416	179.35013605442177	7909341	006_2017022803	we also have a speaker familiar with the situation in the member states but also with the european perspective i have the honour to welcome patricia fund the path she is head of the asylum support department at the european asylum support office as a	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/008_2017022803.wav	179.35015873015874	7909342	208.40015873015872	9190447	007_2017022803	her contribution will focus on how azo can support the dublin unit in the member states a part of this report is of course related to training before i give the flow furs to petrishor from the par i would like to remind you of the formula we use for the debates at this icm the flow will be given alternative	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/009_2017022803.wav	208.4001814058957	9190448	226.0501814058957	9968813	008_2017022803	to two members of national parliaments and one member of the european parliament as they are here until the list of speakers is exhausted members of national parliaments wishing to intervene are kindly requested to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017022803/010_2017022803.wav	226.05020408163264	9968814	251.80020408163264	11104389	009_2017022803	fill in the form for requesting the floor in the current session and hand them over to the secretariat which is right be net me the spikes list will be created on a basis of these forms in the oder of their receiving meps can ask for the floor by making a sign to me as usual	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017022803.wav
