	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/001_2018020101.wav	0.0	0	20.05	884205	000_2018020101	mr president eu good morning and i am just going to do the announce its val you have gets settle down first of all the linguistic profile this morning we will not have interpretation in maltese creation and gal ec	mr president clues good morning and i am just going to do the announce its val you have gets settle down first of all the linguistic profile this morning we will not have interpretation in maltese creation and galic	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	6
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/002_2018020101.wav	20.05002267573696	884206	42.90002267573696	1891891	001_2018020101	ms for the endorsement of the coordinators recommendations we have some nomination of rapporteurs this is for the libe committee by so malin ars of the epp has been nominated rapporteur on the proposal for interoperability and ms nagy of the epp has been nominated rapporteur for the own initiative report	for the endorsement of the coordinators recommendations we have some nomination of rapporteurs this is for the libe committee by so milan ars of the epp has been nominated rapporteur on the proposal for interoperability and mr nagy of the epp has been nominated rapporteur for the own initiative report	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	6
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/003_2018020101.wav	42.90004535147392	1891892	70.25004535147393	3098027	002_2018020101	on minimum standards for minorities in the eu and mr melo of the epp has been nominated rapporteur on the second half of the interoperability report des the committee endorsed this coordinated recommendations yes they are endorsed and i reminder that we have an electronic vote to turned and thirty for the libe committee to bring your electronic voting cards	on minimum standards for minorities in the eu and mr melo of the epp has been nominated rapporteur on the second half of the interoperability report does the committee endorsed this coordinated recommendations yes they are endorsed and i reminder that we have an electronic vote to turned and thirty for the libe committee to bring your electronic voting cards	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	1
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/004_2018020101.wav	70.25006802721089	3098028	96.70006802721089	4264473	003_2018020101	colleagues i am delighted to welcome my two cochairs ms marco van the chair of the development committee and mr marcallstor the chair of the foreign affairs committee to this joint debate between libe afet and development on the very important topic of the global compact on safe orderly and regular migration and i am very happy to introduce our special guest	colleagues i am delighted to welcome my two cochairs ms makovanthe chair of the development committee and mr marcallstor the chair of the foreign affairs committee to this joint debate between libyaffit and development on the very important topic of the global compact on safe orderly and regular migration and i am very happy to introduce our special guest	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	8
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/005_2018020101.wav	96.70009070294785	4264474	112.65009070294785	4967869	004_2018020101	the director of the international organisation for migration michele klein solomon so thank you for being president this thirdly morning for this debate between the three of us colleagues	the director of the international organisation for migration michel clan solomon so thank you for being president this thirdly morning for this debate between the three of us colleagues	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	4
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/006_2018020101.wav	112.65011337868481	4967870	133.1001133786848	5869715	005_2018020101	mr president this debate on the global compact as a littable of his trades want to briefly introduce what we are doing this morning representatives of the eeas the external action service the commission and the bulgarian presidency are also in the room for the debate they may also take the floor	mr president this debate on the global compact as a littable of his trades want to briefly introduce what we are doing this morning representatives of the eeas the external action service the commission and the bulgarian presidency are also in the room for the debate they may also take the floor	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/007_2018020101.wav	133.10013605442177	5869716	158.35013605442177	6983241	006_2018020101	and in addition a representative of the mexican embassy is here today also because one of they will be co facilitators in this global compact process i welcome to them and for those of you are following this and i know you are this item concerns the folloupd a new declaration adopted by the un general assembly summit in two thousand and sixteen	and in addition a representative of the mexican embassy is here today also because one of they will be co facilitators in this global compact process i welcome to them and for those of you are following this and i know you are this item concerns the folloupd a new declaration adopted by the un general assembly summit in two thousand and sixteen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/008_2018020101.wav	158.35015873015874	6983242	186.90015873015872	8242297	007_2018020101	which were sees the adoption of two global compact one on refugees and one on migrants in two thousand and eighteen for all of our three committee we are being great attention to this process leading to the global compact because under this framework different meetings have been dedicated this subject because of the importance of the whole migration issue and during the discussion we will hear why eu	which were sees the adoption of two global compact one on refugees and one on migrants in two thousand and eighteen for all of our three committees we are being great attention to this process leading to the global compact because under this framework different meetings have been dedicated this subject because of the importance of the whole migration issue and during the discussion we will hear why	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	4
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/009_2018020101.wav	186.9001814058957	8242298	202.4501814058957	8928053	008_2018020101	and there is no one better to hear that from than our guest de director of the global compact for migration at the office of the director general at the headquarters of the international organisation for migration	and there is no one better to hear that from than oureguestiethedirectore of the global compact for migration at the office of the director general at the headquarters of the international organisation for migration	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	7
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018020101/010_2018020101.wav	202.45020408163265	8928054	225.50020408163266	9944559	009_2018020101	ms michel leads ims follow up to the two thousand and sixteen un general assembly summit on addressing large movements of refugees and migrants and the plan development of a global compact for safe orderly and regular migration she is a long career on a wide range of migration policy matters being one of the leading world experts on this topic	michel leads ims follow up to the two thousand and sixteen un general assembly summit on addressing large movements of refugees and migrants and the plan development of a global compact for safe orderly and regular migration she is a long career on a wide range of migration policy matters being one of the leading world experts on this topic	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018020101.wav	3
