	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/001_2018042502.wav	0.0	0	17.95	791595	000_2018042502	eu we are were just starting pa	we are were just starting please	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	7
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/002_2018042502.wav	17.95002267573696	791596	44.90002267573696	1980091	001_2018042502	on twenty december two thousand and seventeen the european commission adopted eight recommendations for council decisions outrising the opening of negotiations for agreements between the eu and various countries of the mediterranean and the middle east north africa to exchange personal data between europol and those countries the countries concern are algeria	on twenty december two thousand and seventeen the european commission adopted eight recommendations for council decisions outrising the opening of negotiations for agreements between the eu and various countries of the mediterranean and the middle east north africa to exchange personal data between europol and those countries the countries concern are algeria	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/003_2018042502.wav	44.90004535147392	1980092	67.95004535147392	2996597	002_2018042502	israel egypt jordan libananmarokotunisia turkey on fifth february two thousand and eighteen libe coordinators decided to monitor the negotiations fires face for these international agreements and to draft reports on the draft negotiations guidelines peresuan to rule one hundred and eight	israel egypt jordan libananmarokotunisia turkey on fifth february two thousand and eighteen libya coordinators decided to monitor the negotiations fires face for these international agreements and to draft reports on the draft negotiations guidelines peresuan to rule one hundred and eight	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	2
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/004_2018042502.wav	67.95006802721089	2996598	89.50006802721089	3946953	003_2018042502	on fi march two thousand and eighteen libe coordinators decided to appoint the libe car as mr moraes as institutional rapporteur for these aid reports today today we have a first exchange of views on these important draft recommendations the edp as	on fi march two thousand and eighteen libe coordinators decided to appoint the libe car as mr maris as institutional rapporteur for these aid reports today today we have a first exchange of views on these important draft recommendations the edp as	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	3
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/005_2018042502.wav	89.50009070294784	3946954	118.05009070294784	5206009	004_2018042502	has issued an opinion on the negotiations mandate therefore we will first here the european commission after which the edps will present its main findings ms cecilia very clay deputy have head of unit for police cooperation and information exchange unit you have flow for seven minutes	has issued an opinion on the negotiations mandate therefore we will first here the european commission after which the edps will present its main findings ms ssilia very clay deputy have head of unit for police cooperation and information exchange unit you have flow for seven minutes	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	3
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/006_2018042502.wav	118.05011337868481	5206010	138.9001133786848	6125495	005_2018042502	mr president thank you for inviting the commission to give more a broader outline on the proposals for aid recommendations in the area of exchange of personal data between europol and law enforcement third countries authorities	mr president thank you for inviting the commission to give more a broader outline on the proposals for aid recommendations in the area of exchange of personal data between europol and law enforcement third countries authorities	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/007_2018042502.wav	138.90013605442178	6125496	167.85013605442177	7402191	006_2018042502	de the commission has adopted these aid recommendations with a view to establishing a legal basis for the exchange of personal data between europol and the countries identified the recommendations are first and foremost driven by operational needs it has to be stressed that the europol external strategy running from two thousand and seventeen to two thousand and twenty	the commission has adopted these aid recommendations with a view to establishing a legal basis for the exchange of personal data between europol and the countries identified the recommendations are first and foremost driven by operational needs it has to be stressed that the europol external strategy running from two thousand and seventeen to two thousand and twenty	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	3
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/008_2018042502.wav	167.85015873015874	7402192	188.50015873015872	8312857	007_2018042502	stresses the need for closer cooperation between europol and the number of middle east north africa countries also known as the main countries the each of the recommendation covers specific crime phenonoma which are relevant to that specific country	stresses the need for closer cooperation between europol and the number of middle east north africa countries also known as the main countries the each of the recommendation covers specific crime phenonoma which are relevant to that specific country	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/009_2018042502.wav	188.5001814058957	8312858	212.7501814058957	9382283	008_2018042502	but we also have to bear in mind that the exist nonetheless a common threat to all the countries in fact in all the countries there is a need to addressing the current terrorism threat and migration related challenges to give you a brief all review of the kind of crime areas that would be covered by the various agreements	but we also have to bear in mind that the exist nonetheless a common threat to all the countries in fact in all the countries there is a need to addressing the current terrorism threat and migration related challenges to give you a brief all review of the kind of crime areas that would be covered by the various agreements	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018042502/010_2018042502.wav	212.75020408163266	9382284	241.40020408163267	10645749	009_2018042502	they would cover terrorism in particular to address the phenomenon of foreign terrorists fireters there would also be migration related to challenges for example as you may may know some of these countries are host to significant numbers of irregular migrants where as others about source and transit countries for this kind of migration	they would cover terrorism in particular to address the phenomenon of foreign terrorists fireters there would also be migration related to challenges for example as you may may know some of these countries are host to significant numbers of irregular migrants where as others about source and transit countries for this kind of migration	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018042502.wav	0
