	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/001_20150413.wav	0.0	0	22.85	1007685	000_20150413	mep colleagues your ges please take your seats you would like to start this after meeting	mr colleagues your ges please take your seats you would like to start this after meeting	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	2
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/002_20150413.wav	22.850022675736962	1007686	44.500022675736965	1962451	001_20150413	first i would like to start with the adoption of the agenda may i ask to take your set pleases first on the agenda	first i would like to start with the adoption of the agenda may i ask to take your set pleases first on the agenda	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/003_20150413.wav	44.50004535147392	1962452	65.75004535147393	2899577	002_20150413	please know that points three the adoption of minutes seven joint operational t mara eight eu us agreement under protection of personal data abril agreement nine fight against ro to the unions financial interests have to be postponed	please know that points three the adoption of minutes seven joint operational tar eight eu us agreement under protection of personal data abril agreement nine fight against ro to the unions financial interests have to be postponed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	3
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/004_20150413.wav	65.75006802721089	2899578	82.60006802721088	3642663	003_20150413	if you do not have any objection to this than this agenda is adopted as modified then un de linguestic profile the interpretation in danish letbin and croatian is unfortunately not available during the meeting	if you do not have any objection to this than this agenda is adopted as modified then un the linguestic profile the interpretation in danish letbin and croatian is unfortunately not available during the meeting	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	2
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/005_20150413.wav	82.60009070294785	3642664	99.65009070294785	4394569	004_20150413	then i have a long list of endorsement of coordinators recommendations so i will have to red up all the coordination including decisions first on the nomination of rapporteur for opinion	then i have a long list of endorsement of coordinators recommendations so i will have to read up all the coordination including decisions first on the nomination of rapporteur for opinion	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	1
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/006_20150413.wav	99.65011337868481	4394570	117.90011337868481	5199395	005_20150413	ms gabriel from the epp has been nominated rapporteur on the conclusion of short state visa waver agreements between the eu and santlusiatimoless the united arab mates dominica sane instant and grenadines samar tobago one wel to granathe	ms gabriel from the epp has been nominated rapporteur on the conclusion of short state visa waver agreements between the eu and santlusiatimoless the united arabemwatesdaminica sant instant and grenadines samwartobegooneweltogranathe	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	12
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/007_20150413.wav	117.90013605442176	5199396	138.65013605442178	6114471	006_20150413	the second decision on opinion proposal for a council directive ni directive as regards mandatory automatic exchange of information in the field of taxation here the coordinated decided that no opinion will be drafted however amendments can be tabled directly in the econ committee	the second decision on opinion proposal for a council directive directive as regards mandatory automatic exchange of information in the field of taxation here the coordinated decided that no opinion will be drafted however amendments can be tabled directly in the eco committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	4
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/008_20150413.wav	138.65015873015872	6114472	155.00015873015872	6835507	007_20150413	then on hearings and missions for the second semester of two thousand and fifteen the coordinators approved the list of hearings and missions for the second semester and this list has been circulated to the libe members	then on hearings and missions for the second semester of two thousand and fifteen the coordinators approved the list of hearings and missions for the second semester and this list has been circulated to the libe member	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	1
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/009_20150413.wav	155.0001814058957	6835508	176.2501814058957	7772633	008_20150413	the european ombudsman requests for inclusion in the ep public register of existing minutes of meetings of committee coordinators between two thousand and nine and two thousand and fourteen the coordinators agreed on publishing all existing feedback notes of the previous term in the ep register	the european ombudsman requests for inclusion in the ep public register of existing minutes of meetings of committee coordinators between two thousand and nine and two thousand and fourteen the coordinators agreed on publishing all existing feedback notes of the previous term in the ep register	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/010_20150413.wav	176.25020408163266	7772634	195.80020408163264	8634789	009_20150413	the nomination of an observer for the election of the president of eurojust the twenty in april two thousand and fifteen the coordinators decided to send a member of the libe secretariat as observer as we de as we were doing this in the past	the nomination of an observer for the election of the president of eurojust the twenty in april two thousand and fifteen the coordinators decided to send a member of the libe secretariat as observer as we done as we were doing this in the past	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	2
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20150413/011_20150413.wav	195.80022675736961	8634790	223.35022675736963	9849745	010_20150413	ms then a draft letter from the chair to the presidency on the regulation on new sycolective substances and on the directive amending the council framework decision ling down minimum provisions on the constituent elements of criminal acts and penalties in the field of illicit drug trafficking the coordinators agreed on sending this letter to the council presidency	then a draft letter from the chair to the presidency on the regulation on new sycolective substances and on the directive amending the council framework decision ling down minimum provisions on the constituent elements of criminal acts and penalties in the field of illicit drug trafficking the coordinators agreed on sending this letter to the council presidency	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20150413.wav	3
