	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/001_2016061501.wav	0.0	0	28.75	1267875	000_2016061501	good morning colleagues good morning everybody let start our ordinary libyan meeting which is foshan for today until twelve thirty and then in the afternoon from three to six thirty and then for tomorrow	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/002_2016061501.wav	28.75002267573696	1267876	56.20002267573696	2478421	001_2016061501	i will have to announce some changes to the agenda on seven the communication from the commission to the european parliament council the council and the european investment bank on establishing a new partnership framework with third countries under the european agenda on migration will take place before five at nine fifty then six an illegal	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/003_2016061501.wav	56.200045351473925	2478422	77.85004535147392	3433187	002_2016061501	for a suspects or accused personally criminal proceedings and in european arrest warrant proceedings will take place after eight at eleven thirty thirteen question for riternanswer to the commission by ignazio kora has been postponed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/004_2016061501.wav	77.85006802721088	3433188	106.30006802721088	4687833	003_2016061501	fifteen on listening the third countries whose nationals must be pocessional visas when crossing their external borders and those whose nationals are except from their requirement namely kosovo will take place today at twelve instead of tomorrow morning the new point will take place a new point has been added to our agenda tomorrow morning at nine a large on the state of amagens in france and its compliance with eu primary and secondary law	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/005_2016061501.wav	106.30009070294784	4687834	123.15009070294785	5430919	004_2016061501	so these are indicative times lots and they might change during the meeting of course if there are no objections to the agenda as modified it is adopted then on the linguistic profile	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/006_2016061501.wav	123.15011337868481	5430920	152.8001133786848	6738485	005_2016061501	we do not have gali and croatian interpretation today and tomorrow and the dutch interpretation is not available from three to six thirty this afternoon we then have to endorse the coordinators recommendations on the nomination of the rapporteur namely mr kerkop as a rapporteur for the report on the establishment of eurodac	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/007_2016061501.wav	152.80013605442176	6738486	179.95013605442176	7935801	006_2016061501	i wo not read up all this long name so the eurodak rapporteur mr timothikirkhope does the committee endorse the coordinators recommendation i take as accepted than approval of minutes of the meetings of fourteen fifteen september two thousand and fifteen than november two thousand and fifteen sixteen nineteen november	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/008_2016061501.wav	179.95015873015873	7935802	199.40015873015872	8793547	007_2016061501	two thousand and fifteen seventeen december two thousand and fifteen and twenty to twenty april two thousand and sixteen if there are no objections to the minutes they are adopted now we start with	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/009_2016061501.wav	199.4001814058957	8793548	220.5501814058957	9726263	008_2016061501	the list of shot countries who national has been percessional visas when crossing the external borders and those who national are accept from that requirement review of the suspension mechanism the commission has proposed this so called suspension mechanism proposal	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/010_2016061501.wav	220.55020408163264	9726264	244.70020408163265	10791279	009_2016061501	which provides for the possibility to spend visa free travel to eu for citizens of third country who are normally exempt if certain conditions are met our rapporteur is mr diasdemeras he was also the rapporteur when this mechanism was introduced in the regulation so i will give him the for immediately	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/011_2016061501.wav	244.70022675736962	10791280	268.65022675736964	11847475	010_2016061501	mr president we are going to shore the suspension mechanism as i mentioned on twenty six may this is a priority report for the european parliament and for me	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/012_2016061501.wav	268.6502494331066	11847476	297.30024943310656	13110941	011_2016061501	negotiations on important dossiers about visa liberalisation include ukraine kosovo georgia turkey and these depend on the result of this draft report this project the economic political and humanitarian repercussions should not be forgotten we should not forget the fundamental role of the agreement with turkey	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/013_2016061501.wav	297.30027210884356	13110942	318.05027210884356	14026017	012_2016061501	and we need to be very aware when we are setting about our work so weak after i was appointed rapporteur i presented my draft report in the past few days i have had meetings with my colleagues	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/014_2016061501.wav	318.0502947845805	14026018	345.7002947845805	15245383	013_2016061501	with the rotating presidency of the council and with the commission i have to say that given all of the circumstances arrounding the dossier i am going to be extremely committed and i will act humbly in order to produce a very good report the suspension mechanism is extremely important	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/015_2016061501.wav	345.7003174603175	15245384	375.4503174603175	16557359	014_2016061501	it has repercussions on all nationals of third countries with which the european union has signed visa sanction agreements and so it is necessary that we study lo every detail and every step of the implementation procedure of the report my draft report tries to achieve these objectives and for this i have included three main ideas	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/016_2016061501.wav	375.4503401360544	16557360	396.50034013605443	17485665	015_2016061501	the first relates to delegated acts the mechanism in place and the commissions proposal ensure that its function will take place via implementing acts however my draft eliminates implementing acts and introduces	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/017_2016061501.wav	396.5003628117914	17485666	412.8503628117914	18206701	016_2016061501	a situation where decisions will be taken using delegated acts parliament has to be involved and it has the powetur decide as co legislator this is my stance	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
17	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/018_2016061501.wav	412.85038548752834	18206702	436.70038548752837	19258487	017_2016061501	i am stating it clearly reimposing visas on all citizens of a third country means changing a fundamental aspect of a basic legal act something which legally can only be carried out by a delegated act and not an implementing act	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
18	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/019_2016061501.wav	436.7004081632653	19258488	461.7504081632653	20363193	018_2016061501	the ecj judgment on sixteen july two thousand and fifteen supported this idea in the same vain in which i was moving when it made a ruling on reciprocity set out in the report	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
19	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/020_2016061501.wav	461.75043083900226	20363194	482.20043083900225	21265039	019_2016061501	mr rest in addition i want to continue with the idea of institutional equality visa policies a very sensitive matter for the union it is decided byd ordinary legislative procedure i propose that we guarantee the parliaments power as co legislature	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
20	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/021_2016061501.wav	482.20045351473925	21265040	501.65045351473924	22122785	020_2016061501	it would not make sense for in order to remove the visa from a third country parliament would have to act but in order to re impose this the only the council would have to act that would not make sense at all	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
21	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/022_2016061501.wav	501.6504761904762	22122786	527.9004761904762	23280411	021_2016061501	it would not make sense logically and it would not make sense in legal terms reducing the discretionality of the original test as another point i have tried to include aspects that had not yet been fully realised in the text in addition i want to ensure that there are safeguards and guarantees for the nationals of third countries by introducing the need to have	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
22	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/023_2016061501.wav	527.9004988662132	23280412	556.8504988662131	24557107	022_2016061501	really rigorous serious and efficient reforms in addition i am sure that this report is going to be improved by the contributions of my colleagues that will amend it and i am going to keep the amendments in mind i want to say to you that the timeline representing amendments is twenty june	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
23	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/024_2016061501.wav	556.8505215419501	24557108	572.5005215419501	25247273	023_2016061501	i suggest we vote this in the committee on twelve july thank you for your attention and i am willing to listen to or currents	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
24	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/025_2016061501.wav	572.5005442176871	25247274	588.2505442176871	25941849	024_2016061501	mr president mr dasdemerand i opened the floor for the debate i see from the shadow rapporteurs mrs iotova presence i will give the floor to ms iotova then we have	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
25	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/026_2016061501.wav	588.2505668934241	25941850	608.800566893424	26848105	025_2016061501	the rapporteur for the afet on this issue which is touching on this issues i real give the floor to mr sarusolski who came in for this debate and then i have a my least mr borni mrs smlinner and mrs borg so ms jotova please	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
26	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/027_2016061501.wav	608.800589569161	26848106	630.150589569161	27789641	026_2016061501	mr president i would like to add a few words to what mr dies de mera said of course first i would like to thank him for our fruitful cooperation we know that	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
27	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/028_2016061501.wav	630.150612244898	27789642	659.2006122448979	29070747	027_2016061501	there are certain mechanisms in the eu in case there are violations committed by member states or by third countries some of these mechanisms are not used for example we are still arguing with the commission about the so called visa reciprocity mechanism article seven	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
28	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/029_2016061501.wav	659.2006349206349	29070748	683.3506349206349	30135763	028_2016061501	from the treaty is also controversial some time ago we wanted to activate this article concerning poland but this did not happen the current visa reciprocity mechanism has never been used if we asked why this is the case the commission will tell us that there has never been a need to do this	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
29	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/030_2016061501.wav	683.3506575963719	30135764	706.6006575963719	31161089	029_2016061501	on the other hand we are getting some signals that such a procedure such activation is going to require lots of efforts and lots of red tape i believe that we should try to reform this mechanism and we are going to insist upon this	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
30	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/031_2016061501.wav	706.6006802721089	31161090	725.4506802721088	31992375	030_2016061501	first of all we would like to insist upon the fact that the commission should use delegated acts and not implementing acts such decisions can not be made without taking account of parliaments opinion secondly	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
31	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/032_2016061501.wav	725.4507029478458	31992376	742.5007029478458	32744281	031_2016061501	i do not think that this increase significant increase is is adequate here we are talking about thresholefifty	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
32	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/033_2016061501.wav	742.5007256235828	32744282	764.5507256235828	33716687	032_2016061501	in a certain period but this is not adequate as i said because some member states have already accepted a large number of third country citizens in the past few months thirdly the commission should be able to activate the mechanism when the readmission agreements are not abided by	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
33	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/034_2016061501.wav	764.5507482993197	33716688	792.8007482993197	34962513	033_2016061501	here i refer to agreements signed between union states and third countries and fourthly the notification mechanisms are also very important and we should specify what we mean by a risk for the public order in member states this concept should be precised further i believe that we should work	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
34	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/035_2016061501.wav	792.8007709750567	34962514	812.6507709750567	35837899	034_2016061501	in an atmosphere of cooperation of good cooperation and and i believe that we should rite a good report at the end of the day thank was just to that ms mlinnar is replacing or alter shadow rapporteur mr yeses i will give you the flow mrs miner	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
35	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/036_2016061501.wav	812.6507936507936	35837900	833.0007936507936	36735335	035_2016061501	very mursident mr isic apologises for not being able to be present here so he asked me to convey his positions and his message mr isic supports the commission proposal and things it is necessary to revise and adapt our visa suspension mechanism in light with the current context	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
36	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/037_2016061501.wav	833.0008163265306	36735336	852.3508163265307	37588671	036_2016061501	the migratory situation in the eu and the commissions proposal for visa liberalisation of georgia ukraine turkey and kosovo he fees that we need a more robust and realistic framework so that member states or the commission can quickly activate the mechanism in case the conditions we will set our met	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
37	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/038_2016061501.wav	852.3508390022675	37588672	878.3008390022676	38733067	037_2016061501	the grounds on which it can be activated but must also be more adapted in his view to the reality and must be more flexible he particularly welcomes the inclusion of the need to respect readmission agreements however this increase flexibility must be accompanied by clear guarantees these guarantees must especially include fundamental rights and human rights	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
38	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/039_2016061501.wav	878.3008616780045	38733068	901.0508616780045	39736343	038_2016061501	last but not least given the political consequences for the reimposition of visa requirements mesic welcomes the rapporteurs proposal to increase pse involvement in the process and eider would very much favour the use of delegated acts as proposed by the rapporteur in this report	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
39	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/040_2016061501.wav	901.0508843537415	39736344	916.4008843537415	40413279	039_2016061501	you ms mlinar and justing formed an ms biorkes replacing ms verjia so please ms bore	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
40	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016061501/041_2016061501.wav	916.4009070294785	40413280	934.9509070294785	41231335	040_2016061501	mahychristin couldnot be here today am thefraidsoi have got to her notes that i can reayungotatually speak french to try and dijustice to them all be speaking in french	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016061501.wav
