	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/001_2017090702.wav	0.0	0	25.35	1117935	000_2017090702	apologies for the lake stark colleagues we can begin or afternoon with one agenda item and important agenda item which is the agreement between canada and the eu on the transfer and processing of passenger name record data we are going to hear this afternoon the	apologies for the lake stark colleagues we can begin or afternoon with one agenda item and important agenda item which is the agreement between canada and the eu on the transfer and processing of passenger name record data we are going to hear this afternoon the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/002_2017090702.wav	25.350022675736962	1117936	46.000022675736965	2028601	001_2017090702	ms opinion of the legal service on the ecj judgment of the twenty six july on the agreement envisaged between the eu and canada on the transfer of pnr data this is following a request by parliament and the court gave its opinion of course on the basis of article to de eight eleven	opinion of the legal service on the ecj judgment of the twenty six july on the agreement envisaged between the eu and canada on the transfer of pnr data this is following a request by parliament and the court gave its opinion of course on the basis of article tonddeightelen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	9
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/003_2017090702.wav	46.00004535147392	2028602	70.65004535147392	3115667	002_2017090702	back its eleven of the treaties so we are going to hear now from mr mer of the legal service and the floor will then be given to members who wish to give questions and give their opinions so i ask mr mer first of vote to give his opinion mr	back its eleven of the treaties so we are going to hear now from mr mer of the legal service and the floor will then be given to members who wish to give questions and give their opinions so i ask mr mer first of vote to give his opinion mr	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/004_2017090702.wav	70.65006802721088	3115668	87.80006802721088	3871983	003_2017090702	mr president as you know the european parliament decided on twenty four november two thousand and fourteen nearly three ears ago to request an opinion from the court of justice on two questions the first question	mr president as you know the european parliament decided on twenty four november two thousand and fourteen nearly three ears ago to request an opinion from the court of justice on two questions the first question	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/005_2017090702.wav	87.80009070294784	3871984	105.95009070294785	4672399	004_2017090702	raised out about the compatibility of an international agreement with canada on the transfer of pa data this question raised out about the compatibility of that agreement with the charter of fundamental rights and in particular the right to privacy and the right of the protection of personal data in articles seven and eight of the charter	raised out about the compatibility of an international agreement with canada on the transfer of pen data this question raised out about the compatibility of that agreement with the charter of fundamental rights and in particular the right to privacy and the right of the protection of personal data in articles seven and eight of the charter	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	2
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/006_2017090702.wav	105.9501133786848	4672400	126.5001133786848	5578655	005_2017090702	the second question was about the choice of legal basis the council had proposed to conclude and approve the agreement on the basis of article eighty two and eighty seven of the treaty on the functioning of the european union on judicial cooperation in criminal matters and police cooperation	the second question was about the choice of legal basis the council had proposed to conclude and approve the agreement on the basis of article eighty two and eighty seven of the treaty on the functioning of the european union on judicial cooperation in criminal matters and police cooperation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/007_2017090702.wav	126.50013605442177	5578656	154.65013605442178	6820071	006_2017090702	the question raised by parliament was whether article sixteen of the treaty should be the appropriate legal basis and as you know obviously article sixteen deals with legislation on the protection of personal data all that was back in november two thousand and fourteen now on twenty six of july two thousand and seventeen the grand chamber of the court of justice delivered its final judgment is final opinion rather on these two questions so now we have the answer from the court	the question raised by parliament was whether article sixteen of the treaty should be the appropriate legal basis and as you know obviously article sixteen deals with legislation on the protection of personal data all that was back in november two thousand and fourteen now on twenty six of july two thousand and seventeen the grand chamber of the court of justice delivered its final judgment is final opinion rather on these two questions so now we have the answer from the court	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/008_2017090702.wav	154.65015873015872	6820072	179.70015873015873	7924777	007_2017090702	i would just say from the asse that this is the very first time that the court of justice has ruled on the issue of the compatibility of an international agreement with the charter so this is quite new in effect the answers of the court and the answer themselves are very detail to al summarised here shortly but in effect the answers of the court er as follows on the first question of legal basis	i would just say from the asse that this is the very first time that the court of justice has ruled on the issue of the compatibility of an international agreement with the charter so this is quite new in effect the answers of the court and the answer themselves are very detail to al summarised here shortly but in effect the answers of the courter as follows on the first question of legal basis	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	1
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/009_2017090702.wav	179.7001814058957	7924778	207.4501814058957	9148553	008_2017090702	the court declares that the legal basis proposed initially by the council was not correct rather than article eighty two and eighty seven in fact the legal basis should instead be articles sixteen and eighty seven that is the first point the second point was that the court declares that the international agreement here does not fully comply with the charter of fundamental rights at least in his current form	the court declares that the legal basis proposed initially by the council was not correct rather than article eighty two and eighty seven in fact the legal basis should instead be articles sixteen and eighty seven that is the first point the second point was that the court declares that the international agreement here does not fully comply with the charter of fundamental rights at least in his current form	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017090702/010_2017090702.wav	207.45020408163265	9148554	222.80020408163264	9825489	009_2017090702	it appears that parts of the agreement do indeed comply with the charter it is not fully incompatible but whilst some parts of the agreement comply there are substantial parts of the agreement which do not comply with the charter so would like to explain now those two points	it appears that parts of the agreement do indeed comply with the charter it is not fully incompatible but whilst some parts of the agreement comply there are substantial parts of the agreement which do not comply with the charter so would like to explain now those two points	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017090702.wav	0
