	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/001_2017032202.wav	0.0	0	19.55	862155	000_2017032202	mgoorncoleague before we start the meeting this morning i would just like to remind everyone i am sure everyone is aware already but today the twenty second march	mgoorncoleagues before we start the meeting this morning i would just like to remind everyone i am sure everyone is aware already but today the twenty second march	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	1
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/002_2017032202.wav	19.55002267573696	862156	36.60002267573696	1614061	001_2017032202	two thousand and seventeen marks the first anniversary of one of the most difficult days in the history of belgium in brussels namely the horrifying terrorist attacks on the cities airport in zaventem and the malbiqu metrastation	two thousand and seventeen marks the first anniversary of one of the most difficult days in the history of belgium in brussels namely the horrifying terrorist attacks on the cities airport in zaventem and the malbiqu metrastation	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/003_2017032202.wav	36.60004535147392	1614062	64.35004535147392	2837837	002_2017032202	these atrocities clean the lives of thirty two innocent people and more than three hundred and twenty people were injured in the blass of course we have a special responsibility in this committee on the issues surrounding these terrible events and i want to on your behalf pay tribute to all who were involved in dealing with this attack	these atrocities clean the lives of thirty two innocent people and more than three hundred and twenty people were injured in the blass of course we have a special responsibility in this committee on the issues surrounding these terrible events and i want to on your behalf pay tribute to all who were involved in dealing with this attack	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/004_2017032202.wav	64.35006802721088	2837838	80.50006802721089	3550053	003_2017032202	but today especially remember the victims of their friends and families so colleagues you will be aware that at teniclop this morning the president has invited all of us to	but today especially remember the victims of their friends and families so colleagues you will be aware that at teniclop this morning the president has invited all of us to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/005_2017032202.wav	80.50009070294784	3550054	97.95009070294785	4319599	004_2017032202	to assemble outside the front of the hemicycle for a minute silence so what i would proposed to do is to break the meeting at nine fifty five today to allow all of us to	to assemble outside the front of the hemicycle for a minute silence so what i would proposed to do is to break the meeting at nine fifty five today to allow all of us to	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/006_2017032202.wav	97.9501133786848	4319600	121.7001133786848	5366975	005_2017032202	assemble at the front of the hemicycle for this silence and we would resume our work at two touandand fifteen so that is agreeable to everyone and we will break hour our work at nine fty five so that all of us can collectively join in that moment silence at the invitation of the president of parliament	assemble at the front of the hemicycle for this silence and we would resume our work at two touandand fifteen so that is agreeable to everyone and we will break hour our work at nine fty five so that all of us can collectively join in that moment silence at the invitation of the president of parliament	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/007_2017032202.wav	121.70013605442176	5366976	143.35013605442177	6321741	006_2017032202	so if we just now resume our agenda and first of course the adoption of the agenda if i could summit the following changes thirteen on the swiss referendum and the freedom of movement has to had to be pesponedints eleven in twelve on the presentations on the state of play of trilogue negotiations on the drug piles eu	so if we just now resume our agenda and first of course the adoption of the agenda if i could summit the following changes thirteen on the swiss referendum and the freedom of movement has to had to be pesponedints eleven in twelve on the presentations on the state of play of trilogue negotiations on the drug piles	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	3
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/008_2017032202.wav	143.35015873015874	6321742	166.40015873015872	7338247	007_2017032202	will now take place seven here and forty five after fourteen on the rule of law in poland and if there are no objections to the agenda as modified it is adopted on leguustic profile unfortunately interpretation in danish maltese creation and gal it will not be available today and maltese creation and gal it will not be available tomorrow	will now take place seven here and forty five after fourteen on the rule of law in poland and if there are no objections to the agenda as modified it is adopted on leguustic profile unfortunately interpretation in danish maltese creation and gal it will not be available today and maltese creation and galit will not be available tomorrow	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	1
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/009_2017032202.wav	166.4001814058957	7338248	193.0501814058957	8513513	008_2017032202	we have an electronic vote today so an electronic vote tomorrow twelve clock a police have electronic vote in cars ready so we moved to point three the first item this morning and that the presentation of the multiannual programme by doctor banfi and warn welcome to him he is the executive director of cepol	we have an electronic vote today so an electronic vote tomorrow twelve clock a police have electronic vote in cars ready so we moved to point three the first item this morning and that the presentation of the multiannual programme by doctor banfi and warn welcome to him he is the executive director of cepol	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/010_2017032202.wav	193.05020408163264	8513514	221.10020408163265	9750519	009_2017032202	so doutobanfe will be presenting the multiannual programme mas colleagues will now see pollows the eu agency responsible for the training of law enforcement officers and it is legal basis has been revamped and strengthened in two thousand and fifteen according to article ten of this new legal basis the european parliament should be consulted on the multiannual programming and therefore delighted to warmly welcome him men given the floor to present the committee the draft multiannual programme	so doutobanfe will be presenting the multiannual programme mas colleagues will now see pollows the eu agency responsible for the training of law enforcement officers and it is legal basis has been revamped and strengthened in two thousand and fifteen according to article ten of this new legal basis the european parliament should be consulted on the multiannual programming and therefore delighted to warmly welcome him men given the floor to present the committee the draft multiannual programme	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/011_2017032202.wav	221.10022675736963	9750520	242.85022675736963	10709695	010_2017032202	mr banfi you have the for for tran two thousand and fifteen minutes thank you mr president honourable members of parliament i ladies and gentlemen first of all i would like to express my great thanks for the give an opportunity to be here	mr bar you have the for for ten two thousand and fifteen minutes thank you mr president honourable members of parliament i ladies and gentlemen first of all i would like to express my great thanks for the give an opportunity to be here	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	5
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/012_2017032202.wav	242.85024943310657	10709696	266.9002494331066	11770301	011_2017032202	and to share some minds with regard to the european agency that is responsible for law enforcement training please so first i want to talk fundamentally of those treatings very briefly to introduce the key achievements of the european college from the past years	and to share some minds with regard to the european agency that is responsible for law enforcement training please so first i want to talk fundamentally of those treatings very briefly to introduce the key achievements of the european college from the past years	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/013_2017032202.wav	266.9002721088435	11770302	289.25027210884355	12755937	012_2017032202	the new liga mandate that has been implemented since first of july two thousand and sixteen and the draft multiannual strategy as a backbone we send earlier in january the whore documents and i hope that it will not be totally a non for you the next mon pa	the new liga mandate that has been implemented since first of july two thousand and sixteen and the draft multiannual strategy as a backbone we send earlier in january the whore documents and i hope that it will not be totally a non for you the next one plea	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	4
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/014_2017032202.wav	289.2502947845805	12755938	312.8002947845805	13794493	013_2017032202	first and foremost i would like to show you the evolution of the participation in the training activities of their cepol i think talks itself in two thousand and nine a bit more than two thsero individuals participated at cepol training	first and foremost i would like to show you the evolution of the participation in the training activities of their sea pol i think talks itself in two thousand and nine a bit more than two thsero individuals participated at sepa training	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	6
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/015_2017032202.wav	312.80031746031744	13794494	340.65031746031747	15022679	014_2017032202	and by the end of two thousand and sixteen eighteen tops let us say that nine tine more and i wanted to indicate what is foreseen in the coming years in fact if we can receive the necessary resources and conditions to move further on the way what is very clear that there is a dynamically growing demand	and by the end of two thousand and sixteen eighteen tops let us say that nine tine more and i wanted to indicate what is foreseen in the coming years in fact if we can receive the necessary resources and conditions to move further on the way what is very clear that there is a dynamically growing demand	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/016_2017032202.wav	340.6503401360544	15022680	362.30034013605444	15977445	015_2017032202	towards the european law enforcement training and this demand can be satisfied not only by the european police college obviously but also by the training institutions of the member states and others the next on pa	towards the european law enforcement training and this demand can be satisfied not only by the european police college obviously but also by the training institutions of the member states and others the next on pleas	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	3
16	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2017032202/017_2017032202.wav	362.3003628117914	15977446	380.95036281179136	16799911	016_2017032202	not only the quantitative evolution is important also with regard to the new demand meaning that there is a need to build a new type of european law enforcement culture	not only the quantitative evolution is important also with regard to the new demand meaning that there is a need to build a new type of european law enforcement culture	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2017032202.wav	0
