	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/001_20151208.wav	0.0	0	25.25	1113525	000_20151208	preside da members dear colleagues dear is deem get and experts manmotcodmorrivamthelebachaire and with poll rubig a car of stoorspyiffic committee am delighted to welcome all of you	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/002_20151208.wav	25.25002267573696	1113526	51.30002267573696	2262331	001_20151208	i look to the cital of todays conference the high level conference and it is a high level conference protecting online privacy by enhancing it security and strengthening eu it capabilities this is not the most ray of titles that we have ever pick but behind this is rather drive title has been months of organisation a great deal of dedication	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/003_20151208.wav	51.300045351473926	2262332	72.85004535147392	3212687	002_20151208	and a lot of planning by many dedicated colleagues and i really want to thank everyone who has put so much work in todays event we have planned it on time or organisation has been one time and i am very glad to be here today because behind this event is a parliament inquiry in two thousand and thirteen	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/004_20151208.wav	72.85006802721088	3212688	95.50006802721089	4211553	003_20151208	a firrou inquiry on the electronic mass surveillance in the wake of the snoden revelations and inquiry which we took very seriously and that inquiry on some mot narrow criteria allowed parliament to look more widely so many issues issues of privacy issues of security	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/005_20151208.wav	95.50009070294784	4211554	121.85009070294785	5373589	004_20151208	the very important issue of eu it capabilities all of the issues which you as it steamed colleagues experts and activists will be discussing over the next two days what was very clear doing that inquiry is that the vast amount of our personal and private data currently available online is not properly protected a very obvious statement but one we will address	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/006_20151208.wav	121.85011337868481	5373590	149.1001133786848	6575315	005_20151208	in the next f to ensure online privacy we need to drafticly step up our actions and many field one of them of course is by adopting legislation and we are doing exactly that by overhalling our data protection framework and negotiations on the new data protection regulation and directive and of course many of you will know those trilogues are coming to some conclusions in the next few days	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/007_20151208.wav	149.10013605442177	6575316	164.35013605442177	7247841	006_20151208	but another important part that has to be addressed is the current vulnerability of our ip security in our inquiry we suggested several action to enhance european citizens online privacy	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/008_20151208.wav	164.35015873015874	7247842	192.80015873015873	8502487	007_20151208	first the enhancing encryption and a nonomisation of electronic communications secondly the development of minimum security of privacy standards for it systems networks and services third the reshaping of the internet architecture and force the boosting of eu ip technological capabilities and creating a more autonomous european ip industry those who the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/009_20151208.wav	192.8001814058957	8502488	212.0501814058957	9351413	008_20151208	thought but we had at the end of our inquiry and we did not want to lose those important recommendations and so we bring them today all of these aims are challenging and the challenge us to achieve and require strong cooperation and an exchange of ideas between academic	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20151208/010_20151208.wav	212.05020408163264	9351414	238.70020408163265	10526679	009_20151208	professionals and activists and various peels conducive to online privacy and security as well as with domain decision makers at national and european level it is for that reason that i am extremely te that today we have managed to gather such an extensive group a renound academic experts and professionals in it area and we are going to make full use of your expertise and inflight this will not just be a conference is many others	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20151208.wav
