	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/001_20180514.wav	0.0	0	18.45	813645	000_20180514			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/002_20180514.wav	18.45002267573696	813646	40.40002267573696	1781641	001_20180514	mr president my apologies for the late start i can worshinglyfrom another meeting as usual i would like to start by proposing to changes to the agenda first of all seven and eight the joint debate on the visa code has to be postponed	mr president my apologies for the late start i can worshinglyfrom another meeting as usual i would like to start by proposing to changes to the agenda first of all seven and eight the joint debate on the visa code has to be postponed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/003_20180514.wav	40.40004535147392	1781642	60.450045351473925	2665847	002_20180514	and nine to eleven will be taken fifty minutes earlier than foreseen in the original shelule that was put out so people who need to be here for these points have to be warnt i think so if anybody has objections	and nine to eleven will be taken fifty minutes earlier than foreseen in the original shelule that was put out so people who need to be here for these points have to be warnt i think so if anybody has objections	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/004_20180514.wav	60.45006802721088	2665848	79.70006802721089	3514773	003_20180514	no that we adopt the agenda today there will be interpretations in all languages except for gali no objections no endorsement of coordinators recommendations	no that we adopt the agenda today there will be interpretations in all languages except for gali no objections no endorsement of coordinators recommendations	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/005_20180514.wav	79.70009070294785	3514774	103.45009070294785	4562149	004_20180514	first feet back note of the meeting of the twenty six april you will find it in your meeting documents and the second remark is that bodilvaliro has been appointed rapporteur on the frontex status agreement with albania since consent ep file	first feet back note of the meeting of the twenty six april you will find it in your meeting documents and the second remark is that bodilvaliro has been appointed rapporteur on the frontex status agreement with albania since consent ep file	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/006_20180514.wav	103.4501133786848	4562150	132.3001133786848	5834435	005_20180514	mr so the european parliament has to give its consent to this agreement can the committee endorse these recommendations by the coordinators i see no objections then delegated and implementing acts on seven may of this year the commission adopted a new delegated act supplementing the	mr so the european parliament has to give its consent to this agreement can the committee endorse these recommendations by the coordinators i see no objections then delegated and implementing acts on seven may of this year the commission adopted a new delegated act supplementing the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/007_20180514.wav	132.30013605442176	5834436	151.65013605442178	6687771	006_20180514	the directive eight forty nine from two thousand and fifteen with regulatory technical standards on the criteria for the appointment of central contact points for electronic money issuers and payment services providers and with rules on their functions the basic act	the directive eight forty nine from two thousand and fifteen with regulatory technical standards on the criteria for the appointment of central contact points for electronic money issuers and payment services providers and with rules on their functions the basic act	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/008_20180514.wav	151.65015873015872	6687772	171.70015873015873	7571977	007_20180514	is the directive on the prevention of the use of the financial system for the purposes of money laundering or terrorist financing the reception of this delegated act will be communicated to all libyan members by the libyan news letter and we have two months as parliament if we want to object to this proposal	is the directive on the prevention of the use of the financial system for the purposes of money laundering or terrorist financing the reception of this delegated act will be communicated to all libyan members by the libyan news letter and we have two months as parliament if we want to object to this proposal	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/009_20180514.wav	171.7001814058957	7571978	195.1501814058957	8606123	008_20180514	eu ad the internal libe deadline for any member of the of lib to raise an objection in the form of a draft motion for a resolution is the twenty eight may at twelve clock so if you want to object please a sender possible reasoned draft motion to the chair and the libe secretary before the twenty eight may at noon	and the internal libe deadline for any member of the of lib to raise an objection in the form of a draft motion for a resolution is the twenty eight may at twelve clock so if you want to object please a sender possible reasoned draft motion to the chair and the libe secretary before the twenty eight may at noon	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	4
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180514/010_20180514.wav	195.15020408163267	8606124	218.30020408163264	9627039	009_20180514	the three draft commission implementing decisions have also been received the first one laying down measures for accessing the data in the entry exit system and its annex the second one laying down measures for amending erasing and advance erasiar of data in the entry exit system and its annex ad	the three draft commission implementing decisions have also been received the first one laying down measures for accessing the data in the entry exit system and its annex the second one laying down measures for amending erasing and advance erasiar of data in the entry exit system and its annex and	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180514.wav	1
