	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/001_20180711.wav	0.0	0	17.35	832800	000_20180711	i hear noises in the background of probably a yes video link being set up so very welcome everybody	i hear noises in the background of probably a yes video link being set up so very welcome everybody	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	0
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/002_20180711.wav	17.350020833333332	832801	34.900020833333336	1675201	001_20180711	we have started little bit late because the previous sessions which were in camera ran late little bit so i am not going to say much by way of opening address because i think most of us are aware why we are here the	we have started little bit late because the previous sessions which were in camera ran late little bit so i am not going to say much by way of opening address because i think most of us are aware why we are here the	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	0
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/003_20180711.wav	34.90004166666667	1675202	58.050041666666665	2786402	002_20180711	the background to all this is of course the shocking murders of daphne caruana galizia last ia october and jan kushak and is fiansematina in february of this year and the ad hoc delegations that were sent by the european parliament to malta and slovakia respectively but i think	the background to all this is of course the shocking murders of daphne caruana galizia last ia october and jan kushak and is fiansematina in february of this year and the ad hoc delegations that were sent by the european parliament to malta and slovakia respectively but i think	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	0
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/004_20180711.wav	58.0500625	2786403	75.0000625	3600003	003_20180711	mr the main issue is of course the fact that there are big question marks over the murder investigations the fact that the guilty ones have not yet been arrested so no justice is being done and this is also on	the main issue is of course the fact that there are big question marks over the murder investigations the fact that the guilty ones have not yet been arrested so no justice is being done and this is also on	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	3
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/005_20180711.wav	75.00008333333334	3600004	98.45008333333334	4725604	004_20180711	no casting a very dark shadow over the freedom of the press in the european union i think it is very important that we do not allow these cases to just kind of fade into the background but that we keep them firmly on the agenda because it it is about these two murder cases to three people who are murdered but also	no casting a very dark shadow over the freedom of the press in the european union i think it is very important that we do not allow these cases to just kind of fade into the background but that we keep them firmly on the agenda because it it is about these two murder cases to three people who are murdered but also	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/006_20180711.wav	98.45010416666666	4725605	122.90010416666667	5899205	005_20180711	de le say this the stifling effect of that tom on journalists in europe so i am very pleased with our panel today to my left is tom gipson of the committee to protect journalists to his left mrs elda broji i hope i pronounce this correctly the scientific coordinator of the centre for media	the let say this the stifling effect of that to on journalists in europe so i am very pleased with our panel today to my left is tom gipson of the committee to protect journalists to his left mrs elda broji i hope i pronounce this correctly the scientific coordinator of the centre for media	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	4
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/007_20180711.wav	122.900125	5899206	139.550125	6698406	006_20180711	pluralism of the european university institute to her left mr lorarisha host the executive director of frobiddan stories the de daphne project and we have a video connection via skype	pluralism of the european university institute to her left mr lorarisha host the executive director of frobiddan stories the the daphne project and we have a video connection via skype	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	2
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/008_20180711.wav	139.55014583333335	6698407	156.30014583333335	7502407	007_20180711	with we have two video connections but not at the same time the one that set up now is with mr with mrs holsholkova the czech reporter who was whose whose phone we have been	with we have two video connections but not at the same time the one that set up now is with mr with mrs holsholkova the czech reporter who was whose whose phone we have been	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	0
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/009_20180711.wav	156.30016666666666	7502408	173.35016666666667	8320808	008_20180711	discussing ad ad after that with mr markus david who is a former journalist of artivs in slovakia via video conference so i do not know maybe undila can explain to me the the technicalities	discussing and and after that with mr matushdavi who is a former journalist of artivs in slovakia via video conference so i do not know maybe undila can explain to me the the technicalities	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	6
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/010_20180711.wav	173.3501875	8320809	191.6001875	9196809	009_20180711	yes there is also been request by slovacamerakru to record in this meeting room and unless anybody has objections against that i suppose it okay given that it is also being webstreamed	yes there is also been request by slovacamerakru to record in this meeting room and unless anybody has objections against that i suppose it okay given that it is also being webstreamed	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	0
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/011_20180711.wav	191.60020833333334	9196810	208.55020833333333	10010410	010_20180711	yes an interpretation available in english french german italian maltese and slovakian i suggest given the fact that we are running lay a little bit that we we start with the video conference that is okay with you course	yes an interpretation available in english french german italian maltese and slovakian i suggest given the fact that we are running lay a little bit that we we start with the video conference that is okay with you course	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	0
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20180711/012_20180711.wav	208.55022916666667	10010411	236.60022916666668	11356811	011_20180711	i understand we have a connection with mrs holkova now no i do not see any reaction on the other side and i also do not see mrs kosovo will work on the connection first and will start with the introduction of mr gibson	i understand we have a connection with ms holkova now no i do not see any reaction on the other side and i also do not see ms holsovaok will work on the connection first and will start with the introduction of mr gibson	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20180711.wav	6
