	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/001_2016031602.wav	0.0	0	23.75	1047375	000_2016031602	m dent le just du to some one for seen circumstances we need to us though three minutes if i can have your patients just wer two or three minutes more particularly we colleagues de ad come on time just two or three minutes and then we will begin the meeting please except my colleges for the late start	mdentjust due to some one for seen circumstances we need to os though three minutes if i can have your patients just wer two or three minutes more particularly we colleagues had come on time just two or three minutes and then we will begin the meeting please except my colleges for the late start	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	10
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/002_2016031602.wav	23.75002267573696	1047376	39.70002267573696	1750771	001_2016031602	if you if you could just to be patient bur two a three minutes more i will then begin the proceedings thank you very much	if you if you could just to be patient for two a three minutes more i will then begin the proceedings thank you very much	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	2
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/003_2016031602.wav	39.700045351473925	1750772	66.75004535147393	2943677	002_2016031602	eu eu eu	i	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	8
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/004_2016031602.wav	66.75006802721089	2943678	94.90006802721088	4185093	003_2016031602	mrs eu ni eu pa eu ni eu eu eu eu eu	mmpreienouioiooeoremoeeeee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	26
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/005_2016031602.wav	94.90009070294785	4185094	114.75009070294784	5060479	004_2016031602			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	0
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/006_2016031602.wav	114.7501133786848	5060480	135.6001133786848	5979965	005_2016031602	eu	our	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	2
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/007_2016031602.wav	135.60013605442177	5979966	160.95013605442176	7097901	006_2016031602	eu	a	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	2
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/008_2016031602.wav	160.95015873015873	7097902	180.30015873015873	7951237	007_2016031602	mrs first le pr eu eu eu ni de eu	mpefirstlineipseomeeea	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	22
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/009_2016031602.wav	180.3001814058957	7951238	203.85018140589568	8989793	008_2016031602	very eu eu eu	very e	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	7
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/010_2016031602.wav	203.85020408163265	8989794	228.10020408163265	10059219	009_2016031602	eu le eu eu eu eu rio eu	i of	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	22
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/011_2016031602.wav	228.10022675736963	10059220	243.6502267573696	10744975	010_2016031602	eu morten	a	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	9
11	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/012_2016031602.wav	243.65024943310658	10744976	259.5002494331066	11443961	011_2016031602	rio eu aftesposoei	a aftesposoei	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	6
12	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/013_2016031602.wav	259.50027210884355	11443962	277.95027210884354	12257607	012_2016031602	eu eu anna ni	i inao	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	10
13	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/014_2016031602.wav	277.9502947845805	12257608	293.2002947845805	12930133	013_2016031602	eu ana eu	a sea	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	7
14	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/015_2016031602.wav	293.2003174603175	12930134	312.65031746031747	13787879	014_2016031602	eu eu	i	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	5
15	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2016031602/016_2016031602.wav	312.6503401360544	13787880	335.2003401360544	14782335	015_2016031602	eu council	i council	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2016031602.wav	2
