	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text	motherfile
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/001_20160215.wav	0.0	0	19.75	870975	000_20160215	mrresentgeaftenncolleague in a moment we have many hearing on the control of the acquisition and position of weapons but before we move to the hearing i am just going to begin the meeting with the adoption of the agenda	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/002_20160215.wav	19.75002267573696	870976	40.500022675736965	1786051	001_20160215	please note that twenty one on the adoption of the oral question on the follow up to the resolution on the us tenet report on the use of torture by the fia it had to be posponed and if there are no objection for the agenda as modified it is adopted pint two appertears announcement colleagues	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/003_20160215.wav	40.50004535147392	1786052	65.25004535147393	2877527	002_20160215	note that unfortunately interpretation in galit in creation will be available today and then we move straight to the endorsement of coordinators recommendation under rule too five for the nomination of rapporteurs mr ala aho of the ecr has been nominated as rapporteur on the report on european travelled documents for the return about legally extayin third country nationals	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/004_20160215.wav	65.25006802721089	2877528	90.10006802721088	3973413	003_20160215	ms manica makove of the er has been nominated rapporteur n the report on reinforcement of checks against relevant databates at external borders and mr timidly carcope of the ecr has been nominated rapporteur on the report on exchange of information on third country nationals and european criminal records information system eras	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/005_20160215.wav	90.10009070294785	3973414	118.05009070294784	5206009	004_20160215	and finally i are has been a pointed rapporteur on the report on the agreement of strategic cooperation between the fevesor republic of brazil and europol so bil that political coordinated recommendations and they are all included in our meeting document and finally leagues we have a both tomorow cheniclp the peefvrendur electronic voting parts now for	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/006_20160215.wav	118.05011337868481	5206010	135.5001133786848	5975555	005_20160215	the approval of minute for the meetings of the twenty ff fourteen and eleven january for the meeting of the cent of the chamber for the meetings of the twenty nineteen eight june and force of june for the meeting of twenty six ma	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/007_20160215.wav	135.50013605442177	5975556	161.75013605442177	7133181	006_20160215	for the meeting of the twenty third aghrondthirteenforteenaprilafif there are no objection to those minutes colleagues we come to our many hearing point for on the agenda the control of the opposition and conversion of weapons and its aspects in relation to security	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/008_20160215.wav	161.75015873015872	7133182	178.50015873015872	7871857	007_20160215	colleagues those of you who were here for the first exchange of views on this important topic will atcase to the very high quality of the discussion it is very clear that colleagues particularly on the leabing committee	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/009_20160215.wav	178.5001814058957	7871858	206.35018140589568	9100043	008_20160215	really understand this issue there is an institutional history to this particular issue on the libe committee and there was a very high quality of debate and was very impressed by what people said so i want to and i hope that that will continue today in is hearing a very parxilent points are put by the lb committee and real coty four we want to make sure that that in put is direct we place	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/20160215/010_20160215.wav	206.35020408163265	9100044	234.00020408163266	10319409	009_20160215	before imco our colleagues on the imco committee the le committee on this file so without further delay i want to introduce arkuges mr mikel benchtin the expert on weapons on the fetjarman federal criminal police opec very welcome and duct renal bovi the expert on mitanting and medical test at the university of ron and france	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/20160215.wav
