	wavfile	start_seconds	start_frames	end_seconds	end_frames	identifier	inferred_text_with_hotwords	inferred_text_without_hotwords	motherfile	dist
0	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/001_2018062501.wav	0.0	0	29.75	1428000	000_2018062501	m i am beginning with the announcements but we will not begin with the votes in till everyone is ready so we begin with the linguistic profile interpretation will be available in all language is accept croatian and gal ec and now the endorsement of coordinators recommendations under rule two or five we have nomination of rapporteur	m i am beginning with the announcements but we will not begin with the votes in till everyone is ready so we begin with the linguistic profile interpretation will be available in all language is accept croatian and galic and now the endorsement of coordinators recommendations under rule two or five we have nomination of rapporteurs	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	3
1	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/002_2018062501.wav	29.750020833333334	1428001	55.60002083333333	2668801	001_2018062501	in mite pagantantandua rise of the alda group has been nominated rapporteur for the opinion on the proposal for a directive on the protection of persons reporting on breaches of union law jeron len ars of the epp has been nominated rapporteur for the amended proposal establishing a framework for interoperability between eu information systems borders and visa de	in mite pagantantandua rise of the alda group has been nominated rapporteur for the opinion on the proposal for a directive on the protection of persons reporting on breaches of union law jeron len ars of the epp has been nominated rapporteur for the amended proposal establishing a framework for interoperability between eu information systems borders and visa	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	3
2	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/003_2018062501.wav	55.60004166666667	2668802	75.55004166666667	3626402	002_2018062501	e new now melo of the epp has been nominated rapporteur for the amended proposal on a regulation establishing a framework for interoperability between eu information systems police and judicial cooperation asylum and migration does the committee endorse the recommendations	e new now mello of the epp has been nominated rapporteur for the amended proposal on a regulation establishing a framework for interoperability between eu information systems police and judicial cooperation asylum and migration does the committee endorse the recommendations	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	1
3	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/004_2018062501.wav	75.5500625	3626403	99.8000625	4790403	003_2018062501	and there will be an electronic vote an a moment if everyone could please get ready for the vote it is all electronic if anyone does not have their electronic voting card could he indicate now please then i seem everyone has their electronic voting card we will begin in just a moment if coordinators c get everyone ready for the vote please andor pos for a moment	and there will be an electronic vote an a moment if everyone could please get ready for the vote it is all electronic if anyone does not have their electronic voting card could he indicate now please then i seem everyone has their electronic voting card we will begin in just a moment if coordinators c get everyone ready for the vote please and or pos for a moment	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	1
4	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/005_2018062501.wav	99.80008333333333	4790404	128.45008333333334	6165604	004_2018062501	eu eu eu	eei	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	6
5	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/006_2018062501.wav	128.45010416666668	6165605	143.70010416666668	6897605	005_2018062501			/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	0
6	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/007_2018062501.wav	143.700125	6897606	164.350125	7888806	006_2018062501	mr de like de got this by pospolweareweare seventeen at the moment where we have it all at the moment is come sol was beata so we have gohtedarncisionerfomeyovotingwfromaccept from eu	a like he got this by pospolweareweare seventeen at the moment where we have it all at the moment is comesolwasbeastasowehavegohtedarcisionerfomeyovotingwfromaccept from	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	18
7	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/008_2018062501.wav	164.35014583333333	7888807	187.00014583333333	8976007	007_2018062501	mr we come to point three of the agenda the situation in hungary pursuing to the parliament resolution of the seventeen may two thousand and seventeen this is the adoption of the draft report ms sargentini is the rapporteur des the rapporteur wish to take the floor no	mr we come to point three of the agenda the situation in hungary pursuing to the parliament resolution of the seventeen may two thousand and seventeen this is the adoption of the draft report ms sargentini is the rapporteur does the rapporteur wish to take the floor no	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	1
8	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/009_2018062501.wav	187.00016666666667	8976008	213.25016666666667	10236008	008_2018062501	ok we can now proceed to the vote and i have one announcement which is that msilwigueon has not cosigned amendment two five three to this draft report and she requests or name to be taken away from this amendment so with that minor amendment we can now proceed to the vote	ok we can now proceed to the vote and i have one announcement which is that msilwigueon has not cosigned amendment two five three to this draft report and she requests or name to be taken away from this amendment so with that minor amendment we can now proceed to the vote	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	0
9	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/010_2018062501.wav	213.2501875	10236009	230.4001875	11059209	009_2018062501	we begin with compromise seven the voters open the voters still open i notice people taking their seats if you could please take your seat so just	we begin with compromise seven the voters open the voters still open i notice people taking their seats if you could please take your seat so just	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	0
10	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/pipeLine/segmentation_wavfiles/2018062501/011_2018062501.wav	230.40020833333332	11059210	246.55020833333333	11834410	010_2018062501	i will keep the vote open and while the voters open can i just indicate that we have the epp lust one so if one epp member could with jailer card we are okay now has everyone voted	i will keep the vote open and while the voters open can i just indicate that we have the epp lust one so if one epp member could with jailer card we are okay now has everyone voted	/media/hugo/Seagate Expansion Drive/ALICE_BACKUP/voshpde/wav_files/zipfiles/2018062501.wav	0
